Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
24,5.845402,0.057419,0.7386,99.11,12.06,8.85,6.44,13.58,41.12,39.90,11.619862,0.107407,0.5330,60.61,29.41,26.17,9.18,4.04,12.63,136.07
25,5.229364,0.051213,0.7495,98.86,11.71,9.08,5.73,15.86,45.69,37.36,11.251025,0.103627,0.5418,61.11,28.97,26.21,8.31,3.54,13.13,131.45
26,6.024078,0.059061,0.7202,98.35,13.40,9.35,7.80,8.88,30.84,41.60,11.999677,0.110529,0.5144,58.08,30.45,27.31,9.27,4.04,12.12,128.36
27,6.249912,0.061467,0.7309,98.98,11.36,8.95,5.27,14.59,45.69,33.44,12.023083,0.111759,0.5354,61.62,28.53,25.99,7.97,4.04,13.64,127.45
28,6.684800,0.065890,0.7148,98.98,12.39,8.32,7.66,10.41,37.18,35.51,12.469193,0.115888,0.5181,59.60,29.39,26.11,9.21,4.04,13.13,134.26
29,6.590437,0.064986,0.7230,98.48,11.75,8.15,6.93,12.44,42.77,33.87,11.979817,0.111655,0.5404,63.64,28.36,25.00,9.25,3.03,12.12,131.38
30,5.856865,0.057380,0.7319,98.98,12.63,9.65,6.43,10.41,37.56,39.63,11.868318,0.109141,0.5244,61.11,30.23,27.40,8.43,4.55,14.14,118.84
31,6.664401,0.065225,0.6785,95.69,14.30,10.03,8.37,7.23,31.73,43.16,12.334984,0.113698,0.5002,55.56,30.26,26.96,9.65,4.04,10.61,140.31
32,5.884409,0.057863,0.7213,97.97,12.05,8.36,7.09,10.53,42.77,51.39,11.290955,0.104781,0.5443,61.62,28.42,25.20,8.87,4.55,11.62,123.64
33,8.152008,0.078705,0.6074,78.17,18.35,15.82,7.13,5.58,19.29,47.03,13.171798,0.120969,0.4760,45.45,32.99,30.23,8.86,1.52,8.08,109.36
34,6.011408,0.058916,0.7312,98.86,13.74,9.27,8.43,6.60,30.96,38.77,11.792448,0.108652,0.5302,59.60,30.18,26.50,10.00,4.04,13.64,136.84
35,6.290621,0.061427,0.7192,97.97,13.74,10.69,6.84,11.80,35.41,40.69,12.050171,0.110824,0.5225,57.07,30.93,27.89,9.13,4.55,11.11,130.54
