Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
14,0.305806,0.014445,0.6754,93.65,12.90,9.61,6.88,10.66,38.20,43.83,0.609186,0.024780,0.4963,52.53,31.38,28.17,9.31,1.52,12.12,139.01
15,0.299384,0.014068,0.6862,95.30,13.60,9.35,7.99,10.66,32.36,39.96,0.600707,0.024245,0.5072,54.04,32.35,28.93,10.02,0.51,9.09,136.57
16,0.290711,0.013472,0.6944,95.81,14.46,10.70,7.65,9.77,30.71,49.31,0.605484,0.024108,0.5040,53.03,33.00,29.86,9.50,3.54,11.62,126.09
17,0.283027,0.013329,0.6979,96.95,12.80,9.94,6.24,11.17,37.56,42.86,0.593702,0.023946,0.5075,54.04,31.92,28.83,8.92,1.52,12.12,123.16
18,0.299500,0.014068,0.6989,96.19,13.47,9.99,7.25,11.80,35.03,41.05,0.626796,0.025067,0.4990,51.01,33.12,30.04,9.65,3.54,11.62,145.05
19,0.266112,0.012501,0.7209,97.46,12.39,9.69,5.94,15.36,43.78,41.24,0.587820,0.023560,0.5122,54.04,31.89,29.02,8.89,3.54,10.10,142.28
20,0.279956,0.013130,0.6888,95.30,13.16,9.27,7.35,9.90,36.80,50.44,0.605044,0.024142,0.4929,53.03,33.06,29.65,9.91,1.52,10.10,132.22
21,0.272598,0.012814,0.7171,97.72,12.90,8.95,7.49,9.52,34.77,41.36,0.594638,0.023774,0.5129,54.55,32.38,29.28,9.66,2.53,10.10,137.55
22,0.277771,0.012976,0.7009,97.21,13.69,9.44,8.21,7.74,32.61,38.72,0.602600,0.024121,0.4958,51.52,32.88,29.55,10.10,1.52,8.59,138.46
23,0.307001,0.014495,0.6904,94.16,13.33,9.37,7.69,8.38,33.25,40.44,0.612151,0.024658,0.5060,52.02,32.66,29.36,9.63,2.53,10.61,123.35
24,0.258171,0.012075,0.7190,97.97,12.96,9.44,7.04,11.80,36.17,37.31,0.598080,0.023578,0.5002,53.03,33.35,30.34,9.51,1.52,13.13,126.20
25,0.260480,0.012297,0.7284,97.84,12.06,9.09,6.19,12.31,42.64,34.90,0.591752,0.023562,0.5097,52.02,32.76,29.87,8.98,1.01,13.13,129.35
26,0.298333,0.014132,0.6890,96.70,12.75,8.11,8.30,8.50,35.79,39.68,0.619078,0.025205,0.4912,52.53,32.02,28.54,10.22,2.53,7.58,139.04
27,0.276590,0.012835,0.7077,97.08,14.16,9.93,8.33,8.12,32.49,45.52,0.600136,0.023867,0.5038,53.54,33.08,29.79,10.16,3.54,8.59,134.81
28,0.255147,0.012028,0.7230,97.84,12.20,9.00,6.45,10.91,38.83,38.55,0.583223,0.023345,0.5091,55.05,31.84,28.96,8.86,1.01,13.64,130.62
29,0.282137,0.013206,0.6747,93.40,13.79,8.46,9.35,6.85,30.20,38.73,0.601016,0.024128,0.4884,47.47,32.86,28.90,11.04,2.02,6.06,129.99
30,0.274439,0.012781,0.6921,94.04,13.38,11.14,5.53,11.93,38.20,44.78,0.574386,0.022998,0.5085,54.55,31.73,29.24,8.42,1.52,11.11,140.51
31,0.263112,0.012287,0.7089,95.56,12.72,10.37,5.47,11.93,43.15,45.26,0.562426,0.022921,0.5162,54.04,30.34,27.57,8.47,1.52,10.61,137.96
32,0.279726,0.013144,0.7109,97.59,13.02,9.34,7.35,11.55,36.80,38.60,0.608663,0.024353,0.5006,52.02,33.07,29.95,9.57,1.52,10.10,124.71
33,0.252171,0.011712,0.7229,96.83,12.95,10.82,5.44,14.72,42.01,47.99,0.564366,0.022184,0.5213,54.55,32.74,30.23,8.42,1.01,7.58,135.72
34,0.275438,0.012870,0.7051,95.30,13.09,10.85,5.29,14.72,39.72,41.92,0.605482,0.023935,0.4970,52.53,33.58,31.02,8.23,2.02,11.62,120.46
35,0.274801,0.012910,0.7052,96.95,12.73,9.33,6.97,12.44,40.74,41.02,0.606979,0.024127,0.4987,51.52,32.99,29.99,9.59,3.03,11.62,139.08
36,0.280245,0.013175,0.6993,96.32,12.86,9.30,7.26,11.68,39.09,45.45,0.576265,0.023373,0.5093,55.05,30.95,27.98,9.03,2.02,9.09,132.31
37,0.323713,0.014891,0.6565,90.36,16.00,13.07,6.93,6.98,27.41,50.95,0.629856,0.025002,0.4894,49.49,33.34,30.48,9.44,3.54,11.11,144.08
38,0.266326,0.012393,0.7166,98.35,13.56,9.25,8.21,10.79,35.15,46.07,0.598307,0.023718,0.5017,53.54,33.18,30.01,10.03,3.03,11.62,132.30
39,0.278436,0.012987,0.6884,94.29,13.60,10.28,7.20,10.28,36.93,41.59,0.598253,0.023824,0.4982,53.54,32.61,29.61,9.50,2.53,11.11,133.82
40,0.265635,0.012371,0.7174,97.21,13.29,10.86,5.61,12.94,38.45,46.12,0.598174,0.023277,0.5113,54.55,34.14,31.62,8.17,4.04,12.12,122.97
41,0.289640,0.013560,0.6894,94.54,13.68,9.69,7.77,8.63,31.98,48.19,0.594198,0.023958,0.5035,53.54,31.86,28.54,9.51,2.02,12.12,118.96
42,0.275788,0.012930,0.6962,95.69,12.89,9.71,6.83,12.69,39.72,44.21,0.604103,0.024033,0.4988,52.53,32.64,29.74,9.49,3.54,12.12,128.88
43,0.288304,0.013586,0.7099,97.59,12.81,9.75,6.52,11.55,38.71,37.44,0.605460,0.024588,0.5032,53.03,31.56,28.72,9.20,3.03,9.09,135.12
44,0.283946,0.013351,0.7007,96.32,12.82,9.30,7.13,12.06,41.75,43.52,0.607276,0.024349,0.5019,52.53,32.40,29.61,9.04,3.54,10.61,130.65
45,0.262667,0.012403,0.7144,97.59,11.97,9.37,5.78,14.72,42.77,39.97,0.593247,0.023651,0.5051,52.53,32.41,29.60,8.89,2.53,9.09,140.85
46,0.263339,0.012419,0.7062,97.08,12.34,8.45,7.36,11.17,39.21,34.71,0.587562,0.023483,0.5063,55.05,32.30,29.12,9.69,1.52,10.61,135.09
47,0.285914,0.013544,0.6822,93.02,12.16,8.94,6.48,13.83,40.99,40.73,0.584539,0.023723,0.5056,53.54,31.08,27.99,8.84,5.05,11.62,130.54
48,0.278769,0.013237,0.7081,96.57,11.86,7.98,7.21,12.44,43.27,36.23,0.595594,0.024154,0.5094,55.05,31.48,28.29,9.42,2.02,9.60,125.87
49,0.245972,0.011710,0.7449,98.86,10.70,8.54,4.85,17.89,50.76,32.76,0.572040,0.023079,0.5164,55.56,31.11,28.77,7.87,4.55,12.63,134.75
50,0.281015,0.013140,0.6976,96.83,13.66,9.22,8.29,9.90,32.74,40.74,0.616175,0.024603,0.4950,52.02,33.30,29.71,10.38,3.03,10.10,126.49
51,0.293866,0.013929,0.7053,97.72,12.48,9.17,6.69,11.04,38.45,37.23,0.628278,0.025196,0.4966,53.03,33.00,30.16,8.94,3.54,10.61,127.84
52,0.284334,0.013409,0.6911,95.69,12.78,9.28,7.06,10.66,37.06,43.79,0.607012,0.024449,0.4927,51.52,32.61,29.37,9.54,1.52,8.59,124.59
53,0.286417,0.013534,0.6952,96.19,12.72,8.72,7.48,11.68,36.68,36.03,0.610906,0.024499,0.4974,54.04,32.60,29.14,9.89,4.04,11.11,127.36
54,0.253311,0.011907,0.7247,97.46,12.27,8.64,7.11,13.20,39.97,37.75,0.573922,0.023059,0.5142,54.04,31.53,28.61,9.05,1.52,10.10,131.94
55,0.296246,0.014136,0.6943,96.07,11.56,8.52,5.99,13.58,44.67,37.93,0.619426,0.025032,0.4944,51.52,32.37,29.26,9.19,3.03,11.62,128.17
56,0.307528,0.014574,0.6882,97.21,12.92,7.79,8.86,8.76,35.41,37.16,0.620602,0.025348,0.4979,49.49,31.86,28.07,10.42,2.53,9.09,127.54
