Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
15,1.431215,0.035265,0.5995,79.44,18.56,13.66,9.80,4.95,18.27,62.09,2.259368,0.054341,0.4373,42.42,35.69,31.62,11.79,1.01,8.59,125.29
16,1.172690,0.028783,0.6564,88.58,17.74,14.38,7.47,7.61,25.51,83.75,2.019502,0.048410,0.4752,48.99,34.50,30.90,10.33,2.02,11.62,127.00
17,1.210631,0.029820,0.6390,85.28,17.19,13.09,8.62,7.23,23.98,53.46,2.027027,0.048569,0.4771,49.49,35.63,31.89,11.05,2.02,8.59,122.05
18,1.277862,0.031425,0.6297,82.23,18.42,14.08,9.14,5.46,21.57,63.29,2.109440,0.050398,0.4636,45.45,37.00,33.13,11.27,2.53,9.09,131.83
19,1.227051,0.030280,0.6470,86.80,16.19,12.49,7.70,8.12,25.51,50.92,2.058621,0.049482,0.4766,46.46,34.20,30.84,10.07,1.01,12.12,117.44
20,1.180313,0.029095,0.6491,84.77,16.45,12.60,8.03,7.74,25.13,61.07,2.021075,0.048447,0.4756,48.99,34.76,31.16,10.36,2.53,11.11,124.60
21,1.215877,0.029849,0.6446,85.66,18.58,14.91,8.24,5.46,25.38,62.34,2.105659,0.050397,0.4703,44.44,35.82,32.20,10.80,2.53,8.08,128.95
22,1.160772,0.028622,0.6556,86.17,15.84,12.43,7.40,10.28,29.57,71.30,2.049210,0.049173,0.4748,46.46,34.08,30.56,9.87,4.55,15.66,137.38
23,1.335307,0.033045,0.6378,87.44,14.86,11.40,7.33,6.85,29.95,57.42,2.223681,0.053675,0.4733,51.01,33.49,30.22,9.66,1.52,13.13,133.02
24,1.180060,0.029098,0.6593,88.71,15.94,12.43,7.54,10.03,29.31,63.70,2.002112,0.048125,0.4891,50.51,33.67,30.11,9.82,5.05,12.12,119.70
25,1.168584,0.028802,0.6476,85.03,16.35,12.57,8.15,5.46,25.76,58.44,2.070788,0.049727,0.4772,48.48,34.32,31.14,9.52,2.53,9.09,139.61
26,1.193947,0.029474,0.6557,88.07,15.19,12.22,6.76,11.04,33.63,60.62,2.103130,0.050281,0.4788,47.98,36.53,33.34,9.42,1.52,7.58,134.39
27,1.251501,0.030821,0.6516,87.82,17.54,13.36,9.13,5.96,23.73,66.40,2.083607,0.049858,0.4787,48.99,36.23,32.73,10.80,2.02,7.58,140.06
28,1.227219,0.030262,0.6418,85.41,16.42,12.77,8.00,7.74,27.16,60.62,2.067376,0.049391,0.4766,48.99,36.89,33.24,10.43,2.53,11.62,126.73
29,1.280682,0.031633,0.6515,88.83,16.14,12.16,8.36,5.46,27.03,58.11,2.157132,0.051903,0.4713,46.46,34.62,31.39,9.97,2.53,9.60,114.73
30,1.143983,0.028261,0.6666,89.72,14.81,11.91,6.62,10.15,32.11,54.26,1.938200,0.046679,0.4962,48.99,32.15,28.99,9.63,4.04,10.61,118.43
31,1.157438,0.028598,0.6658,88.71,14.92,10.88,8.04,7.99,30.84,54.80,1.966966,0.047183,0.5071,53.03,34.21,30.79,10.62,1.52,9.60,130.29
32,1.133153,0.027879,0.6619,88.83,17.28,12.85,9.22,5.96,24.75,57.09,2.030786,0.048435,0.4808,47.98,36.56,33.21,10.60,2.02,8.59,153.88
33,1.193803,0.029542,0.6435,83.38,14.06,11.31,6.32,10.03,35.91,50.49,2.038836,0.049072,0.4698,45.45,33.07,30.38,8.44,4.55,13.13,124.66
34,1.082585,0.026726,0.6786,90.86,14.69,11.65,6.82,10.15,34.26,48.47,1.907870,0.045616,0.5029,54.04,34.82,31.99,8.93,1.52,9.60,129.11
35,1.070686,0.026348,0.6906,93.91,16.20,13.29,6.87,7.99,28.43,62.32,1.913734,0.045817,0.5063,55.05,34.45,31.67,9.08,3.03,7.58,138.43
36,1.277958,0.031524,0.6534,88.45,16.88,12.66,8.68,7.11,23.98,53.07,2.087662,0.050066,0.4837,50.51,35.71,32.42,10.00,1.52,8.08,137.51
37,1.222592,0.030205,0.6708,94.04,15.51,11.23,8.43,6.98,27.16,56.30,2.077879,0.049989,0.4874,49.49,34.13,30.62,10.33,2.02,11.11,121.78
38,0.936526,0.023099,0.6976,93.15,14.27,11.79,5.83,10.03,33.88,49.15,1.763630,0.042256,0.5119,55.56,32.41,29.84,8.45,2.53,10.10,138.02
39,1.195107,0.029538,0.6519,85.15,14.97,11.77,6.96,8.63,31.09,52.18,1.978790,0.047714,0.4908,49.49,31.84,28.77,9.03,4.04,15.66,130.32
40,1.136211,0.028035,0.6689,92.13,15.20,12.75,6.08,11.29,33.38,51.55,2.022144,0.048638,0.4822,48.48,32.66,30.14,8.63,2.53,13.64,139.89
41,1.114358,0.027547,0.6753,92.51,14.27,10.68,7.35,11.04,31.98,53.40,2.005505,0.048185,0.5002,53.03,33.49,30.24,9.96,3.03,11.62,141.92
42,1.168313,0.028910,0.6713,91.62,13.85,11.09,6.18,10.79,34.39,54.46,2.045658,0.049241,0.4919,52.53,33.18,30.21,9.30,2.53,11.11,135.32
43,1.136298,0.028075,0.6697,92.64,14.97,11.13,7.81,7.99,28.55,43.47,2.013821,0.048384,0.4868,49.49,33.57,30.44,9.50,3.54,11.62,141.79
44,1.101488,0.027178,0.6788,91.75,15.19,12.71,6.31,10.79,32.74,52.73,2.005478,0.048284,0.4835,48.48,32.20,29.76,8.16,5.56,11.62,151.49
45,1.167792,0.028810,0.6537,89.09,15.82,11.78,8.41,9.64,29.06,53.29,2.043386,0.049051,0.4802,45.45,34.35,30.91,10.35,1.01,9.60,132.30
46,1.242631,0.030677,0.6447,88.20,16.30,11.89,8.81,6.22,21.95,54.20,2.040367,0.049012,0.4948,52.53,34.75,31.02,10.77,1.52,8.08,140.13
47,1.131985,0.027990,0.6671,91.12,14.12,10.70,7.03,10.41,36.80,51.93,2.005364,0.048364,0.4947,51.52,31.80,28.51,9.51,3.03,10.61,140.00
48,1.176040,0.029114,0.6730,93.65,13.53,10.78,6.09,12.06,38.32,48.60,2.006977,0.048369,0.5013,53.03,32.36,29.59,8.73,1.01,9.60,131.43
49,1.073166,0.026514,0.6937,94.29,14.28,11.72,5.97,8.76,34.77,52.27,1.917393,0.046252,0.5147,57.58,30.71,27.93,8.84,6.06,9.09,138.14
50,1.143657,0.028288,0.6712,92.26,13.97,11.12,6.32,11.17,35.28,45.69,1.968809,0.047509,0.5036,53.54,31.26,28.56,8.71,2.53,8.08,123.73
51,1.134176,0.028100,0.6785,94.42,12.88,9.44,6.83,11.80,39.72,47.53,2.012482,0.048541,0.5018,52.02,31.48,28.26,9.32,3.03,11.62,132.01
52,1.093841,0.026963,0.6803,94.29,15.77,11.74,8.45,8.25,30.20,49.14,1.966080,0.047161,0.4985,52.02,33.64,30.48,10.20,3.03,11.11,126.23
53,1.131924,0.028004,0.6856,94.92,14.06,10.25,7.68,9.77,32.49,44.32,1.982645,0.047666,0.5019,53.03,32.82,29.57,9.81,2.02,11.62,134.78
54,1.136822,0.028115,0.6827,95.18,14.34,9.99,8.23,10.91,30.20,50.80,1.971190,0.047448,0.5086,55.56,32.33,28.78,10.39,4.04,13.64,130.90
55,1.050527,0.025980,0.6834,94.16,13.94,9.62,8.20,7.99,31.73,44.37,1.903397,0.045741,0.5109,57.58,32.53,29.05,10.26,3.03,15.15,131.61
56,1.092767,0.026893,0.6799,90.48,15.98,13.30,6.66,10.66,33.25,51.35,1.966848,0.047114,0.4997,52.53,34.08,31.54,9.14,2.53,11.62,139.21
57,0.957073,0.023686,0.7150,96.57,12.33,9.71,5.83,12.82,44.16,45.57,1.890653,0.045393,0.5081,55.05,32.87,30.01,8.88,2.53,11.62,131.72
58,1.048815,0.025969,0.7048,96.19,12.64,9.91,6.04,14.97,43.15,43.39,1.956133,0.047019,0.5052,56.06,32.62,29.79,8.81,4.04,13.64,116.57
59,1.104791,0.027322,0.6842,93.27,14.13,9.98,8.24,8.76,32.11,38.11,2.005742,0.048257,0.4979,51.52,33.22,29.76,10.27,3.03,12.63,116.43
60,1.227406,0.030394,0.6433,88.45,13.92,9.88,7.91,10.41,32.99,48.21,2.029398,0.049063,0.4892,49.49,30.94,27.46,9.74,5.05,14.14,115.19
61,1.348387,0.033243,0.6040,77.28,17.58,15.13,6.54,5.84,22.84,56.13,2.060711,0.049671,0.4785,47.98,31.93,29.21,9.01,5.56,13.64,143.91
62,1.009921,0.025021,0.7104,96.70,12.20,9.19,6.31,13.45,42.26,43.57,1.869267,0.045025,0.5230,59.09,31.55,28.69,8.98,1.01,12.63,134.29
63,0.969138,0.024011,0.7236,97.21,11.66,9.51,5.07,16.88,47.59,40.96,1.875772,0.045097,0.5167,58.59,32.03,29.56,8.12,3.54,11.62,125.64
64,0.948785,0.023513,0.7265,97.59,11.33,8.95,5.27,18.15,48.86,45.17,1.824645,0.043976,0.5290,58.59,30.69,28.08,8.08,3.54,10.10,128.44
65,1.126684,0.027810,0.6674,92.01,14.89,11.95,6.79,11.42,34.90,49.86,1.936317,0.046525,0.5060,54.04,32.62,29.72,9.42,2.53,12.12,149.10
66,1.003554,0.024804,0.7138,97.46,13.66,10.82,6.25,9.26,37.44,47.10,1.894461,0.045587,0.5130,55.56,32.03,29.12,9.01,2.02,11.62,133.23
67,1.035192,0.025496,0.6952,94.04,15.62,12.69,6.88,9.01,32.49,50.07,1.888012,0.045240,0.5146,52.53,33.04,30.42,9.19,3.54,11.62,138.89
68,0.997994,0.024712,0.7243,98.60,12.73,9.11,7.17,9.77,37.44,37.92,1.875737,0.045088,0.5285,59.60,32.47,29.37,9.53,3.54,9.60,122.71
