Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
45,134.419950,0.264406,0.5365,63.20,28.97,14.59,22.08,2.16,8.63,106.89,194.423652,0.358384,0.3806,23.23,50.76,37.84,26.71,0.51,3.03,225.78
46,129.719242,0.253096,0.5521,70.56,29.33,17.93,19.65,1.90,8.76,101.20,192.510907,0.353025,0.3827,25.76,51.02,39.28,24.47,1.01,3.54,213.66
47,139.267206,0.267793,0.5198,58.88,33.90,24.26,18.87,1.52,5.96,104.82,195.495518,0.354264,0.3758,26.77,52.84,42.15,24.50,1.01,3.03,233.52
48,138.599606,0.272674,0.5419,68.27,26.97,14.69,19.43,3.93,10.53,103.31,199.972233,0.369882,0.3834,26.77,48.97,37.47,24.46,0.00,3.54,218.70
49,139.146389,0.273513,0.5239,59.26,27.40,15.37,19.60,3.43,9.14,104.47,201.574002,0.370579,0.3644,23.74,50.56,39.17,24.35,1.01,3.54,204.87
50,130.280596,0.254659,0.5555,72.72,27.40,16.86,17.89,2.92,11.04,101.17,189.096782,0.348011,0.4010,29.29,48.51,37.07,23.71,1.52,3.03,225.96
51,127.446651,0.250193,0.5445,66.12,27.62,15.11,19.92,2.03,10.41,105.35,180.890278,0.331719,0.4036,30.30,49.70,37.96,25.39,1.01,3.03,223.14
52,140.805839,0.276283,0.5189,59.77,27.59,15.96,19.07,2.28,9.52,101.84,205.282282,0.377266,0.3621,22.73,50.93,40.21,24.04,1.52,3.54,211.88
53,131.951598,0.258738,0.5323,59.90,27.56,15.94,19.12,2.16,9.26,102.22,192.776086,0.353364,0.3791,26.26,49.95,38.30,24.38,1.52,5.56,226.34
54,126.597750,0.248778,0.5623,73.73,25.38,14.61,17.57,2.54,12.44,107.33,187.936400,0.345291,0.3996,28.79,47.77,37.47,22.83,1.01,5.56,221.19
55,126.958577,0.248929,0.5581,71.19,27.01,15.67,18.59,2.03,8.50,103.24,190.176256,0.350077,0.3855,25.25,48.63,37.79,23.97,0.51,4.04,224.91
56,131.770931,0.259252,0.5528,70.94,26.47,14.39,19.30,2.54,10.79,103.54,193.475639,0.356882,0.3909,28.79,49.31,37.27,25.04,1.52,3.54,209.72
57,140.227956,0.274798,0.5180,57.74,26.94,16.80,17.36,2.16,9.39,105.44,199.409089,0.366458,0.3713,22.22,49.01,38.40,23.31,1.52,4.55,235.70
58,133.170360,0.262546,0.5495,68.15,24.72,13.38,17.91,3.17,12.44,106.55,199.205966,0.368160,0.3767,24.24,47.95,37.33,23.55,1.01,4.04,224.82
59,133.175579,0.262027,0.5325,60.41,26.60,14.42,19.21,3.43,11.42,102.30,197.497700,0.363192,0.3725,26.77,49.97,38.50,24.71,0.51,2.02,223.99
60,134.937941,0.265305,0.5315,62.56,26.81,14.98,19.01,2.92,10.28,94.98,196.773254,0.362531,0.3695,22.73,49.58,37.62,25.17,1.52,4.04,224.24
61,129.337392,0.254120,0.5566,72.84,25.42,14.75,17.46,3.17,11.80,99.29,192.640733,0.354377,0.3910,28.79,48.57,37.89,23.39,1.01,6.06,219.36
62,126.615362,0.249354,0.5721,77.79,24.02,13.59,16.98,3.81,13.83,98.97,189.418422,0.349471,0.3964,28.28,47.63,37.16,23.09,0.51,4.04,212.61
63,124.356925,0.244303,0.5605,70.94,27.00,14.54,19.55,2.28,10.28,100.98,185.338978,0.340418,0.3954,28.28,48.92,36.90,24.53,0.51,3.03,213.89
64,122.277919,0.241009,0.5734,77.66,23.24,12.88,16.37,3.05,12.82,97.60,188.309843,0.346861,0.3904,30.81,47.08,36.77,22.02,1.01,5.56,218.81
65,129.632279,0.254690,0.5464,68.91,27.77,14.68,20.37,2.66,9.77,107.86,186.316882,0.343666,0.3902,29.80,48.89,36.45,25.61,1.01,3.54,210.80
66,144.230980,0.283963,0.5156,56.85,26.24,14.73,18.48,1.90,9.52,92.08,202.738776,0.374262,0.3710,21.72,49.23,37.84,24.29,1.01,4.04,219.52
67,124.958774,0.245741,0.5714,75.51,28.12,14.15,21.36,1.14,8.63,104.75,191.735728,0.350897,0.3855,28.79,51.32,38.77,26.27,1.52,4.04,197.58
68,129.553895,0.255704,0.5544,72.08,24.29,12.72,17.92,3.55,12.56,105.80,193.809645,0.356925,0.3853,30.30,48.52,37.51,23.56,2.02,6.06,208.40
69,128.255888,0.251911,0.5514,72.34,27.41,14.82,19.87,2.16,9.77,99.67,192.426520,0.352892,0.3829,27.27,50.65,38.64,25.45,0.00,2.53,212.10
70,127.780786,0.251283,0.5684,77.54,24.82,14.36,17.16,3.55,11.80,108.91,197.674214,0.362652,0.3869,28.28,49.21,38.85,22.70,2.53,3.54,218.69
71,134.216424,0.263890,0.5441,67.26,25.50,14.79,17.58,3.17,11.93,101.39,194.080768,0.357182,0.3909,30.30,48.55,37.59,23.82,1.01,5.05,218.88
72,134.761652,0.265360,0.5339,65.99,25.73,14.32,18.36,2.92,10.53,102.36,194.974151,0.359931,0.3788,23.74,48.23,37.40,23.37,1.52,6.57,202.78
73,131.590494,0.258291,0.5565,73.48,26.00,15.78,17.54,2.92,11.04,93.85,196.281738,0.361644,0.3865,29.29,48.72,37.77,23.34,0.00,2.02,191.84
74,121.730155,0.240011,0.5846,83.63,23.35,12.97,16.72,2.79,13.58,92.24,186.329208,0.343427,0.4086,33.84,46.88,36.83,22.16,0.00,2.53,203.40
75,132.710794,0.261285,0.5562,75.25,25.53,14.11,18.23,3.55,12.06,95.70,191.764086,0.352899,0.4004,31.82,48.01,37.31,23.58,0.51,3.54,219.09
76,131.705624,0.259484,0.5493,71.83,25.49,13.76,18.51,3.68,10.79,94.22,194.728386,0.357876,0.3870,27.78,49.11,37.83,24.05,1.01,5.05,221.45
77,124.393723,0.244121,0.5582,70.94,25.74,15.18,17.38,2.66,11.93,87.60,183.546366,0.336192,0.3959,29.29,48.10,37.58,23.02,2.02,6.06,222.38
78,119.773319,0.235163,0.5808,78.81,27.16,14.84,19.89,1.78,7.36,100.48,186.060488,0.341201,0.3940,31.82,49.94,38.01,24.61,2.02,3.03,203.39
79,129.592283,0.255084,0.5426,68.78,25.08,14.11,17.88,2.03,13.83,96.17,190.321724,0.351991,0.3804,28.28,47.91,36.55,24.03,0.51,3.54,211.35
80,128.224432,0.252939,0.5585,74.24,23.69,13.04,17.00,3.55,13.45,92.89,192.703044,0.354718,0.3885,26.77,47.87,37.23,22.85,0.00,3.03,225.49
81,117.531599,0.231197,0.5904,82.49,24.49,13.55,17.41,4.19,12.06,92.80,183.058976,0.336542,0.4009,30.30,47.66,36.79,23.22,0.00,3.54,224.43
82,123.623997,0.242412,0.5740,78.17,26.29,15.29,18.10,2.92,11.17,100.90,187.179103,0.344825,0.3977,30.81,47.64,36.54,23.99,1.52,4.04,233.08
83,122.954932,0.240615,0.5726,77.54,27.55,16.03,18.85,2.28,9.01,95.31,181.978978,0.334760,0.4054,30.81,48.10,36.09,24.71,1.01,4.55,226.71
84,132.220522,0.261051,0.5549,72.59,24.04,12.68,17.74,3.43,12.44,98.80,195.258788,0.359831,0.3852,27.27,48.24,37.33,23.00,1.52,5.56,209.40
85,127.280563,0.251169,0.5630,76.90,24.30,12.74,18.06,2.92,12.44,98.31,192.959393,0.355333,0.3873,26.77,48.70,37.15,24.16,1.01,4.04,215.42
86,123.242724,0.242577,0.5757,78.55,25.52,13.70,18.62,2.28,10.91,104.73,183.032448,0.337136,0.4040,29.80,47.41,35.84,24.21,0.51,4.04,223.90
87,115.991321,0.228164,0.5912,81.22,23.76,13.61,16.53,3.68,12.31,97.68,178.388666,0.327438,0.4056,31.31,46.92,36.33,22.70,1.01,5.05,216.46
88,129.250137,0.254906,0.5517,71.70,28.20,13.05,22.36,2.28,7.99,109.55,187.308447,0.346321,0.3912,27.27,49.23,35.67,27.38,1.01,3.03,218.14
89,119.528538,0.234028,0.5862,82.11,25.62,15.80,16.76,2.66,11.17,95.13,179.951718,0.331262,0.4100,32.32,46.68,36.09,22.77,0.51,6.06,226.16
90,128.287321,0.252580,0.5560,71.70,24.05,13.97,16.66,3.93,11.80,102.86,190.306166,0.351536,0.3868,28.28,46.69,36.14,22.58,1.01,2.53,218.96
91,121.474567,0.238715,0.5760,78.55,26.87,14.33,19.75,2.79,9.77,99.71,180.365038,0.331345,0.4060,33.84,48.10,36.33,24.62,1.01,4.04,218.75
92,126.531728,0.248002,0.5686,77.92,27.29,16.03,18.82,1.78,7.61,103.77,190.392351,0.349862,0.3894,29.80,49.22,37.73,23.91,1.01,2.53,191.17
93,123.839462,0.243578,0.5745,78.17,28.20,13.81,21.73,2.41,9.64,96.28,189.862719,0.348322,0.3931,31.31,50.93,37.43,26.94,0.00,2.53,222.88
94,124.998222,0.245290,0.5624,74.75,27.01,15.28,19.24,1.52,7.23,102.65,189.394479,0.347128,0.3853,26.26,49.95,38.31,24.59,2.53,3.54,197.96
95,130.200250,0.255448,0.5512,69.80,26.70,15.91,18.28,3.30,9.26,97.90,191.475668,0.353289,0.3882,26.77,48.27,36.62,23.98,0.51,2.53,208.37
96,126.495924,0.248971,0.5615,73.60,26.72,13.87,20.01,2.79,9.77,101.39,189.823223,0.350171,0.3909,29.29,49.18,36.66,25.54,0.00,3.03,212.79
97,125.918927,0.248035,0.5724,80.84,26.04,13.41,19.47,1.78,10.03,103.67,190.098637,0.350942,0.3974,26.77,48.36,36.02,24.75,1.01,3.54,221.63
98,120.522842,0.236791,0.5865,84.01,27.36,14.61,20.21,2.03,7.61,101.32,180.437629,0.331859,0.4113,33.84,49.32,36.72,25.80,0.00,4.04,202.05
99,130.714110,0.257718,0.5549,74.62,25.83,13.45,19.28,2.79,9.52,95.22,190.697934,0.352472,0.3956,27.78,48.06,36.13,24.68,1.01,2.02,210.28
100,125.019536,0.245395,0.5746,80.71,27.00,15.02,19.25,2.28,10.03,99.32,188.299470,0.346356,0.4006,29.29,49.14,36.96,24.96,0.00,4.04,219.36
101,130.538258,0.256636,0.5523,72.46,28.81,14.39,21.94,2.16,8.50,103.22,194.540361,0.358542,0.3809,26.77,50.44,37.23,26.76,0.00,2.02,226.78
102,125.977190,0.248161,0.5686,77.79,25.77,13.53,19.10,2.92,10.28,103.01,185.952112,0.344333,0.4041,30.81,46.87,35.39,24.18,0.51,3.54,218.52
103,129.368868,0.254395,0.5552,74.11,25.91,14.57,18.30,3.81,10.53,98.61,190.306830,0.351204,0.3922,29.29,47.76,36.46,23.86,1.52,5.56,222.86
104,128.152820,0.251622,0.5815,83.50,25.49,15.38,17.20,2.66,11.17,102.10,190.917352,0.350866,0.4068,34.85,48.26,37.41,22.39,1.01,3.54,220.90
105,128.112885,0.251624,0.5662,78.43,26.03,15.37,17.75,1.65,9.26,93.24,189.891354,0.351175,0.3931,28.28,47.53,35.92,23.63,1.52,3.54,209.28
106,120.988689,0.237676,0.5711,77.03,24.68,14.34,17.09,4.06,12.69,105.94,188.171625,0.344480,0.3890,28.79,48.87,38.07,23.29,1.01,4.04,222.50
107,133.410427,0.262736,0.5695,81.22,25.34,14.24,18.08,2.79,10.53,98.18,197.274938,0.364480,0.3951,29.29,47.90,37.04,23.11,0.51,4.04,204.99
108,133.330709,0.260340,0.5552,72.59,28.47,18.45,18.22,1.52,7.99,95.86,194.481655,0.356429,0.3891,30.81,50.26,38.94,23.67,1.01,2.02,187.06
109,139.189298,0.274324,0.5369,67.77,28.44,13.94,22.02,1.78,8.63,105.87,197.045031,0.364180,0.3838,26.26,50.13,36.92,27.20,0.51,3.54,211.50
110,121.620822,0.239227,0.5731,79.31,27.71,13.97,21.17,2.41,9.26,100.54,184.358710,0.340410,0.3981,28.79,48.57,35.49,26.19,1.52,4.04,222.81
111,124.176048,0.244467,0.5808,81.85,24.72,13.76,17.63,4.06,11.17,100.85,188.979693,0.348767,0.3968,33.33,46.68,35.63,23.11,0.51,5.56,222.20
112,126.486448,0.249330,0.5639,75.89,26.28,13.27,20.01,2.28,9.14,101.17,191.586772,0.353022,0.3827,27.27,49.28,36.91,25.44,2.02,5.05,206.69
113,129.335698,0.255003,0.5506,68.53,27.24,13.25,21.16,2.28,8.76,96.70,190.230161,0.352337,0.3857,27.27,48.30,35.51,26.07,1.01,3.54,217.24
114,116.813514,0.229657,0.5866,81.73,25.92,13.92,19.01,2.92,9.39,95.14,180.496912,0.331140,0.4021,31.82,48.64,36.89,24.47,0.51,2.02,213.78
115,126.544551,0.249694,0.5733,80.33,23.92,12.79,17.46,2.28,12.69,95.77,189.231933,0.349758,0.3992,31.82,46.55,35.85,23.03,0.51,4.04,209.24
116,130.413987,0.257134,0.5632,77.79,26.94,13.20,20.80,2.16,10.15,104.02,190.856232,0.353039,0.4008,29.80,48.20,35.99,25.47,0.51,4.04,214.36
117,128.850365,0.253504,0.5641,77.28,25.57,14.43,18.07,3.17,11.29,99.42,190.672578,0.352871,0.3928,29.80,47.61,35.64,24.27,0.51,3.03,214.44
118,137.200355,0.269804,0.5272,60.79,27.07,15.20,19.46,2.66,8.25,100.92,197.121676,0.363446,0.3695,24.75,49.70,37.37,25.26,2.02,3.54,195.32
119,125.848315,0.248188,0.5691,79.44,23.50,13.05,16.91,3.93,13.32,101.10,188.742233,0.348198,0.3954,28.79,46.97,36.25,22.60,0.51,3.54,216.00
120,126.075569,0.248866,0.5681,79.57,24.36,12.60,18.31,3.30,12.18,101.51,189.325912,0.350642,0.3951,30.81,47.02,35.44,23.85,0.51,3.54,207.35
121,125.856810,0.247096,0.5673,79.06,26.35,15.46,18.21,2.16,9.64,103.64,185.746182,0.342088,0.4002,27.27,48.04,36.41,23.85,0.51,1.52,213.16
122,123.075487,0.242305,0.5809,81.60,24.57,13.69,17.62,2.66,12.82,98.64,186.796622,0.344277,0.4037,31.31,47.87,36.73,23.20,0.00,1.52,204.51
123,133.511783,0.262913,0.5465,70.30,25.72,14.23,18.49,2.41,10.15,95.94,194.271078,0.360055,0.3837,28.79,47.71,36.36,23.75,0.00,2.53,206.90
124,127.466844,0.250446,0.5603,74.37,26.02,14.88,18.39,2.16,10.53,104.02,189.026316,0.349196,0.3961,30.30,47.62,36.28,23.71,0.51,3.54,204.82
125,129.742553,0.255995,0.5579,73.48,25.68,12.98,19.65,2.41,10.41,100.69,194.985554,0.360389,0.3846,26.77,48.22,36.24,24.58,1.52,4.04,223.23
126,122.022565,0.240926,0.5805,82.61,22.89,12.28,16.66,2.41,13.96,99.30,186.960517,0.345426,0.3993,33.84,46.17,35.95,22.15,1.01,5.05,212.97
127,140.813208,0.274753,0.5146,57.36,29.91,19.04,19.21,2.16,6.47,100.53,189.489976,0.347573,0.3930,29.80,49.34,37.67,25.18,1.52,4.55,237.25
128,129.182931,0.252626,0.5504,70.81,26.98,16.76,17.39,3.17,10.15,98.78,186.241505,0.342234,0.3924,27.78,47.82,37.11,23.41,1.52,7.07,230.42
129,125.496306,0.245736,0.5593,72.72,26.66,16.20,17.67,1.65,8.88,93.55,182.313571,0.334892,0.4032,33.33,47.60,36.68,23.47,1.01,4.04,234.66
130,121.139676,0.238630,0.5826,83.63,23.34,13.43,16.11,3.43,13.32,101.93,183.744326,0.338632,0.4041,32.32,46.38,36.24,22.15,0.51,2.02,225.99
131,128.101336,0.251516,0.5571,73.73,27.32,14.94,19.57,2.66,9.52,100.16,187.586644,0.345570,0.3962,28.28,48.67,36.60,25.00,1.01,4.55,228.32
132,128.171051,0.253255,0.5677,78.55,23.63,12.19,17.73,2.79,13.45,97.18,188.895946,0.348599,0.4032,30.30,47.60,36.58,23.74,1.01,2.53,214.57
133,127.491385,0.251752,0.5673,79.70,26.56,12.31,21.13,3.55,9.64,108.58,189.207937,0.349287,0.3988,28.79,48.98,36.32,26.18,1.01,3.03,207.68
134,124.107486,0.244881,0.5766,80.33,23.30,12.72,16.89,3.81,16.12,100.47,187.565748,0.345815,0.4018,30.81,46.87,36.33,22.38,0.00,4.04,209.04
135,121.368067,0.238523,0.5806,81.60,26.63,14.19,19.49,2.66,10.41,99.87,187.201119,0.345764,0.3950,34.85,48.06,36.35,24.44,2.02,3.03,211.05
136,131.710777,0.259724,0.5643,77.92,24.60,13.31,17.92,3.30,13.07,94.99,193.921538,0.359321,0.3944,28.28,47.04,35.90,23.25,0.51,5.05,216.99
137,122.085673,0.240576,0.5782,81.60,24.38,13.21,17.75,3.43,11.68,99.98,184.385085,0.340041,0.4022,32.83,46.84,35.93,23.36,0.51,4.04,216.38
