Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:17:41.035,512,512,380,800,700,512,512,
23:17:41.137,512,512,380,800,700,512,512,
23:17:41.252,512,512,380,800,700,512,512,
23:17:41.353,512,512,380,800,700,512,512,
23:17:41.452,512,512,380,800,700,512,512,
23:17:41.553,512,512,380,800,700,512,512,
23:17:41.655,512,512,380,800,700,512,512,
23:17:41.755,512,512,380,800,700,512,512,
23:17:41.855,512,512,380,800,700,512,512,
23:17:41.956,512,512,380,800,700,512,512,
23:17:42.058,512,512,380,800,700,512,512,
23:17:42.158,512,512,380,800,700,512,512,
23:17:42.259,512,512,380,800,700,512,512,
23:17:42.373,512,512,380,800,700,512,512,
23:17:42.475,512,512,380,800,700,512,512,
23:17:42.590,512,512,380,800,700,512,512,
23:17:42.707,512,512,380,800,700,512,512,
23:17:42.822,512,512,380,800,700,512,512,
23:17:42.937,512,512,380,800,700,512,512,
23:17:43.037,512,512,380,800,700,512,512,
23:17:43.138,512,512,380,800,700,512,512,
23:17:43.254,512,512,380,800,700,512,512,
23:17:43.368,512,512,380,800,700,512,512,
23:17:43.484,512,512,380,800,700,512,512,
23:17:43.598,512,512,380,800,700,512,512,
23:17:43.713,512,512,380,800,700,512,512,
23:17:43.813,512,512,380,800,700,512,512,
23:17:43.930,512,512,380,800,700,512,512,
23:17:44.030,512,512,380,800,700,512,512,
23:17:44.144,512,512,380,800,700,512,512,
23:17:44.245,512,512,380,800,700,512,512,
23:17:44.358,512,512,380,800,700,512,512,
23:17:44.472,512,512,380,800,700,512,512,
23:17:44.585,512,512,380,800,700,512,512,
23:17:44.701,512,512,380,800,700,512,512,
23:17:44.802,512,512,380,800,700,512,512,
23:17:44.916,512,512,380,800,700,512,512,
23:17:45.017,512,512,380,800,700,512,512,
23:17:45.118,512,512,380,800,700,512,512,
23:17:46.383,512,512,380,800,700,512,512,
