Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:22:24.641,512,512,380,800,700,512,512,
23:22:24.756,512,512,380,800,700,512,512,
23:22:24.871,512,512,380,800,700,512,512,
23:22:24.986,512,512,380,800,700,512,512,
23:22:25.102,512,512,380,800,700,512,512,
23:22:25.218,512,512,380,800,700,512,512,
23:22:25.318,512,512,380,800,700,512,512,
23:22:25.432,512,512,380,800,700,512,512,
23:22:25.531,512,512,380,800,700,512,512,
23:22:25.646,512,512,380,800,700,512,512,
23:22:25.745,512,512,380,800,700,512,512,
23:22:25.847,512,512,380,800,700,512,512,
23:22:25.948,512,512,380,800,700,512,512,
23:22:26.064,512,512,380,800,700,512,512,
23:22:26.164,512,512,380,800,700,512,512,
23:22:26.280,512,512,380,800,700,512,512,
23:22:26.380,512,512,380,800,700,512,512,
23:22:26.480,512,512,380,800,700,512,512,
23:22:26.595,512,512,380,800,700,512,512,
23:22:26.710,512,512,380,800,700,512,512,
23:22:26.811,512,512,380,800,700,512,512,
23:22:26.926,512,512,380,800,700,512,512,
23:22:27.042,512,512,380,800,700,512,512,
23:22:27.155,512,512,380,800,700,512,512,
23:22:27.257,512,512,380,800,700,512,512,
23:22:27.359,512,512,380,800,700,512,512,
23:22:27.459,512,512,380,800,700,512,512,
23:22:27.560,512,512,380,800,700,512,512,
23:22:27.661,512,512,380,800,700,512,512,
23:22:27.761,512,512,380,800,700,512,512,
23:22:27.861,512,512,380,800,700,512,512,
23:22:27.963,512,512,380,800,700,512,512,
23:22:28.077,512,512,380,800,700,512,512,
23:22:28.177,512,512,380,800,700,512,512,
23:22:28.277,512,512,380,800,700,512,512,
23:22:28.393,512,512,380,800,700,512,512,
23:22:28.493,512,512,380,800,700,512,512,
23:22:28.609,512,512,380,800,700,512,512,
23:22:28.721,512,512,380,800,700,512,512,
23:22:28.821,512,512,380,800,700,512,512,
23:22:28.922,512,512,380,800,700,512,512,
23:22:29.035,512,512,380,800,700,512,512,
23:22:29.136,512,512,380,800,700,512,512,
23:22:29.252,512,512,380,800,700,512,512,
23:22:29.354,512,512,380,800,700,512,512,
23:22:29.454,512,512,380,800,700,512,512,
23:22:29.569,512,512,380,800,700,512,512,
23:22:29.684,512,512,380,800,700,512,512,
23:22:29.785,512,512,380,800,700,512,512,
23:22:29.899,512,512,380,800,700,512,512,
23:22:30.015,512,512,380,800,700,512,512,
23:22:30.115,512,512,380,800,700,512,512,
23:22:30.215,512,512,380,800,700,512,512,
23:22:30.316,512,512,380,800,700,512,512,
23:22:30.417,512,512,380,800,700,512,512,
23:22:30.533,512,512,380,800,700,512,512,
23:22:30.645,512,512,380,800,700,512,512,
23:22:30.761,512,512,380,800,700,512,512,
23:22:30.877,512,512,380,800,700,512,512,
23:22:30.979,512,512,380,800,700,512,512,
23:22:31.080,512,512,380,800,700,512,512,
23:22:31.180,512,512,380,800,700,512,512,
23:22:31.296,512,512,380,800,700,512,512,
23:22:31.410,512,512,380,800,700,512,512,
23:22:31.510,512,512,380,800,700,512,512,
23:22:31.611,512,512,380,800,700,512,512,
23:22:31.712,512,512,380,800,700,512,512,
23:22:31.814,512,512,380,800,700,512,512,
23:22:31.930,512,512,380,800,700,512,512,
23:22:32.030,512,512,380,800,700,512,512,
23:22:32.130,512,512,380,800,700,512,512,
23:22:32.244,512,512,380,800,700,512,512,
23:22:32.344,512,512,380,800,700,512,512,
23:22:32.444,512,512,380,800,700,512,512,
23:22:32.546,512,512,380,800,700,512,512,
23:22:32.661,512,512,380,800,700,512,512,
23:22:32.777,512,512,380,800,700,512,512,
23:22:32.877,512,512,380,800,700,512,512,
23:22:32.992,512,512,380,800,700,512,512,
23:22:33.094,512,512,380,800,700,512,512,
23:22:33.209,512,512,380,800,700,512,512,
23:22:33.322,512,512,380,800,700,512,512,
23:22:33.439,512,512,380,800,700,512,512,
23:22:33.540,512,512,380,800,700,512,512,
23:22:33.640,512,512,380,800,700,512,512,
23:22:33.755,512,512,380,800,700,512,512,
23:22:33.854,512,512,380,800,700,512,512,
23:22:33.968,512,512,380,800,700,512,512,
23:22:34.084,512,512,380,800,700,512,512,
23:22:34.186,512,512,380,800,700,512,512,
23:22:34.301,512,512,380,800,700,512,512,
23:22:34.416,512,512,380,800,700,512,512,
23:22:34.517,512,512,380,800,700,512,512,
23:22:34.617,512,512,380,800,700,512,512,
23:22:34.719,512,512,380,800,700,512,512,
23:22:34.834,512,512,380,800,700,512,512,
23:22:34.935,512,512,380,800,700,512,512,
23:22:35.036,512,512,380,800,700,512,512,
23:22:35.136,512,512,380,800,700,512,512,
23:22:35.251,512,512,380,800,700,512,512,
23:22:35.367,512,512,380,800,700,512,512,
23:22:35.481,512,512,380,800,700,512,512,
23:22:35.594,512,512,380,800,700,512,512,
23:22:35.710,512,512,380,800,700,512,512,
23:22:35.825,512,512,380,800,700,512,512,
23:22:35.927,512,512,380,800,700,512,512,
23:22:36.027,512,512,380,800,700,512,512,
23:22:36.142,512,512,380,800,700,512,512,
23:22:36.243,512,512,380,800,700,512,512,
23:22:36.344,512,512,380,800,700,512,512,
23:22:36.494,512,512,380,800,700,512,512,
