Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:08:31.638,512,512,380,800,700,512,512,
23:08:31.738,512,512,380,800,700,512,512,
23:08:31.838,546,554,403,827,700,512,512,
23:08:31.954,584,600,428,856,700,512,512,
23:08:32.053,595,613,435,864,700,512,512,
23:08:32.168,599,619,438,868,700,512,512,
23:08:32.268,601,621,439,869,700,512,512,
23:08:32.371,602,622,440,870,700,512,512,
23:08:32.470,602,622,440,870,700,512,512,
23:08:32.572,512,512,380,800,700,512,512,Preset: Default
23:08:32.674,540,547,399,822,700,512,512,
23:08:32.774,522,525,387,808,700,512,512,
23:08:32.873,516,517,382,803,700,512,512,
23:08:32.973,513,513,381,801,700,512,512,
23:08:33.075,512,512,380,800,700,512,512,
23:08:33.192,573,586,420,847,700,512,512,
23:08:33.307,592,610,433,862,700,512,512,
23:08:33.421,599,618,438,867,700,512,512,
23:08:33.536,601,620,439,869,700,512,512,
23:08:33.637,602,621,440,870,700,512,512,
23:08:33.752,602,622,440,870,700,512,512,
23:08:33.852,602,622,440,870,700,512,512,
23:08:33.967,602,622,440,870,700,512,512,
23:08:34.071,602,622,440,870,700,512,512,
23:08:34.187,602,622,440,870,700,512,512,
23:08:34.301,602,622,440,870,700,512,512,
23:08:34.417,602,622,440,870,700,512,512,
23:08:34.517,602,622,440,870,700,512,512,
23:08:34.620,602,622,440,870,700,512,512,
23:08:34.721,602,622,440,870,700,512,512,
23:08:34.837,602,622,440,870,700,512,512,
23:08:34.952,602,622,440,870,700,512,512,
23:08:35.054,602,622,440,870,700,512,512,
23:08:35.155,602,622,440,870,700,512,512,
23:08:35.272,602,622,440,870,700,512,512,
23:08:35.387,602,622,440,870,700,512,512,
23:08:35.488,602,622,440,870,698,512,512,
23:08:35.588,602,622,440,870,692,512,512,
23:08:35.688,602,622,440,870,685,512,512,
23:08:35.803,602,622,440,870,676,512,512,
23:08:35.904,602,622,440,870,667,512,512,
23:08:36.020,602,622,440,870,657,512,512,
23:08:36.121,602,622,440,870,648,512,512,
23:08:36.224,602,622,440,870,639,512,512,
23:08:36.338,602,622,440,870,627,512,512,
23:08:36.441,602,622,440,870,617,512,512,
23:08:36.542,602,622,440,870,607,512,512,
23:08:36.642,602,622,440,870,597,512,512,
23:08:36.758,602,622,441,870,588,512,512,
23:08:36.857,602,622,448,870,583,512,512,
23:08:36.973,602,622,457,870,580,512,512,
23:08:37.088,602,622,466,870,580,512,512,
23:08:37.189,602,622,476,870,580,512,512,
23:08:37.288,602,622,485,870,580,512,512,
23:08:37.391,602,622,495,870,580,512,512,
23:08:37.492,602,622,505,870,580,512,512,
23:08:37.591,602,622,515,870,580,512,512,
23:08:37.692,602,622,525,870,580,512,512,
23:08:37.793,602,622,535,870,580,512,512,
23:08:37.896,602,622,545,870,580,512,512,
23:08:37.996,602,622,555,870,580,512,512,
23:08:38.111,602,622,565,870,580,512,512,
23:08:38.227,602,622,576,870,580,512,512,
23:08:38.329,602,622,586,870,580,512,512,
23:08:38.429,602,622,595,870,580,512,512,
23:08:38.545,602,622,606,870,580,512,512,
23:08:38.661,602,616,616,870,580,512,512,
23:08:38.761,602,609,626,870,580,512,512,
23:08:38.861,602,600,635,870,580,512,512,
23:08:38.961,602,591,645,870,580,512,512,
23:08:39.061,602,581,655,870,580,512,512,
23:08:39.161,602,573,663,870,580,512,512,
23:08:39.277,602,563,673,870,580,512,512,
23:08:39.376,602,554,682,870,580,512,512,
23:08:39.492,602,544,692,870,580,512,512,
23:08:39.605,605,535,701,870,580,512,512,
23:08:39.705,611,528,708,870,580,512,512,
23:08:39.805,619,519,717,870,580,512,512,
23:08:39.908,629,509,727,870,580,512,512,
23:08:40.008,637,499,737,870,580,512,512,
23:08:40.121,644,489,747,870,580,512,512,
23:08:40.222,652,480,756,870,580,512,512,
23:08:40.322,660,471,765,870,580,512,512,
23:08:40.436,670,462,774,870,580,512,512,
23:08:40.549,679,453,783,870,580,512,512,
23:08:40.664,688,443,793,870,580,512,512,
23:08:40.764,698,434,802,870,580,512,512,
23:08:40.864,707,424,812,870,580,512,512,
23:08:40.967,717,414,822,870,580,512,512,
23:08:41.069,727,404,832,870,580,512,512,
23:08:41.170,737,394,842,870,580,512,512,
23:08:41.286,748,384,852,870,580,512,512,
23:08:41.387,757,374,862,870,580,512,512,
23:08:41.504,768,362,874,870,580,512,512,
23:08:41.620,778,352,884,870,580,512,512,
23:08:41.735,788,342,894,870,580,512,512,
23:08:41.835,797,333,903,870,580,512,512,
23:08:41.950,806,323,913,870,580,512,512,
23:08:42.066,815,313,923,870,580,512,512,
23:08:42.167,824,304,932,870,580,512,512,
23:08:42.267,834,296,942,870,580,512,512,
23:08:42.382,842,293,947,870,580,512,512,
23:08:42.483,845,292,949,870,580,512,512,
23:08:42.583,846,292,950,870,580,512,512,
23:08:42.700,847,292,950,870,580,512,512,
23:08:42.800,847,292,950,870,580,512,512,
23:08:42.901,847,292,950,870,580,512,512,
23:08:43.016,847,292,950,870,580,512,512,
23:08:43.116,847,292,950,870,580,512,512,
23:08:43.217,847,292,950,870,580,512,512,
23:08:43.332,847,292,950,870,580,512,512,
23:08:43.447,847,292,950,870,580,512,512,
23:08:43.564,847,292,950,870,580,512,512,
23:08:43.679,847,292,950,870,580,512,512,
23:08:43.779,847,292,950,870,580,512,512,
23:08:43.879,847,292,950,870,580,512,512,
23:08:43.994,847,292,950,870,580,512,512,
23:08:44.108,847,292,950,870,580,512,512,
23:08:44.224,847,292,950,870,580,512,512,
23:08:44.323,847,292,950,870,580,512,512,
23:08:44.438,847,292,950,870,580,512,512,
23:08:44.555,847,292,950,870,580,512,512,
23:08:44.671,847,292,950,870,580,512,512,
23:08:44.771,847,292,950,870,580,512,512,
23:08:44.871,847,292,950,870,580,512,512,
23:08:44.988,847,292,950,870,580,512,512,
23:08:45.088,847,292,950,870,580,512,512,
23:08:45.203,847,292,950,870,580,512,512,
23:08:45.304,847,292,950,870,580,512,512,
23:08:45.404,847,292,950,870,580,512,512,
23:08:45.504,847,292,950,870,580,512,512,
23:08:45.604,847,292,950,870,580,512,512,
23:08:45.710,847,292,950,870,580,512,512,
23:08:45.811,847,292,950,870,580,512,512,
23:08:45.912,847,292,950,870,580,512,512,
23:08:46.014,847,292,950,870,580,512,512,
23:08:46.114,847,292,950,870,580,512,512,
23:08:46.214,847,292,950,870,580,512,512,
23:08:46.314,847,292,950,870,580,512,512,
23:08:46.418,847,292,950,870,580,512,512,
23:08:46.535,847,292,950,870,580,512,512,
23:08:46.650,847,292,950,870,580,512,512,
23:08:46.764,847,292,950,870,580,512,512,
23:08:46.865,847,292,950,870,580,512,512,
23:08:46.965,847,292,950,870,580,512,512,
23:08:47.080,847,292,950,870,580,512,512,
23:08:47.180,847,292,950,870,580,512,512,
23:08:47.282,847,292,950,870,580,512,512,
23:08:47.383,847,292,950,870,580,512,512,
23:08:47.485,847,292,950,870,580,512,512,
23:08:47.600,847,292,950,870,580,512,512,
23:08:47.715,847,292,950,870,580,512,512,
23:08:47.815,847,292,950,870,580,512,512,
23:08:47.929,847,292,950,870,580,512,512,
23:08:48.030,847,292,950,870,580,512,512,
23:08:48.131,847,292,950,870,580,512,512,
23:08:48.245,847,292,950,870,580,512,512,
23:08:48.346,847,292,950,870,580,512,512,
23:08:48.462,847,292,950,870,580,512,512,
23:08:48.563,847,292,950,870,580,512,512,
23:08:48.662,847,292,950,870,580,512,512,
23:08:48.764,847,292,950,870,580,512,512,
23:08:48.863,847,292,950,870,580,512,512,
23:08:48.964,847,292,950,870,580,512,512,
23:08:49.065,847,292,950,870,580,512,512,
23:08:49.178,847,292,950,870,580,512,512,
23:08:49.282,847,292,950,870,580,512,512,
23:08:49.397,847,292,950,870,580,512,512,
23:08:49.499,847,292,950,870,580,512,512,
23:08:49.600,847,292,950,870,580,512,512,
23:08:49.700,847,292,950,870,580,512,512,
23:08:49.801,847,292,950,870,580,512,512,
23:08:49.902,847,292,950,870,580,512,512,
23:08:50.018,847,292,950,870,580,512,512,
23:08:50.133,847,292,950,870,580,512,512,
23:08:50.250,847,292,950,870,580,512,512,
23:08:50.351,847,292,950,870,580,512,512,
23:08:50.465,847,292,950,870,580,512,512,
23:08:50.568,847,292,950,870,580,512,512,
23:08:50.669,847,292,950,870,580,512,512,
23:08:50.770,847,292,950,870,580,512,512,
23:08:50.883,847,292,950,870,580,512,512,
23:08:50.999,847,292,950,870,580,512,512,
23:08:51.099,847,292,950,870,580,512,512,
23:08:51.198,847,292,950,870,580,512,512,
23:08:51.300,847,292,950,870,580,512,512,
23:08:51.402,847,292,950,870,580,512,512,
23:08:51.502,660,414,632,831,646,512,512,
23:08:51.616,568,475,475,811,679,512,512,
23:08:51.723,533,498,415,804,692,512,512,
23:08:51.824,519,506,393,801,697,512,512,
23:08:51.923,515,510,385,800,698,512,512,
23:08:52.040,512,511,381,800,700,512,512,
23:08:52.142,512,512,380,800,700,512,512,
23:08:52.243,512,512,380,800,700,512,512,
23:08:52.346,512,512,380,800,700,512,512,
23:08:52.446,512,512,380,800,700,512,512,
23:08:52.552,536,542,396,819,700,512,512,
23:08:52.655,577,592,423,850,700,512,512,
23:08:52.757,592,610,433,862,700,512,512,
23:08:52.860,598,617,437,867,700,512,512,
23:08:52.960,600,620,439,868,700,512,512,
23:08:53.060,601,621,440,870,700,512,512,
23:08:53.160,602,622,440,870,700,512,512,
23:08:53.274,602,622,440,870,700,512,512,
23:08:53.388,602,622,440,870,700,512,512,
23:08:53.491,602,622,440,870,700,512,512,
23:08:53.592,602,622,440,870,700,512,512,
23:08:53.694,602,622,440,870,700,512,512,
23:08:53.808,738,438,723,870,633,512,512,
23:08:53.922,812,338,877,870,597,512,512,
23:08:54.037,835,307,926,870,585,512,512,
23:08:54.153,843,296,942,870,581,512,512,
23:08:54.268,845,293,947,870,580,512,512,
23:08:54.368,846,292,949,870,580,512,512,
23:08:54.483,847,292,950,870,580,512,512,
23:08:54.583,847,292,950,870,580,512,512,
23:08:54.683,847,292,950,870,580,512,512,
23:08:54.799,847,292,950,870,580,512,512,
23:08:54.898,847,292,950,870,580,512,512,
23:08:54.999,847,292,950,870,580,512,512,
23:08:55.099,847,292,950,870,580,512,512,
23:08:55.199,847,292,950,870,580,512,512,
23:08:55.301,847,292,950,870,580,512,512,
23:08:55.402,847,292,950,870,580,512,512,
23:08:55.518,847,292,950,870,580,512,512,
23:08:55.633,847,292,950,870,580,512,512,
23:08:55.734,847,292,950,870,580,512,512,
23:08:55.835,847,292,950,870,580,512,512,
23:08:55.950,847,292,950,870,580,512,512,
23:08:56.065,847,292,950,870,580,512,512,
23:08:56.179,847,292,950,870,580,512,512,
23:08:56.280,847,292,950,870,580,512,512,
23:08:56.380,847,292,950,870,580,512,512,
23:08:56.481,847,292,950,870,580,512,512,
23:08:56.595,847,292,950,870,580,512,512,
23:08:56.698,847,292,950,870,580,512,512,
23:08:56.815,847,292,950,870,580,512,512,
23:08:56.918,847,292,950,870,580,512,512,
23:08:57.018,847,292,950,870,580,512,512,
23:08:57.133,847,292,950,870,580,512,512,
23:08:57.234,847,292,950,870,580,512,512,
23:08:57.335,847,292,950,870,580,512,512,
23:08:57.437,847,292,950,870,580,512,512,
23:08:57.553,847,292,950,870,580,512,512,
23:08:57.667,847,292,950,870,580,512,512,
23:08:57.769,847,292,950,870,580,512,512,
23:08:57.884,847,292,950,870,580,512,512,
23:08:57.987,847,292,950,870,580,512,512,
23:08:58.087,847,292,950,870,580,512,512,
23:08:58.189,847,292,950,870,580,512,512,
23:08:58.290,847,292,950,870,580,512,512,
23:08:58.395,847,292,950,870,580,512,512,
23:08:58.494,847,292,950,870,580,512,512,
23:08:58.597,847,292,950,870,580,512,512,
23:08:58.714,847,292,950,870,580,512,512,
23:08:58.818,847,292,950,870,580,512,512,
23:08:58.918,847,292,950,870,580,512,512,
23:08:59.018,847,292,950,870,580,512,512,
23:08:59.118,847,292,950,870,580,512,512,
23:08:59.234,847,292,950,870,580,512,512,
23:08:59.349,847,292,950,870,580,512,512,
23:08:59.450,847,292,950,870,580,512,512,
23:08:59.550,847,292,950,870,580,512,512,
23:08:59.664,847,292,950,870,580,512,512,
23:08:59.780,847,292,950,870,580,512,512,
23:08:59.882,847,292,950,870,580,512,512,
23:08:59.982,847,292,950,870,580,512,512,
23:09:00.082,847,292,950,870,580,512,512,
23:09:00.196,847,292,950,870,580,512,512,
23:09:00.298,847,292,950,870,580,512,512,
23:09:00.412,847,292,950,870,580,512,512,
23:09:00.528,847,292,950,870,580,512,512,
23:09:00.628,847,292,950,870,580,512,512,
23:09:00.743,847,292,950,870,580,512,512,
23:09:00.859,847,292,950,870,580,512,512,
23:09:00.960,847,292,950,870,580,512,512,
23:09:01.061,847,292,950,870,580,512,512,
23:09:01.160,847,292,950,870,580,512,512,
23:09:01.275,847,292,950,870,580,512,512,
23:09:01.389,847,292,950,870,580,512,512,
23:09:01.504,847,292,950,870,580,512,512,
23:09:01.604,847,292,950,870,580,512,512,
23:09:01.704,847,292,950,870,580,512,512,
23:09:01.805,847,292,950,870,580,512,512,
23:09:01.905,847,292,950,870,580,512,512,
23:09:02.021,847,292,950,870,580,512,512,
23:09:02.122,847,292,950,870,580,512,512,
23:09:02.237,847,292,950,870,580,512,512,
23:09:02.353,847,292,950,870,580,512,512,
23:09:02.453,847,292,950,870,580,512,512,
23:09:02.554,847,292,950,870,580,512,512,
23:09:02.654,847,292,950,870,580,512,512,
23:09:02.770,847,292,950,870,580,512,512,
23:09:02.870,847,292,950,870,580,512,512,
23:09:02.973,847,292,950,870,580,512,512,
23:09:03.088,847,292,950,870,580,512,512,
23:09:03.190,847,292,950,870,580,512,512,
23:09:03.305,847,292,950,870,580,512,512,
23:09:03.406,847,292,950,870,580,512,512,
23:09:03.506,847,292,950,870,580,512,512,
23:09:03.622,847,292,950,870,580,512,512,
23:09:03.722,847,292,950,870,580,512,512,
23:09:03.821,847,292,950,870,580,512,512,
23:09:03.921,847,292,950,870,580,512,512,
23:09:04.022,847,292,950,870,580,512,512,
23:09:04.122,847,292,950,870,580,512,512,
23:09:04.230,847,292,950,870,580,512,512,
23:09:04.336,847,292,950,870,580,512,512,
23:09:04.437,847,292,950,870,580,512,512,
23:09:04.537,847,292,950,870,580,512,512,
23:09:04.653,847,292,950,870,580,512,512,
23:09:04.760,847,292,950,870,580,512,512,
23:09:04.867,847,292,950,870,580,512,512,
23:09:04.968,847,292,950,870,580,512,512,
23:09:05.075,847,292,950,870,580,512,512,
23:09:05.191,847,292,950,870,580,512,512,
23:09:05.423,847,292,950,870,580,512,512,
23:09:05.524,847,292,950,870,580,512,512,
23:09:05.624,847,292,950,870,580,512,512,
23:09:05.738,847,292,950,870,580,512,512,
23:09:05.839,847,292,950,870,580,512,512,
23:09:05.954,847,292,950,870,580,512,512,
23:09:06.055,847,292,950,870,580,512,512,
23:09:06.155,847,292,950,870,580,512,512,
23:09:06.256,847,292,950,870,580,512,512,
23:09:06.372,847,292,950,870,580,512,512,
23:09:06.472,847,292,950,870,580,512,512,
23:09:06.573,847,292,950,870,580,512,512,
23:09:06.688,847,292,950,870,580,512,512,
23:09:06.803,847,292,950,870,580,512,512,
23:09:06.904,847,292,950,870,580,512,512,
23:09:07.004,847,292,950,870,580,512,512,
23:09:07.120,847,292,950,870,580,512,512,
23:09:07.332,847,292,950,870,580,512,512,
