Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:14:46.773,512,512,380,800,700,512,512,
23:14:46.886,512,512,380,800,700,512,512,
23:14:46.989,512,512,380,800,700,512,512,
23:14:47.104,512,512,380,800,700,512,512,
23:14:47.205,512,512,380,800,700,512,512,
23:14:47.322,512,512,380,800,700,512,512,
23:14:47.434,512,512,380,800,700,512,512,
23:14:47.548,512,512,380,800,700,512,512,
23:14:47.648,512,512,380,800,700,512,512,
23:14:47.761,512,512,380,800,700,512,512,
23:14:47.863,512,512,380,800,700,512,512,
23:14:47.962,512,512,380,800,700,512,512,
23:14:48.076,512,512,380,800,700,512,512,
23:14:48.176,512,512,380,800,700,512,512,
23:14:48.276,512,512,380,800,700,512,512,
23:14:48.391,512,512,380,800,700,512,512,
23:14:48.506,512,512,380,800,700,512,512,
23:14:48.622,512,512,380,800,700,512,512,
23:14:48.737,512,512,380,800,700,512,512,
23:14:48.854,512,512,380,800,700,512,512,
23:14:48.969,512,512,380,800,700,512,512,
23:14:49.084,512,512,380,800,700,512,512,
23:14:49.184,512,512,380,800,700,512,512,
23:14:49.285,512,512,380,800,700,512,512,
23:14:49.400,512,512,380,800,700,512,512,
23:14:49.515,512,512,380,800,700,512,512,
23:14:49.631,512,512,380,800,700,512,512,
23:14:49.745,512,512,380,800,700,512,512,
23:14:49.846,512,512,380,800,700,512,512,
23:14:49.962,512,512,380,800,700,512,512,
23:14:50.062,512,512,380,800,700,512,512,
23:14:50.163,512,512,380,800,700,512,512,
23:14:50.278,512,512,380,800,700,512,512,
23:14:50.379,512,512,380,800,700,512,512,
23:14:50.493,512,512,380,800,700,512,512,
23:14:50.608,512,512,380,800,700,512,512,
23:14:50.708,512,512,380,800,700,512,512,
23:14:50.808,512,512,380,800,700,512,512,
23:14:50.923,512,512,380,800,700,512,512,
23:14:51.039,512,512,380,800,700,512,512,
23:14:51.139,512,512,380,800,700,512,512,
23:14:51.240,512,512,380,800,700,512,512,
23:14:51.341,512,512,380,800,700,512,512,
23:14:51.456,512,512,380,800,700,512,512,
23:14:51.556,512,512,380,800,700,512,512,
23:14:51.671,512,512,380,800,700,512,512,
23:14:51.773,512,512,380,800,700,512,512,
23:14:51.881,512,512,380,800,700,512,512,
23:14:51.990,512,512,380,800,700,512,512,
23:14:52.091,512,512,380,800,700,512,512,
23:14:52.205,512,512,380,800,700,512,512,
23:14:52.309,512,512,380,800,700,512,512,
23:14:52.411,512,512,380,800,700,512,512,
23:14:52.512,512,512,380,800,700,512,512,
23:14:52.614,512,512,380,800,700,512,512,
23:14:52.717,512,512,380,800,700,512,512,
23:14:52.817,512,512,380,800,700,512,512,
23:14:52.922,512,512,380,800,700,512,512,
23:14:53.023,512,512,380,800,700,512,512,
23:14:53.124,512,512,380,800,700,512,512,
23:14:53.225,512,512,380,800,700,512,512,
23:14:53.339,512,512,380,800,700,512,512,
23:14:53.440,512,512,380,800,700,512,512,
23:14:53.541,512,512,380,800,700,512,512,
23:14:53.642,512,512,380,800,700,512,512,
23:14:53.743,512,512,380,800,700,512,512,
23:14:53.846,512,512,380,800,700,512,512,
23:14:53.962,512,512,380,800,700,512,512,
23:14:54.063,512,512,380,800,700,512,512,
23:14:54.162,512,512,380,800,700,512,512,
23:14:54.262,512,512,380,800,700,512,512,
23:14:54.363,512,512,380,800,700,512,512,
23:14:54.464,512,512,380,800,700,512,512,
23:14:54.564,512,512,380,800,700,512,512,
23:14:54.679,512,512,380,800,700,512,512,
23:14:54.795,512,512,380,800,700,512,512,
23:14:54.910,512,512,380,800,700,512,512,
23:14:55.026,512,512,380,800,700,512,512,
23:14:55.127,512,512,380,800,700,512,512,
23:14:55.243,512,512,380,800,700,512,512,
23:14:55.342,512,512,380,800,700,512,512,
23:14:55.442,512,512,380,800,700,512,512,
23:14:55.558,512,512,380,800,700,512,512,
23:14:55.657,512,512,380,800,700,512,512,
23:14:55.757,512,512,380,800,700,512,512,
23:14:55.873,512,512,380,800,700,512,512,
23:14:55.988,512,512,380,800,700,512,512,
23:14:56.101,512,512,380,800,700,512,512,
23:14:56.217,512,512,380,800,700,512,512,
23:14:56.332,512,512,380,800,700,512,512,
23:14:56.435,512,512,380,800,700,512,512,
23:14:56.535,512,512,380,800,700,512,512,
23:14:56.650,512,512,380,800,700,512,512,
23:14:56.766,512,512,380,800,700,512,512,
23:14:56.880,512,512,380,800,700,512,512,
23:14:56.995,512,512,380,800,700,512,512,
23:14:57.096,512,512,380,800,700,512,512,
23:14:57.198,512,512,380,800,700,512,512,
23:14:57.298,512,512,380,800,700,512,512,
23:14:57.398,512,512,380,800,700,512,512,
23:14:57.514,512,512,380,800,700,512,512,
23:14:57.614,512,512,380,800,700,512,512,
23:14:57.716,512,512,380,800,700,512,512,
23:14:57.831,512,512,380,800,700,512,512,
23:14:57.932,512,512,380,800,700,512,512,
23:14:58.032,512,512,380,800,700,512,512,
23:14:58.145,512,512,380,800,700,512,512,
23:14:58.260,512,512,380,800,700,512,512,
23:14:58.374,512,512,380,800,700,512,512,
23:14:58.477,512,512,380,800,700,512,512,
23:14:58.590,512,512,380,800,700,512,512,
23:14:58.690,512,512,380,800,700,512,512,
23:14:58.790,512,512,380,800,700,512,512,
23:14:58.891,512,512,380,800,700,512,512,
23:14:58.994,512,512,380,800,700,512,512,
23:14:59.095,512,512,380,800,700,512,512,
23:14:59.211,512,512,380,800,700,512,512,
23:14:59.311,512,512,380,800,700,512,512,
23:14:59.427,512,512,380,800,700,512,512,
23:14:59.526,512,512,380,800,700,512,512,
23:14:59.641,512,512,380,800,700,512,512,
23:14:59.758,512,512,380,800,700,512,512,
23:14:59.858,512,512,380,800,700,512,512,
23:14:59.973,512,512,380,800,700,512,512,
23:15:00.073,512,512,380,800,700,512,512,
23:15:00.174,512,512,380,800,700,512,512,
23:15:00.273,512,512,380,800,700,512,512,
23:15:00.375,512,512,380,800,700,512,512,
23:15:00.490,512,512,380,800,700,512,512,
23:15:00.605,512,512,380,800,700,512,512,
23:15:00.706,512,512,380,800,700,512,512,
23:15:00.806,512,512,380,800,700,512,512,
23:15:00.908,512,512,380,800,700,512,512,
23:15:01.008,512,512,380,800,700,512,512,
23:15:01.109,512,512,380,800,700,512,512,
23:15:01.226,512,512,380,800,700,512,512,
23:15:01.326,512,512,380,800,700,512,512,
23:15:01.439,512,512,380,800,700,512,512,
23:15:01.539,512,512,380,800,700,512,512,
23:15:01.654,512,512,380,800,700,512,512,
23:15:01.770,512,512,380,800,700,512,512,
23:15:01.886,512,512,380,800,700,512,512,
23:15:02.002,512,512,380,800,700,512,512,
23:15:02.118,512,512,380,800,700,512,512,
23:15:02.235,512,512,380,800,700,512,512,
23:15:02.350,512,512,380,800,700,512,512,
23:15:02.451,512,512,380,800,700,512,512,
23:15:02.565,512,512,380,800,700,512,512,
23:15:02.682,512,512,380,800,700,512,512,
23:15:02.797,512,512,380,800,700,512,512,
23:15:02.897,512,512,380,800,700,512,512,
23:15:03.012,512,512,380,800,700,512,512,
23:15:03.113,512,512,380,800,700,512,512,
23:15:03.225,512,512,380,800,700,512,512,
23:15:03.327,512,512,380,800,700,512,512,
23:15:03.442,512,512,380,800,700,512,512,
23:15:03.543,512,512,380,800,700,512,512,
23:15:03.643,512,512,380,800,700,512,512,
23:15:03.743,512,512,380,800,700,512,512,
23:15:03.843,512,512,380,800,700,512,512,
23:15:03.945,512,512,380,800,700,512,512,
23:15:04.060,512,512,380,800,700,512,512,
23:15:04.160,512,512,380,800,700,512,512,
23:15:04.261,512,512,380,800,700,512,512,
23:15:04.361,512,512,380,800,700,512,512,
23:15:04.461,512,512,380,800,700,512,512,
23:15:04.561,512,512,380,800,700,512,512,
23:15:04.661,512,512,380,800,700,512,512,
23:15:04.775,512,512,380,800,700,512,512,
23:15:04.875,512,512,380,800,700,512,512,
23:15:04.975,512,512,380,800,700,512,512,
23:15:05.091,512,512,380,800,700,512,512,
23:15:05.191,512,512,380,800,700,512,512,
23:15:05.305,512,512,380,800,700,512,512,
23:15:05.404,512,512,380,800,700,512,512,
23:15:05.508,512,512,380,800,700,512,512,
23:15:05.609,512,512,380,800,700,512,512,
23:15:05.709,512,512,380,800,700,512,512,
23:15:05.810,512,512,380,800,700,512,512,
23:15:05.924,512,512,380,800,700,512,512,
23:15:06.039,512,512,380,800,700,512,512,
23:15:06.155,512,512,380,800,700,512,512,
23:15:06.271,512,512,380,800,700,512,512,
23:15:06.386,512,512,380,800,700,512,512,
23:15:06.487,512,512,380,800,700,512,512,
23:15:06.587,512,512,380,800,700,512,512,
23:15:06.703,512,512,380,800,700,512,512,
23:15:06.803,512,512,380,800,700,512,512,
23:15:06.918,512,512,380,800,700,512,512,
23:15:07.033,512,512,380,800,700,512,512,
23:15:07.147,512,512,380,800,700,512,512,
23:15:07.262,512,512,380,800,700,512,512,
23:15:07.363,512,512,380,800,700,512,512,
23:15:07.464,512,512,380,800,700,512,512,
23:15:07.565,512,512,380,800,700,512,512,
23:15:07.665,512,512,380,800,700,512,512,
23:15:07.780,512,512,380,800,700,512,512,
23:15:07.895,512,512,380,800,700,512,512,
23:15:07.997,512,512,380,800,700,512,512,
23:15:08.112,512,512,380,800,700,512,512,
23:15:08.228,512,512,380,800,700,512,512,
23:15:08.344,512,512,380,800,700,512,512,
23:15:08.459,512,512,380,800,700,512,512,
23:15:08.574,512,512,380,800,700,512,512,
23:15:08.689,512,512,380,800,700,512,512,
23:15:08.789,512,512,380,800,700,512,512,
23:15:08.890,512,512,380,800,700,512,512,
23:15:09.003,512,512,380,800,700,512,512,
23:15:09.102,512,512,380,800,700,512,512,
23:15:09.204,512,512,380,800,700,512,512,
23:15:09.304,512,512,380,800,700,512,512,
23:15:09.420,512,512,380,800,700,512,512,
23:15:09.536,512,512,380,800,700,512,512,
23:15:09.648,512,512,380,800,700,512,512,
23:15:09.763,512,512,380,800,700,512,512,
23:15:09.877,512,512,380,800,700,512,512,
23:15:09.977,512,512,380,800,700,512,512,
23:15:10.091,512,512,380,800,700,512,512,
23:15:10.206,512,512,380,800,700,512,512,
23:15:10.318,512,512,380,800,700,512,512,
23:15:10.419,512,512,380,800,700,512,512,
23:15:10.520,512,512,380,800,700,512,512,
23:15:10.621,512,512,380,800,700,512,512,
23:15:10.721,512,512,380,800,700,512,512,
23:15:10.821,512,512,380,800,700,512,512,
23:15:10.936,512,512,380,800,700,512,512,
23:15:11.040,512,512,380,800,700,512,512,
23:15:11.155,512,512,380,800,700,512,512,
23:15:11.269,512,512,380,800,700,512,512,
23:15:11.382,512,512,380,800,700,512,512,
23:15:11.505,512,512,380,800,700,512,512,
23:15:11.606,512,512,380,800,700,512,512,
23:15:11.705,512,512,380,800,700,512,512,
23:15:11.819,512,512,380,800,700,512,512,
23:15:11.935,512,512,380,800,700,512,512,
23:15:12.048,512,512,380,800,700,512,512,
23:15:12.149,512,512,380,800,700,512,512,
23:15:12.265,512,512,380,800,700,512,512,
23:15:12.366,512,512,380,800,700,512,512,
23:15:12.481,512,512,380,800,700,512,512,
23:15:12.596,512,512,380,800,700,512,512,
23:15:12.697,512,512,380,800,700,512,512,
23:15:12.797,512,512,380,800,700,512,512,
23:15:12.924,512,512,380,800,700,512,512,
23:15:13.027,512,512,380,800,700,512,512,
23:15:13.142,512,512,380,800,700,512,512,
23:15:13.242,512,512,380,800,700,512,512,
23:15:13.357,512,512,380,800,700,512,512,
23:15:13.472,512,512,380,800,700,512,512,
23:15:13.572,512,512,380,800,700,512,512,
23:15:13.688,512,512,380,800,700,512,512,
23:15:13.803,512,512,380,800,700,512,512,
23:15:13.904,512,512,380,800,700,512,512,
23:15:14.006,512,512,380,800,700,512,512,
23:15:14.108,512,512,380,800,700,512,512,
23:15:14.208,512,512,380,800,700,512,512,
23:15:14.309,512,512,380,800,700,512,512,
23:15:14.409,512,512,380,800,700,512,512,
23:15:14.525,512,512,380,800,700,512,512,
23:15:14.626,512,512,380,800,700,512,512,
23:15:14.741,512,512,380,800,700,512,512,
23:15:14.842,512,512,380,800,700,512,512,
23:15:14.943,512,512,380,800,700,512,512,
23:15:15.058,512,512,380,800,700,512,512,
23:15:15.159,512,512,380,800,700,512,512,
23:15:15.274,512,512,380,800,700,512,512,
23:15:15.375,512,512,380,800,700,512,512,
23:15:15.474,512,512,380,800,700,512,512,
23:15:15.574,512,512,380,800,700,512,512,
23:15:15.689,512,512,380,800,700,512,512,
23:15:15.791,512,512,380,800,700,512,512,
23:15:15.905,512,512,380,800,700,512,512,
23:15:16.005,512,512,380,800,700,512,512,
23:15:16.120,512,512,380,800,700,512,512,
23:15:16.221,512,512,380,800,700,512,512,
23:15:16.337,512,512,380,800,700,512,512,
23:15:16.438,512,512,380,800,700,512,512,
23:15:16.538,512,512,380,800,700,512,512,
23:15:16.653,512,512,380,800,700,512,512,
23:15:16.766,512,512,380,800,700,512,512,
23:15:16.866,512,512,380,800,700,512,512,
23:15:16.981,512,512,380,800,700,512,512,
23:15:17.096,512,512,380,800,700,512,512,
23:15:17.209,512,512,380,800,700,512,512,
23:15:17.309,512,512,380,800,700,512,512,
23:15:17.408,512,512,380,800,700,512,512,
23:15:17.509,512,512,380,800,700,512,512,
23:15:17.610,512,512,380,800,700,512,512,
23:15:17.709,512,512,380,800,700,512,512,
23:15:17.825,512,512,380,800,700,512,512,
23:15:17.926,512,512,380,800,700,512,512,
23:15:18.043,512,512,380,800,700,512,512,
23:15:18.143,512,512,380,800,700,512,512,
23:15:18.259,512,512,380,800,700,512,512,
23:15:18.374,512,512,380,800,700,512,512,
23:15:18.481,512,512,380,800,700,512,512,
23:15:18.584,512,512,380,800,700,512,512,
23:15:18.684,512,512,380,800,700,512,512,
23:15:18.784,512,512,380,800,700,512,512,
23:15:18.900,512,512,380,800,700,512,512,
23:15:19.000,512,512,380,800,700,512,512,
23:15:19.103,512,512,380,800,700,512,512,
23:15:19.203,512,512,380,800,700,512,512,
23:15:19.318,512,512,380,800,700,512,512,
23:15:19.432,512,512,380,800,700,512,512,
23:15:19.546,512,512,380,800,700,512,512,
23:15:19.662,512,512,380,800,700,512,512,
23:15:19.777,512,512,380,800,700,512,512,
23:15:19.892,512,512,380,800,700,512,512,
23:15:19.992,512,512,380,800,700,512,512,
23:15:20.106,512,512,380,800,700,512,512,
23:15:20.220,512,512,380,800,700,512,512,
23:15:20.321,512,512,380,800,700,512,512,
23:15:20.422,512,512,380,800,700,512,512,
23:15:20.522,512,512,380,800,700,512,512,
23:15:20.622,512,512,380,800,700,512,512,
23:15:20.736,512,512,380,800,700,512,512,
23:15:20.850,512,512,380,800,700,512,512,
23:15:20.951,512,512,380,800,700,512,512,
23:15:21.066,512,512,380,800,700,512,512,
23:15:21.166,512,512,380,800,700,512,512,
23:15:21.266,512,512,380,800,700,512,512,
23:15:21.382,512,512,380,800,700,512,512,
23:15:21.483,512,512,380,800,700,512,512,
23:15:21.598,512,512,380,800,700,512,512,
23:15:21.712,512,512,380,800,700,512,512,
23:15:21.813,512,512,380,800,700,512,512,
23:15:21.928,512,512,380,800,700,512,512,
23:15:22.027,512,512,380,800,700,512,512,
23:15:22.144,512,512,380,800,700,512,512,
23:15:22.246,512,512,380,800,700,512,512,
23:15:22.362,512,512,380,800,700,512,512,
23:15:22.463,512,512,380,800,700,512,512,
23:15:22.562,512,512,380,800,700,512,512,
23:15:22.678,512,512,380,800,700,512,512,
23:15:22.794,512,512,380,800,700,512,512,
23:15:22.897,512,512,380,800,700,512,512,
23:15:23.010,512,512,380,800,700,512,512,
23:15:23.111,512,512,380,800,700,512,512,
23:15:23.226,512,512,380,800,700,512,512,
23:15:23.332,512,512,380,800,700,512,512,
23:15:23.439,512,512,380,800,700,512,512,
23:15:23.553,512,512,380,800,700,512,512,
23:15:23.656,512,512,380,800,700,512,512,
23:15:23.771,512,512,380,800,700,512,512,
23:15:23.878,512,512,380,800,700,512,512,
23:15:23.979,512,512,380,800,700,512,512,
23:15:24.080,512,512,380,800,700,512,512,
23:15:24.180,512,512,380,800,700,512,512,
23:15:24.293,512,512,380,800,700,512,512,
23:15:24.408,512,512,380,800,700,512,512,
23:15:24.510,512,512,380,800,700,512,512,
23:15:24.624,512,512,380,800,700,512,512,
23:15:24.739,512,512,380,800,700,512,512,
23:15:24.855,512,512,380,800,700,512,512,
23:15:24.957,512,512,380,800,700,512,512,
23:15:25.073,512,512,380,800,700,512,512,
23:15:25.174,512,512,380,800,700,512,512,
23:15:25.274,512,512,380,800,700,512,512,
23:15:25.387,512,512,380,800,700,512,512,
23:15:25.488,512,512,380,800,700,512,512,
23:15:25.587,512,512,380,800,700,512,512,
23:15:25.702,512,512,380,800,700,512,512,
23:15:25.818,512,512,380,800,700,512,512,
23:15:25.918,512,512,380,800,700,512,512,
23:15:26.033,512,512,380,800,700,512,512,
23:15:26.133,512,512,380,800,700,512,512,
23:15:26.232,512,512,380,800,700,512,512,
23:15:26.334,512,512,380,800,700,512,512,
23:15:26.450,512,512,380,800,700,512,512,
23:15:26.563,512,512,380,800,700,512,512,
23:15:26.662,512,512,380,800,700,512,512,
23:15:26.763,512,512,380,800,700,512,512,
23:15:26.863,512,512,380,800,700,512,512,
23:15:26.978,512,512,380,800,700,512,512,
23:15:27.080,512,512,380,800,700,512,512,
23:15:27.180,512,512,380,800,700,512,512,
23:15:27.296,512,512,380,800,700,512,512,
23:15:27.410,512,512,380,800,700,512,512,
23:15:27.524,512,512,380,800,700,512,512,
23:15:27.639,512,512,380,800,700,512,512,
23:15:27.755,512,512,380,800,700,512,512,
23:15:27.861,512,512,380,800,700,512,512,
23:15:27.966,512,512,380,800,700,512,512,
23:15:28.080,512,512,380,800,700,512,512,
23:15:28.193,512,512,380,800,700,512,512,
23:15:28.309,512,512,380,800,700,512,512,
23:15:28.424,512,512,380,800,700,512,512,
23:15:28.539,512,512,380,800,700,512,512,
23:15:28.651,512,512,380,800,700,512,512,
23:15:28.753,512,512,380,800,700,512,512,
23:15:28.868,512,512,380,800,700,512,512,
23:15:28.984,512,512,380,800,700,512,512,
23:15:29.100,512,512,380,800,700,512,512,
23:15:29.215,512,512,380,800,700,512,512,
23:15:29.331,512,512,380,800,700,512,512,
23:15:29.446,512,512,380,800,700,512,512,
23:15:29.548,512,512,380,800,700,512,512,
23:15:29.650,512,512,380,800,700,512,512,
23:15:29.766,512,512,380,800,700,512,512,
23:15:29.866,512,512,380,800,700,512,512,
23:15:29.966,512,512,380,800,700,512,512,
23:15:30.066,512,512,380,800,700,512,512,
23:15:30.166,512,512,380,800,700,512,512,
23:15:30.266,512,512,380,800,700,512,512,
23:15:30.366,512,512,380,800,700,512,512,
23:15:30.468,512,512,380,800,700,512,512,
23:15:30.569,512,512,380,800,700,512,512,
23:15:30.669,512,512,380,800,700,512,512,
23:15:30.784,512,512,380,800,700,512,512,
23:15:30.900,512,512,380,800,700,512,512,
23:15:31.001,512,512,380,800,700,512,512,
23:15:31.102,512,512,380,800,700,512,512,
23:15:31.217,512,512,380,800,700,512,512,
23:15:31.330,512,512,380,800,700,512,512,
23:15:31.430,512,512,380,800,700,512,512,
23:15:31.546,512,512,380,800,700,512,512,
23:15:31.646,512,512,380,800,700,512,512,
23:15:31.746,512,512,380,800,700,512,512,
23:15:31.860,512,512,380,800,700,512,512,
23:15:31.961,512,512,380,800,700,512,512,
23:15:32.062,512,512,380,800,700,512,512,
23:15:32.163,512,512,380,800,700,512,512,
23:15:32.263,512,512,380,800,700,512,512,
23:15:32.379,512,512,380,800,700,512,512,
23:15:32.479,512,512,380,800,700,512,512,
23:15:32.596,512,512,380,800,700,512,512,
23:15:32.697,512,512,380,800,700,512,512,
23:15:32.799,512,512,380,800,700,512,512,
23:15:32.898,512,512,380,800,700,512,512,
23:15:32.998,512,512,380,800,700,512,512,
23:15:33.113,512,512,380,800,700,512,512,
23:15:33.213,512,512,380,800,700,512,512,
23:15:33.314,512,512,380,800,700,512,512,
23:15:33.429,512,512,380,800,700,512,512,
23:15:33.530,512,512,380,800,700,512,512,
23:15:33.630,512,512,380,800,700,512,512,
23:15:33.745,512,512,380,800,700,512,512,
23:15:33.859,512,512,380,800,700,512,512,
23:15:33.959,512,512,380,800,700,512,512,
23:15:34.060,512,512,380,800,700,512,512,
23:15:34.176,512,512,380,800,700,512,512,
23:15:34.277,512,512,380,800,700,512,512,
23:15:34.378,512,512,380,800,700,512,512,
23:15:34.492,512,512,380,800,700,512,512,
23:15:34.608,512,512,380,800,700,512,512,
23:15:34.708,512,512,380,800,700,512,512,
23:15:34.823,512,512,380,800,700,512,512,
23:15:34.936,512,512,380,800,700,512,512,
23:15:35.038,512,512,380,800,700,512,512,
23:15:35.137,512,512,380,800,700,512,512,
23:15:35.253,512,512,380,800,700,512,512,
23:15:35.354,512,512,380,800,700,512,512,
23:15:35.454,512,512,380,800,700,512,512,
23:15:35.555,512,512,380,800,700,512,512,
23:15:35.656,512,512,380,800,700,512,512,
23:15:35.758,512,512,380,800,700,512,512,
23:15:35.859,512,512,380,800,700,512,512,
23:15:35.960,512,512,380,800,700,512,512,
23:15:36.061,512,512,380,800,700,512,512,
23:15:36.162,512,512,380,800,700,512,512,
23:15:36.263,512,512,380,800,700,512,512,
23:15:36.364,512,512,380,800,700,512,512,
23:15:36.464,512,512,380,800,700,512,512,
23:15:36.564,512,512,380,800,700,512,512,
23:15:36.664,512,512,380,800,700,512,512,
23:15:36.764,512,512,380,800,700,512,512,
23:15:36.882,512,512,380,800,700,512,512,
23:15:36.990,512,512,380,800,700,512,512,
23:15:37.089,512,512,380,800,700,512,512,
23:15:37.206,512,512,380,800,700,512,512,
23:15:37.320,512,512,380,800,700,512,512,
23:15:37.421,512,512,380,800,700,512,512,
23:15:37.537,512,512,380,800,700,512,512,
23:15:37.639,512,512,380,800,700,512,512,
23:15:37.755,512,512,380,800,700,512,512,
23:15:37.855,512,512,380,800,700,512,512,
23:15:37.970,512,512,380,800,700,512,512,
23:15:38.071,512,512,380,800,700,512,512,
23:15:38.186,512,512,380,800,700,512,512,
23:15:38.301,512,512,380,800,700,512,512,
23:15:38.416,512,512,380,800,700,512,512,
23:15:38.532,512,512,380,800,700,512,512,
23:15:38.632,512,512,380,800,700,512,512,
23:15:38.732,512,512,380,800,700,512,512,
23:15:38.847,512,512,380,800,700,512,512,
23:15:38.960,512,512,380,800,700,512,512,
23:15:39.076,512,512,380,800,700,512,512,
23:15:39.192,512,512,380,800,700,512,512,
23:15:39.292,512,512,380,800,700,512,512,
23:15:39.392,512,512,380,800,700,512,512,
23:15:39.506,512,512,380,800,700,512,512,
23:15:39.621,512,512,380,800,700,512,512,
23:15:39.721,512,512,380,800,700,512,512,
23:15:39.822,512,512,380,800,700,512,512,
23:15:39.937,512,512,380,800,700,512,512,
23:15:40.039,512,512,380,800,700,512,512,
23:15:40.139,512,512,380,800,700,512,512,
23:15:40.254,512,512,380,800,700,512,512,
23:15:40.356,512,512,380,800,700,512,512,
23:15:40.472,512,512,380,800,700,512,512,
23:15:40.587,512,512,380,800,700,512,512,
23:15:40.702,512,512,380,800,700,512,512,
23:15:40.815,512,512,380,800,700,512,512,
23:15:40.928,512,512,380,800,700,512,512,
23:15:41.042,512,512,380,800,700,512,512,
23:15:41.142,512,512,380,800,700,512,512,
23:15:41.241,512,512,380,800,700,512,512,
23:15:41.356,512,512,380,800,700,512,512,
23:15:41.456,512,512,380,800,700,512,512,
23:15:41.557,512,512,380,800,700,512,512,
23:15:41.673,512,512,380,800,700,512,512,
23:15:41.788,512,512,380,800,700,512,512,
23:15:41.902,512,512,380,800,700,512,512,
23:15:42.004,512,512,380,800,700,512,512,
23:15:42.106,512,512,380,800,700,512,512,
23:15:42.206,512,512,380,800,700,512,512,
23:15:42.308,512,512,380,800,700,512,512,
23:15:42.409,512,512,380,800,700,512,512,
23:15:42.526,512,512,380,800,700,512,512,
23:15:42.640,512,512,380,800,700,512,512,
23:15:42.747,512,512,380,800,700,512,512,
23:15:42.847,512,512,380,800,700,512,512,
23:15:42.948,512,512,380,800,700,512,512,
23:15:43.048,512,512,380,800,700,512,512,
23:15:43.147,512,512,380,800,700,512,512,
23:15:43.248,512,512,380,800,700,512,512,
23:15:43.347,512,512,380,800,700,512,512,
23:15:43.463,512,512,380,800,700,512,512,
23:15:43.563,512,512,380,800,700,512,512,
23:15:43.662,512,512,380,800,700,512,512,
23:15:43.763,512,512,380,800,700,512,512,
23:15:43.877,512,512,380,800,700,512,512,
23:15:43.978,512,512,380,800,700,512,512,
23:15:44.080,512,512,380,800,700,512,512,
