Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:18:51.919,512,512,380,800,700,512,512,
23:18:52.020,512,512,380,800,700,512,512,
23:18:52.123,512,512,380,800,700,512,512,
23:18:52.224,512,512,380,800,700,512,512,
23:18:52.323,512,512,380,800,700,512,512,
23:18:52.439,512,512,380,800,700,512,512,
23:18:52.540,512,512,380,800,700,512,512,
23:18:52.656,512,512,380,800,700,512,512,
23:18:52.756,512,512,380,800,700,512,512,
23:18:52.871,512,512,380,800,700,512,512,
23:18:52.971,512,512,380,800,700,512,512,
23:18:53.072,512,512,380,800,700,512,512,
23:18:53.187,512,512,380,800,700,512,512,
23:18:53.303,512,512,380,800,700,512,512,
23:18:53.419,512,512,380,800,700,512,512,
23:18:53.519,512,512,380,800,700,512,512,
23:18:53.633,512,512,380,800,700,512,512,
23:18:53.748,512,512,380,800,700,512,512,
23:18:53.863,512,512,380,800,700,512,512,
23:18:53.979,512,512,380,800,700,512,512,
23:18:54.095,512,512,380,800,700,512,512,
23:18:54.210,512,512,380,800,700,512,512,
23:18:54.310,512,512,380,800,700,512,512,
23:18:54.410,512,512,380,800,700,512,512,
23:18:54.511,512,512,380,800,700,512,512,
23:18:54.612,512,512,380,800,700,512,512,
23:18:54.713,512,512,380,800,700,512,512,
23:18:54.813,512,512,380,800,700,512,512,
23:18:54.928,512,512,380,800,700,512,512,
23:18:55.030,512,512,380,800,700,512,512,
23:18:55.133,512,512,380,800,700,512,512,
23:18:55.247,512,512,380,800,700,512,512,
23:18:55.349,512,512,380,800,700,512,512,
23:18:55.450,512,512,380,800,700,512,512,
23:18:55.552,512,512,380,800,700,512,512,
23:18:55.666,512,512,380,800,700,512,512,
23:18:55.782,512,512,380,800,700,512,512,
23:18:55.884,512,512,380,800,700,512,512,
23:18:55.998,512,512,380,800,700,512,512,
23:18:56.114,512,512,380,800,700,512,512,
23:18:56.214,512,512,380,800,700,512,512,
23:18:56.330,512,512,380,800,700,512,512,
23:18:56.430,512,512,380,800,700,512,512,
23:18:56.530,512,512,380,800,700,512,512,
23:18:56.646,512,512,380,800,700,512,512,
23:18:56.748,512,512,380,800,700,512,512,
23:18:56.848,512,512,380,800,700,512,512,
23:18:56.964,512,512,380,800,700,512,512,
23:18:57.066,512,512,380,800,700,512,512,
23:18:57.168,512,512,380,800,700,512,512,
23:18:57.267,512,512,380,800,700,512,512,
23:18:57.383,512,512,380,800,700,512,512,
23:18:57.483,512,512,380,800,700,512,512,
23:18:57.599,512,512,380,800,700,512,512,
23:18:57.715,512,512,380,800,700,512,512,
23:18:57.829,512,512,380,800,700,512,512,
23:18:57.943,512,512,380,800,700,512,512,
23:18:58.044,512,512,380,800,700,512,512,
23:18:58.161,512,512,380,800,700,512,512,
23:18:58.262,512,512,380,800,700,512,512,
23:18:58.374,512,512,380,800,700,512,512,
23:18:58.474,512,512,380,800,700,512,512,
23:18:58.591,512,512,380,800,700,512,512,
23:18:58.709,512,512,380,800,700,512,512,
23:18:58.823,512,512,380,800,700,512,512,
23:18:58.924,515,512,380,800,700,512,512,
23:18:59.025,522,512,380,800,700,512,512,
23:18:59.124,530,512,380,800,700,512,512,
23:18:59.238,540,512,380,800,700,512,512,
23:18:59.339,549,512,380,800,700,512,512,
23:18:59.438,557,512,380,800,700,512,512,
23:18:59.540,560,512,380,800,700,512,512,
23:18:59.641,561,512,380,800,700,512,512,
23:18:59.740,562,512,380,800,700,512,512,
23:18:59.841,562,512,380,800,700,512,512,
23:18:59.943,562,512,380,800,700,512,512,
23:19:00.050,562,512,380,800,700,512,512,
23:19:00.152,562,512,380,800,700,512,512,
23:19:00.268,562,512,380,800,700,512,512,
23:19:00.383,562,512,380,800,700,512,512,
23:19:00.498,562,512,380,800,700,512,512,
23:19:00.613,562,512,380,800,700,512,512,
23:19:00.713,562,512,380,800,700,512,512,
23:19:00.829,562,512,380,800,700,512,512,
23:19:00.943,562,512,380,800,700,512,512,
23:19:01.045,562,512,380,800,700,512,512,
23:19:01.145,562,512,380,800,700,512,512,
23:19:01.370,562,512,380,800,700,512,512,
