Timestamp,M1_Pos,M2_Pos,M3_Pos,M4_Pos,M5_Pos,M6_Pos,M7_Pos,Event
23:20:12.775,512,512,380,800,700,512,512,
23:20:12.891,512,512,380,800,700,512,512,
23:20:12.991,512,512,380,800,700,512,512,
23:20:13.104,512,512,380,800,700,512,512,
23:20:13.209,512,512,380,800,700,512,512,
23:20:13.324,512,512,380,800,700,512,512,
23:20:13.437,512,512,380,800,700,512,512,
23:20:13.553,512,512,380,800,700,512,512,
23:20:13.654,512,512,380,800,700,512,512,
23:20:13.769,512,512,380,800,700,512,512,
23:20:13.884,512,512,380,800,700,512,512,
23:20:13.984,512,512,380,800,700,512,512,
23:20:14.097,512,512,380,800,700,512,512,
23:20:14.197,512,512,380,800,700,512,512,
23:20:14.311,512,512,380,800,700,512,512,
23:20:14.411,512,512,380,800,700,512,512,
23:20:14.511,512,512,380,800,700,512,512,
23:20:14.612,512,512,380,800,700,512,512,
23:20:14.715,512,512,380,800,700,512,512,
23:20:14.831,512,512,380,800,700,512,512,
23:20:14.931,512,512,380,800,700,512,512,
23:20:15.031,512,512,380,800,700,512,512,
23:20:15.147,512,512,380,800,700,512,512,
23:20:15.262,512,512,380,800,700,512,512,
23:20:15.363,512,512,380,800,700,512,512,
23:20:15.463,512,512,380,800,700,512,512,
23:20:15.578,512,512,380,800,700,512,512,
23:20:15.678,512,512,380,800,700,512,512,
23:20:15.793,512,512,380,800,700,512,512,
23:20:15.894,512,512,380,800,700,512,512,
23:20:15.994,512,512,380,800,700,512,512,
23:20:16.095,512,512,380,800,700,512,512,
23:20:16.195,512,512,380,800,700,512,512,
23:20:16.309,512,512,380,800,700,512,512,
23:20:16.424,512,512,380,800,700,512,512,
23:20:16.525,512,512,380,800,700,512,512,
23:20:16.639,512,512,380,800,700,512,512,
23:20:16.740,512,512,380,800,700,512,512,
23:20:16.855,512,512,380,800,700,512,512,
23:20:16.970,512,512,380,800,700,512,512,
23:20:17.071,512,512,380,800,700,512,512,
23:20:17.186,512,512,380,800,700,512,512,
23:20:17.287,512,512,380,800,700,512,512,
23:20:17.400,513,512,380,800,700,512,512,
23:20:17.500,520,512,380,800,700,512,512,
23:20:17.616,528,512,380,800,700,512,512,
23:20:17.731,537,512,380,800,700,512,512,
23:20:17.845,546,512,380,800,700,512,512,
23:20:17.945,554,512,380,800,700,512,512,
23:20:18.060,565,512,380,800,700,512,512,
23:20:18.159,574,512,380,800,700,512,512,
23:20:18.275,577,512,380,800,700,512,512,
23:20:18.390,571,512,380,800,700,512,512,
23:20:18.507,561,512,380,800,700,512,512,
23:20:18.622,551,512,380,800,700,512,512,
23:20:18.737,542,512,380,800,700,512,512,
23:20:18.838,534,512,380,800,700,512,512,
23:20:18.939,524,512,380,800,700,512,512,
23:20:19.038,515,512,380,800,700,512,512,
23:20:19.155,506,512,380,800,700,512,512,
23:20:19.255,503,513,380,800,700,512,512,
23:20:19.356,502,520,380,800,700,512,512,
23:20:19.456,502,528,380,800,700,512,512,
23:20:19.556,502,537,380,800,700,512,512,
23:20:19.670,502,547,380,800,700,512,512,
23:20:19.773,502,555,380,800,700,512,512,
23:20:19.888,502,565,380,800,700,512,512,
23:20:20.003,502,574,380,800,700,512,512,
23:20:20.104,502,584,380,800,700,512,512,
23:20:20.219,502,592,380,800,700,512,512,
23:20:20.320,502,590,380,800,700,512,512,
23:20:20.420,502,583,380,800,700,512,512,
23:20:20.535,502,573,380,800,700,512,512,
23:20:20.651,502,564,380,800,700,512,512,
23:20:20.751,502,555,380,800,700,512,512,
23:20:20.867,502,545,380,800,700,512,512,
23:20:20.981,502,536,380,800,700,512,512,
23:20:21.081,502,533,384,800,700,512,512,
23:20:21.181,502,532,391,800,700,512,512,
23:20:21.282,502,532,399,800,700,512,512,
23:20:21.383,502,532,409,800,700,512,512,
23:20:21.499,502,532,419,800,700,512,512,
23:20:21.599,502,532,429,800,700,512,512,
23:20:21.699,502,532,439,800,700,512,512,
23:20:21.800,502,532,449,800,700,512,512,
23:20:21.914,502,532,455,800,700,512,512,
23:20:22.030,502,532,451,800,700,512,512,
23:20:22.146,502,532,444,800,700,512,512,
