Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
22,1.056426,0.006572,0.2933,23.73,76.69,65.78,28.85,0.63,3.68,356.18,0.377525,0.001409,0.4635,45.45,31.31,28.02,9.80,2.53,9.60,167.12
23,1.055942,0.007543,0.2869,24.37,76.91,63.86,31.08,0.76,3.68,402.33,0.425443,0.001434,0.4449,40.40,34.78,31.05,10.80,3.03,9.60,131.68
24,1.073458,0.007451,0.2839,20.43,78.09,67.04,29.10,0.76,3.30,447.98,0.402634,0.001244,0.4715,44.95,32.29,26.91,12.83,1.52,7.07,105.59
25,1.058903,0.007138,0.2702,21.45,76.98,66.00,28.92,0.89,3.05,452.38,0.408401,0.001327,0.4774,47.98,33.95,28.38,12.61,1.52,9.09,128.23
26,1.019245,0.006725,0.2957,23.73,74.38,63.62,28.25,1.27,4.31,412.09,0.375311,0.001422,0.4605,45.96,31.59,28.02,10.00,2.53,9.60,125.97
27,1.006557,0.006494,0.2909,24.37,74.22,63.70,27.23,1.02,3.17,319.62,0.394919,0.001325,0.4627,46.97,33.12,29.61,10.03,2.53,8.08,133.34
28,1.042525,0.006890,0.2959,23.86,76.94,65.67,28.37,0.89,2.92,346.82,0.404904,0.001394,0.4821,50.00,33.25,28.55,11.64,2.02,8.08,111.17
29,1.053713,0.006973,0.2981,26.52,76.28,65.93,28.27,1.14,3.68,368.75,0.448574,0.001520,0.4556,47.47,37.29,34.14,9.73,1.01,8.08,109.62
30,1.064197,0.007140,0.2878,24.11,76.75,64.95,29.88,0.51,2.79,397.97,0.441828,0.001281,0.4580,43.94,35.28,29.34,13.72,2.02,7.07,112.29
31,1.006311,0.006819,0.2909,23.35,73.71,63.73,26.23,0.89,3.68,379.35,0.397576,0.001405,0.4648,47.98,32.81,27.98,12.17,1.01,5.05,141.26
32,1.025004,0.006683,0.2977,24.49,75.71,65.15,26.97,1.14,4.06,373.74,0.455187,0.001635,0.4275,37.37,37.23,31.48,13.62,1.01,2.53,142.80
33,1.041576,0.007204,0.2832,22.72,76.56,66.19,27.28,1.40,3.55,369.20,0.415050,0.001436,0.4659,46.46,34.37,30.67,10.51,2.02,7.07,161.45
34,1.026919,0.007359,0.2877,24.24,75.66,65.58,26.32,0.63,2.92,406.19,0.410400,0.001268,0.4820,47.98,33.39,27.09,13.94,1.01,6.57,146.34
35,1.029687,0.007231,0.2910,24.24,75.48,64.94,27.19,0.38,3.17,364.60,0.435268,0.001539,0.4415,41.41,35.31,30.12,12.83,1.01,6.06,120.67
36,1.020920,0.006920,0.2928,24.62,75.45,66.20,25.85,0.63,3.93,474.06,0.428043,0.001483,0.4492,42.42,35.56,31.08,11.43,1.01,7.07,103.31
37,0.981131,0.006774,0.2981,23.86,70.77,60.03,27.90,1.02,3.93,367.44,0.452367,0.001466,0.4429,43.94,37.27,32.81,12.06,0.51,3.03,106.31
38,0.982114,0.006576,0.2991,23.86,72.04,62.13,26.05,0.51,3.30,404.61,0.414814,0.001425,0.4424,39.90,34.38,30.22,10.96,1.01,8.08,119.05
39,1.042519,0.007014,0.2988,25.13,77.08,68.07,25.11,0.76,3.43,357.19,0.409115,0.001328,0.4599,43.94,34.07,30.23,10.36,0.51,8.08,122.94
40,0.994927,0.006881,0.2958,26.27,73.40,63.88,25.38,0.76,3.93,368.36,0.460560,0.001506,0.4408,43.94,37.47,33.44,11.31,0.51,8.08,105.50
41,0.995821,0.006778,0.2978,23.10,73.87,63.36,26.97,0.76,3.81,402.60,0.412008,0.001645,0.4154,34.85,33.78,30.02,10.85,4.04,9.60,131.45
42,1.016412,0.006891,0.2930,25.13,74.08,62.84,28.76,1.27,3.43,388.59,0.480127,0.001611,0.4276,37.37,37.28,31.40,14.87,1.52,2.02,109.82
43,0.993856,0.006869,0.3133,26.52,71.59,61.24,26.43,1.40,4.70,350.62,0.365554,0.001431,0.4530,42.42,30.61,27.55,9.20,4.04,6.57,146.60
44,1.104407,0.007401,0.2953,23.60,79.12,66.07,32.13,0.89,3.17,528.37,0.434051,0.001538,0.4318,38.89,34.30,28.02,14.56,2.02,5.05,113.87
45,0.941356,0.006606,0.3310,30.84,70.53,62.51,22.90,1.78,6.09,365.80,0.435271,0.001260,0.4720,50.51,35.46,30.77,12.19,3.03,8.59,119.98
