Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
155,0.009090,0.001912,0.4926,52.28,36.09,29.96,14.64,3.30,10.53,182.50,0.004504,0.001009,0.5373,60.61,26.22,21.97,10.30,4.55,17.17,125.66
156,0.010502,0.002182,0.4824,53.43,37.90,31.35,15.56,2.28,9.26,255.99,0.004567,0.001065,0.5254,57.58,26.36,21.25,11.15,5.05,15.66,124.43
157,0.010307,0.002281,0.4779,50.76,37.00,30.86,14.68,2.66,9.26,248.76,0.004453,0.001013,0.5315,60.61,26.17,22.47,9.67,4.55,14.14,104.03
158,0.009451,0.001975,0.4868,53.68,35.69,30.04,13.99,3.55,11.55,237.22,0.004412,0.001043,0.5298,57.58,25.48,21.99,9.40,4.55,16.67,116.54
159,0.008666,0.001820,0.4920,52.41,34.16,27.98,14.30,2.92,12.69,267.92,0.004305,0.000972,0.5357,57.58,25.82,22.12,9.68,5.56,16.67,106.07
160,0.008283,0.001706,0.5002,55.20,34.91,29.39,13.55,3.05,10.66,166.55,0.004185,0.000957,0.5504,59.60,25.39,21.55,9.57,4.55,16.16,112.38
161,0.009051,0.001954,0.4901,52.79,35.66,29.87,13.83,3.17,11.04,204.77,0.005019,0.001171,0.5089,53.54,27.39,23.65,9.69,4.55,12.63,134.59
162,0.009218,0.001947,0.4976,55.58,35.47,29.58,13.85,3.17,11.80,205.45,0.004618,0.001110,0.5160,57.07,25.90,22.37,9.18,4.55,16.16,124.54
163,0.010339,0.002093,0.4778,51.02,39.08,33.36,14.56,2.79,9.77,214.87,0.004487,0.001033,0.5330,61.11,26.27,22.58,9.94,4.55,16.16,97.74
164,0.009390,0.001951,0.4904,52.79,37.22,31.17,14.84,2.28,8.88,229.30,0.004353,0.001033,0.5407,61.11,25.37,21.66,9.52,6.06,16.16,109.73
165,0.010419,0.002160,0.4934,54.82,37.75,31.32,15.25,2.54,9.26,213.79,0.004359,0.000960,0.5385,58.59,26.39,22.36,10.46,2.53,15.66,103.17
166,0.008561,0.001819,0.5006,55.20,35.00,28.55,14.63,3.05,9.52,219.04,0.004743,0.001038,0.5343,60.10,27.62,22.98,10.77,3.03,13.13,130.64
167,0.008893,0.001870,0.4949,54.31,35.36,29.19,14.46,2.66,11.29,200.49,0.004355,0.001014,0.5282,57.58,25.55,21.55,9.81,5.05,17.68,108.90
168,0.009640,0.002035,0.4888,53.55,36.56,29.69,15.45,2.41,8.76,253.40,0.004333,0.000970,0.5376,58.08,26.05,21.57,10.64,4.04,15.15,113.09
169,0.009683,0.001994,0.4854,53.55,36.95,31.54,13.97,2.41,9.52,214.31,0.004420,0.001073,0.5331,61.62,25.18,21.41,9.47,4.55,17.17,115.39
170,0.009316,0.001824,0.4970,52.28,37.54,31.60,14.77,1.90,9.26,207.14,0.004522,0.000999,0.5394,59.60,26.69,22.97,10.04,3.54,16.67,99.86
171,0.009629,0.002018,0.4900,52.92,36.52,30.11,15.18,2.16,8.63,241.70,0.004466,0.001036,0.5352,60.10,26.15,22.11,10.28,4.55,14.65,104.38
172,0.009287,0.001953,0.4971,54.57,35.75,29.26,14.95,2.79,11.29,284.38,0.004209,0.000996,0.5374,60.61,24.79,20.54,10.22,4.55,16.67,115.76
173,0.010775,0.002274,0.4803,51.78,38.02,31.44,15.49,2.03,9.26,241.60,0.004458,0.001036,0.5265,57.58,26.06,20.80,11.70,4.04,16.16,122.29
174,0.008581,0.001758,0.5043,54.95,35.11,29.18,14.16,2.54,10.79,222.57,0.004332,0.001000,0.5413,60.10,25.54,21.98,9.41,4.55,15.66,112.84
175,0.009256,0.001925,0.4885,51.02,37.05,30.17,15.68,1.40,8.25,220.83,0.004925,0.001065,0.5123,54.55,28.64,23.14,12.31,3.54,10.61,130.66
176,0.010114,0.002019,0.4956,54.82,37.76,32.02,14.29,2.54,10.15,269.28,0.004419,0.001011,0.5342,60.10,25.99,22.32,9.89,3.03,15.15,99.45
177,0.008951,0.001844,0.4921,53.43,35.91,28.84,15.84,2.03,9.01,233.22,0.004514,0.001037,0.5227,56.57,26.51,21.74,11.33,2.53,15.15,114.73
178,0.010598,0.002267,0.4688,48.98,38.59,31.51,16.46,2.28,9.52,231.50,0.004735,0.001064,0.5208,58.08,27.57,22.63,11.41,3.03,10.10,116.83
179,0.010558,0.002233,0.4798,52.79,37.78,30.81,15.86,2.54,10.53,215.38,0.004382,0.001005,0.5357,59.60,25.83,21.70,10.24,4.04,15.15,106.86
180,0.007682,0.001644,0.5123,55.84,32.77,27.56,12.75,3.30,13.32,193.30,0.004218,0.001000,0.5321,60.10,24.99,21.71,9.16,3.03,17.17,101.10
181,0.009605,0.001960,0.4663,48.35,37.71,30.13,16.89,2.03,8.25,249.08,0.004920,0.001091,0.4982,52.53,28.45,22.57,12.83,2.02,10.61,126.57
182,0.009038,0.001897,0.4894,54.06,35.86,29.78,14.07,2.92,12.56,206.83,0.004568,0.001053,0.5211,57.58,26.40,22.21,10.13,3.54,14.14,126.77
183,0.010442,0.002256,0.4672,47.84,38.54,31.43,16.57,2.66,7.36,210.62,0.004736,0.001127,0.5166,57.07,26.82,21.91,11.84,2.53,12.63,107.96
184,0.009113,0.001844,0.4905,52.92,36.49,29.93,15.29,2.66,8.76,199.00,0.004756,0.001020,0.5214,59.60,27.89,23.70,10.87,6.06,13.64,99.84
185,0.009209,0.001893,0.4933,52.92,36.01,30.04,14.16,3.30,10.03,227.52,0.004282,0.000997,0.5385,59.60,25.17,21.57,9.31,5.05,16.67,112.18
186,0.009070,0.001950,0.5021,55.08,34.60,28.38,14.71,3.93,11.93,236.99,0.004375,0.001006,0.5330,57.58,26.03,22.15,10.03,5.05,16.16,107.96
187,0.010822,0.002201,0.4767,50.00,38.70,32.25,15.02,2.28,8.88,305.56,0.004509,0.000998,0.5352,59.60,26.80,22.56,10.51,5.05,15.15,100.67
188,0.009834,0.002102,0.4814,53.81,37.57,30.80,15.97,2.66,9.26,208.18,0.004835,0.001113,0.5258,56.57,27.41,22.25,11.83,2.53,13.13,119.95
189,0.009197,0.001857,0.4958,54.31,37.33,30.76,15.01,1.52,7.99,230.08,0.004431,0.000995,0.5303,58.59,26.35,22.77,9.76,2.53,14.65,97.77
190,0.008294,0.001795,0.4989,55.71,33.90,26.71,16.07,3.30,9.64,301.71,0.004641,0.001056,0.5292,58.59,27.03,21.52,12.31,3.54,15.15,112.69
191,0.010053,0.002046,0.4983,53.93,36.83,30.95,13.94,3.17,11.55,241.81,0.004500,0.000978,0.5407,59.60,27.00,23.38,9.83,5.56,13.13,103.89
192,0.008892,0.001883,0.4944,53.43,35.59,29.10,14.59,2.41,9.90,243.48,0.004672,0.001058,0.5218,57.58,26.89,22.66,10.10,4.55,13.64,125.81
193,0.010189,0.002109,0.4847,51.14,37.95,31.54,15.26,3.05,9.77,296.68,0.004533,0.001043,0.5322,59.09,26.32,22.07,10.34,5.05,13.13,120.15
194,0.010758,0.002185,0.4801,52.66,39.45,33.05,15.52,1.52,6.60,213.59,0.004972,0.001112,0.5195,56.57,28.09,24.25,10.53,4.55,11.62,102.39
195,0.009348,0.002054,0.4756,49.62,36.14,29.40,15.77,2.28,10.03,209.71,0.004831,0.001168,0.5213,58.08,26.57,22.09,10.77,4.55,13.64,115.65
196,0.009819,0.002057,0.4733,49.62,37.78,30.75,16.31,2.41,9.64,234.81,0.004767,0.001102,0.5113,54.55,27.05,22.21,11.12,3.54,13.13,128.90
197,0.010136,0.002112,0.4858,52.03,37.58,30.54,16.11,2.28,9.01,246.29,0.004500,0.001043,0.5327,59.60,26.19,21.99,10.60,3.03,13.13,106.20
198,0.009081,0.001901,0.4955,54.82,36.33,30.39,14.76,2.41,10.03,202.41,0.004135,0.000909,0.5482,61.62,25.50,22.14,9.30,3.54,15.66,112.79
199,0.009139,0.001878,0.4855,51.78,36.58,30.78,13.88,3.93,12.06,217.73,0.004421,0.000998,0.5336,58.08,26.35,22.65,9.72,6.06,18.69,100.29
200,0.008635,0.001813,0.5083,54.44,34.31,28.96,13.10,2.92,12.06,214.37,0.004466,0.000965,0.5387,59.60,26.51,22.98,9.17,2.53,16.67,127.63
201,0.009265,0.001944,0.4786,49.75,37.06,29.77,16.27,2.28,8.38,193.77,0.005145,0.001156,0.5052,52.02,29.01,23.92,12.02,2.02,8.59,105.85
202,0.009025,0.001848,0.4865,52.03,36.38,29.63,15.48,1.90,9.26,271.71,0.004456,0.001008,0.5361,57.07,26.40,22.63,9.91,5.05,13.13,98.11
203,0.008874,0.001876,0.4907,54.19,35.77,29.05,15.58,2.28,8.25,193.46,0.004553,0.001009,0.5331,59.60,27.00,22.41,11.29,3.54,11.62,103.20
204,0.009271,0.001991,0.4947,55.33,35.65,29.29,15.14,3.81,11.93,219.11,0.004310,0.000961,0.5344,57.58,26.01,22.09,9.82,4.55,16.16,116.47
205,0.009351,0.001941,0.4966,54.06,35.88,29.59,14.61,3.05,11.68,235.66,0.004040,0.000935,0.5419,59.09,24.56,20.78,9.36,4.55,18.69,121.60
206,0.009255,0.001987,0.4718,50.38,36.83,30.03,15.63,2.92,8.63,212.03,0.004386,0.001019,0.5294,58.59,25.98,22.12,10.16,3.54,14.65,94.67
