Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
36,0.847983,0.003294,0.4015,35.79,46.03,39.07,17.98,1.78,6.73,291.00,0.500291,0.001270,0.5097,56.06,28.78,24.69,10.23,3.03,10.61,155.91
37,0.893217,0.003233,0.3958,37.06,48.36,39.53,20.44,1.14,4.82,316.43,0.576001,0.001354,0.4820,48.48,32.28,25.85,13.80,1.01,5.56,158.04
38,0.851458,0.003075,0.4158,40.10,46.13,39.24,17.45,1.65,5.84,250.15,0.517963,0.001072,0.5308,59.09,29.54,25.44,10.57,4.04,11.11,124.54
39,0.811646,0.002818,0.4183,39.47,44.69,38.11,16.92,2.28,8.63,254.92,0.521505,0.001141,0.5166,57.07,29.53,25.01,11.21,3.03,14.14,122.99
40,0.829642,0.002976,0.4204,40.61,45.18,38.13,17.74,1.78,5.84,317.52,0.498253,0.001108,0.5194,58.59,28.43,24.68,9.93,3.54,13.13,133.69
41,0.820561,0.003024,0.4185,41.50,45.42,39.11,16.08,2.28,6.60,304.43,0.527574,0.001092,0.5235,57.07,30.05,26.30,10.20,3.54,9.60,129.88
42,0.835560,0.002889,0.4240,41.37,45.54,38.06,18.12,1.52,7.23,293.06,0.509236,0.001080,0.5327,61.11,29.17,24.32,11.02,3.03,10.10,168.03
43,0.883163,0.003278,0.4097,40.23,48.17,39.53,19.91,1.52,6.22,323.54,0.498270,0.001122,0.5301,59.60,28.18,22.97,11.53,3.03,12.63,142.30
44,0.832456,0.002977,0.4162,40.48,45.51,38.21,18.01,1.78,5.84,273.06,0.515630,0.001043,0.5339,63.13,29.30,25.19,10.61,3.54,11.62,126.85
45,0.751527,0.002582,0.4317,39.97,41.31,34.60,16.16,2.03,8.76,292.02,0.485863,0.001058,0.5389,59.09,27.83,24.00,9.85,2.53,10.61,141.54
46,0.896395,0.003359,0.4014,38.58,48.43,40.39,19.65,1.78,5.33,313.19,0.507069,0.001106,0.5280,59.60,28.94,24.72,10.50,2.53,9.60,149.12
47,0.855884,0.003286,0.4078,38.45,46.60,39.30,18.04,2.28,7.87,327.40,0.499659,0.001152,0.5211,57.07,28.59,23.89,10.77,1.52,10.61,157.13
48,0.817277,0.002928,0.4195,43.91,44.43,37.71,16.96,2.79,9.14,263.54,0.474907,0.001088,0.5270,56.57,27.23,23.01,10.17,2.53,15.66,164.56
49,0.816294,0.002881,0.4246,40.74,44.40,36.47,18.57,2.03,6.98,307.09,0.503472,0.001061,0.5268,60.61,28.47,24.31,10.60,4.04,11.62,138.65
50,0.842862,0.003049,0.4305,43.91,45.68,38.28,17.79,1.90,7.11,268.10,0.491397,0.001104,0.5246,58.59,27.92,23.02,11.20,5.05,13.13,156.20
51,0.837806,0.003011,0.4197,41.50,45.77,38.96,17.31,2.66,10.28,280.04,0.494666,0.001168,0.5296,59.60,28.53,24.40,10.07,4.04,9.60,153.49
52,0.828093,0.002901,0.4284,42.39,45.26,38.69,17.11,1.52,6.60,300.02,0.502480,0.001139,0.5225,55.05,28.71,24.86,10.10,1.52,11.62,135.76
