Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
55,0.397454,0.000139,0.8180,100.00,8.06,5.09,5.34,21.45,72.21,85.76,0.808628,0.000472,0.6592,84.34,16.88,13.26,7.43,5.56,27.78,74.42
56,0.333342,0.000155,0.8136,100.00,6.89,4.42,4.41,34.01,83.88,85.74,0.750199,0.000489,0.6597,84.34,15.70,12.07,7.13,10.61,32.83,72.33
57,0.352060,0.000189,0.7942,100.00,7.19,4.39,4.86,30.08,80.96,85.10,0.724303,0.000505,0.6615,84.85,15.29,11.65,6.88,8.08,31.31,74.76
58,0.384777,0.000177,0.7768,100.00,7.87,5.34,4.74,23.98,76.02,83.43,0.743639,0.000482,0.6620,87.88,15.39,11.90,7.12,9.09,28.79,87.93
59,0.365218,0.000158,0.8125,100.00,7.48,4.31,5.32,23.10,80.58,84.23,0.779825,0.000490,0.6629,84.85,16.24,12.51,7.46,8.59,26.26,76.86
60,0.470693,0.000167,0.7925,100.00,9.49,6.70,5.65,11.55,60.41,86.54,0.850527,0.000521,0.6417,81.82,17.49,13.63,8.09,8.59,23.74,67.25
61,0.421844,0.000195,0.7773,100.00,8.54,5.61,5.45,19.54,69.42,87.67,0.825895,0.000544,0.6341,81.82,17.04,13.18,7.91,9.60,25.76,65.09
62,0.416689,0.000172,0.7897,100.00,8.68,6.78,4.20,23.73,68.02,85.75,0.799802,0.000519,0.6427,82.83,16.73,13.48,6.97,8.59,29.80,62.99
63,0.329177,0.000158,0.8004,100.00,6.77,4.20,4.53,32.36,86.04,84.55,0.747042,0.000506,0.6431,82.83,15.78,12.33,6.83,8.59,28.79,73.30
64,0.365282,0.000170,0.7974,100.00,7.49,4.72,4.95,27.92,77.79,83.00,0.735172,0.000490,0.6627,84.34,15.26,11.53,7.21,7.07,29.29,81.80
65,0.434220,0.000172,0.7945,100.00,8.94,4.06,7.39,12.94,65.48,86.86,0.842395,0.000514,0.6491,82.32,17.16,12.13,9.44,5.56,20.71,75.44
66,0.325130,0.000127,0.8217,100.00,6.72,4.19,4.42,34.14,84.90,85.53,0.725438,0.000428,0.6778,88.38,15.48,11.91,6.76,9.60,30.30,80.52
67,0.324703,0.000144,0.8141,100.00,6.65,4.36,4.16,34.26,86.55,86.35,0.761414,0.000495,0.6525,84.34,16.02,12.61,6.95,8.08,28.28,77.07
68,0.611528,0.000267,0.7116,99.75,12.53,10.13,5.82,7.99,41.75,89.58,0.938886,0.000646,0.5957,73.23,19.36,15.84,8.21,7.58,24.24,52.67
69,0.361951,0.000134,0.8219,100.00,7.53,5.49,4.12,28.55,75.13,84.00,0.780827,0.000479,0.6575,84.85,16.36,13.26,6.77,7.07,33.33,68.15
70,0.372500,0.000181,0.7885,100.00,7.70,5.08,4.72,24.62,78.17,85.91,0.778032,0.000532,0.6407,82.32,16.28,12.64,7.31,6.06,27.27,64.28
71,0.426150,0.000174,0.7959,100.00,8.62,5.56,5.64,17.64,68.02,86.46,0.837584,0.000529,0.6431,83.33,17.18,13.19,8.19,6.06,25.25,68.91
72,0.343169,0.000149,0.8084,99.87,7.08,4.57,4.52,30.71,81.47,82.84,0.756436,0.000484,0.6506,82.83,15.87,12.51,6.90,10.61,27.27,68.67
73,0.376265,0.000157,0.8088,100.00,7.76,4.55,5.42,25.25,75.63,84.42,0.759503,0.000476,0.6594,85.86,15.92,12.01,7.58,9.09,28.28,64.55
74,0.484543,0.000174,0.7784,100.00,9.74,6.88,5.74,11.29,57.61,87.55,0.851320,0.000537,0.6322,81.31,17.53,13.66,8.15,8.08,24.75,61.90
75,0.378026,0.000152,0.8150,100.00,7.70,4.16,5.79,20.43,80.96,87.13,0.780895,0.000471,0.6696,86.87,16.10,12.00,7.86,8.59,26.26,74.40
76,0.362264,0.000161,0.8011,100.00,7.45,3.84,5.72,23.73,81.73,85.73,0.774454,0.000480,0.6632,84.85,16.12,11.87,7.98,7.07,25.76,76.82
77,0.446657,0.000187,0.7906,100.00,9.21,3.68,7.97,8.88,61.29,86.75,0.854015,0.000517,0.6511,83.33,17.20,11.80,10.02,6.57,19.19,75.15
78,0.383550,0.000181,0.7974,100.00,7.86,4.19,5.88,18.91,78.43,87.86,0.793812,0.000541,0.6411,83.33,16.53,12.10,8.23,6.57,28.28,70.57
79,0.341735,0.000151,0.8105,100.00,7.14,4.50,4.49,30.33,81.98,86.55,0.732693,0.000479,0.6561,84.34,15.55,11.82,6.99,7.58,32.83,67.62
80,0.396859,0.000147,0.8115,100.00,8.15,4.65,5.84,21.70,71.83,84.42,0.785833,0.000470,0.6611,86.36,16.49,12.37,7.84,6.57,24.75,71.43
81,0.437116,0.000174,0.8013,100.00,8.93,6.69,4.78,17.89,63.83,86.87,0.819051,0.000519,0.6474,82.32,17.18,13.74,7.27,7.58,28.79,62.21
82,0.485693,0.000187,0.7743,99.87,10.22,7.92,4.76,15.61,58.63,87.59,0.837048,0.000543,0.6360,81.82,17.77,14.41,7.12,6.57,24.24,50.73
83,0.458401,0.000179,0.7794,100.00,9.33,5.49,6.61,12.82,61.04,89.36,0.851879,0.000542,0.6345,82.83,17.58,13.01,8.86,6.06,23.23,59.76
84,0.281250,0.000152,0.7993,100.00,5.92,4.26,3.23,46.70,88.71,82.55,0.690493,0.000466,0.6680,87.88,14.63,11.39,6.29,9.60,34.34,80.12
85,0.353677,0.000161,0.7870,100.00,7.28,4.60,4.73,28.55,81.47,84.85,0.739050,0.000456,0.6700,88.38,15.47,11.55,7.40,8.59,28.28,84.43
86,0.343789,0.000148,0.8157,100.00,7.06,3.77,5.27,29.70,82.99,83.62,0.739728,0.000468,0.6662,86.36,15.48,11.54,7.45,10.61,28.79,79.78
87,0.341397,0.000174,0.7961,100.00,7.06,4.49,4.55,29.06,83.63,86.41,0.753855,0.000475,0.6685,88.38,15.58,11.80,7.40,9.09,30.30,86.57
88,0.419173,0.000168,0.8085,100.00,8.54,6.04,4.91,19.16,69.42,84.92,0.804772,0.000512,0.6509,83.33,16.80,13.23,7.39,8.08,28.79,65.81
89,0.524214,0.000190,0.7608,99.87,10.89,9.01,4.73,7.87,48.86,86.39,0.874201,0.000564,0.6181,77.78,18.34,15.31,7.09,5.56,22.22,56.78
90,0.340045,0.000135,0.8207,100.00,6.97,3.65,5.30,30.71,84.26,87.68,0.751310,0.000458,0.6639,84.85,15.65,11.69,7.56,10.10,27.27,79.57
91,0.406340,0.000170,0.8046,100.00,8.30,6.05,4.59,23.73,71.32,85.16,0.775482,0.000503,0.6554,85.86,16.24,12.68,7.21,9.09,27.78,60.47
92,0.304825,0.000149,0.8153,100.00,6.36,3.94,4.16,38.20,89.21,86.42,0.722330,0.000493,0.6590,85.86,15.36,11.76,6.83,7.58,30.30,69.73
93,0.316921,0.000137,0.8197,100.00,6.59,4.00,4.39,34.52,86.80,86.93,0.748922,0.000477,0.6593,85.35,15.75,12.03,7.16,6.57,32.83,69.72
94,0.414747,0.000170,0.7978,100.00,8.52,5.96,4.99,21.57,70.81,87.19,0.815152,0.000529,0.6426,81.31,16.83,13.16,7.68,8.59,26.26,65.48
95,0.379040,0.000168,0.8046,100.00,7.74,4.46,5.48,22.21,78.30,86.52,0.771358,0.000521,0.6490,83.33,16.05,12.21,7.53,9.09,28.28,70.95
96,0.374074,0.000165,0.8003,100.00,7.69,4.50,5.31,22.46,78.05,85.61,0.771132,0.000485,0.6586,86.36,16.11,12.21,7.58,6.06,29.29,82.75
97,0.362145,0.000141,0.8220,100.00,7.39,4.54,5.01,25.76,77.79,81.47,0.739032,0.000483,0.6604,83.84,15.32,12.01,6.89,8.59,30.81,82.34
98,0.345801,0.000124,0.8206,100.00,7.18,4.14,5.04,28.68,81.35,86.31,0.759727,0.000467,0.6527,83.33,16.04,11.95,7.64,8.59,29.80,78.48
99,0.396579,0.000175,0.7782,99.87,8.21,6.10,4.27,25.76,72.72,81.42,0.749075,0.000491,0.6543,83.33,15.81,12.68,6.63,12.12,32.32,89.62
100,0.353994,0.000148,0.8191,100.00,7.27,3.93,5.42,26.27,81.35,85.54,0.754420,0.000480,0.6617,86.36,15.89,11.91,7.53,9.09,26.26,79.53
101,0.410610,0.000170,0.7930,100.00,8.50,4.05,6.79,15.23,70.05,87.70,0.795878,0.000496,0.6570,85.86,16.42,11.56,8.84,7.58,23.74,81.42
102,0.567543,0.000235,0.7496,99.87,11.46,8.68,6.08,9.14,48.10,86.26,0.890512,0.000590,0.6187,81.31,18.45,14.56,8.34,6.57,20.71,58.30
103,0.330382,0.000150,0.8152,100.00,6.81,4.06,4.67,32.49,83.76,83.41,0.708364,0.000477,0.6652,86.36,14.93,11.45,6.79,11.11,31.31,74.56
104,0.381956,0.000162,0.8098,100.00,7.87,5.56,4.53,24.49,72.84,82.80,0.789135,0.000505,0.6514,82.32,16.40,13.16,6.97,7.58,30.81,62.70
105,0.380265,0.000173,0.7890,100.00,7.72,4.93,5.05,22.84,76.27,83.41,0.742941,0.000466,0.6694,87.37,15.49,11.65,7.37,7.58,27.78,78.49
106,0.309065,0.000140,0.8187,100.00,6.51,3.88,4.34,36.68,86.17,79.27,0.729925,0.000473,0.6670,85.86,15.23,12.11,6.58,9.60,31.31,73.72
107,0.376193,0.000165,0.8075,100.00,7.70,5.15,4.72,25.13,75.76,83.18,0.788634,0.000509,0.6494,82.83,16.41,13.11,7.10,8.59,27.27,65.62
108,0.519757,0.000180,0.7886,100.00,10.43,5.51,8.10,7.36,51.90,85.96,0.885437,0.000515,0.6439,83.84,18.06,12.68,10.14,5.05,19.70,69.15
109,0.404821,0.000171,0.8030,100.00,8.27,4.08,6.54,15.86,73.98,86.63,0.808878,0.000514,0.6531,83.84,16.57,12.12,8.54,8.08,25.76,72.61
