Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
33,0.625116,0.000217,0.7611,100.00,10.94,8.84,5.10,12.82,48.60,83.68,1.036991,0.000573,0.6254,80.81,18.40,15.23,7.38,7.07,25.76,59.72
34,0.461354,0.000190,0.7960,100.00,8.14,4.15,6.30,18.78,72.08,85.83,0.971507,0.000545,0.6463,80.81,16.95,12.73,8.42,7.58,22.73,77.94
35,0.447462,0.000193,0.7915,100.00,7.96,4.18,6.02,23.10,72.34,85.45,0.920802,0.000523,0.6526,84.85,16.21,12.23,7.83,7.58,27.78,87.46
36,0.431416,0.000150,0.8076,100.00,7.73,4.93,4.91,26.90,75.00,83.32,0.882014,0.000474,0.6660,86.36,15.90,12.26,7.06,8.59,32.32,67.64
37,0.455898,0.000203,0.7754,100.00,8.20,6.14,4.24,25.13,71.32,83.23,0.866012,0.000516,0.6605,85.35,15.38,12.31,6.54,11.11,30.81,96.79
38,0.380193,0.000148,0.8168,100.00,6.85,4.76,3.98,33.63,82.36,83.29,0.897178,0.000482,0.6546,82.83,16.03,12.88,6.72,9.09,30.81,72.43
39,0.401471,0.000169,0.8020,100.00,7.23,3.91,5.31,27.92,80.84,84.70,0.890144,0.000488,0.6610,85.35,15.98,12.03,7.41,8.08,26.77,75.38
40,0.533507,0.000187,0.7843,100.00,9.28,4.64,7.38,13.20,62.31,86.91,0.982657,0.000506,0.6524,84.34,17.02,12.15,9.23,5.05,26.26,94.03
41,0.413589,0.000138,0.8199,100.00,7.27,4.52,4.88,30.96,77.03,80.02,0.887852,0.000479,0.6539,84.85,15.88,12.76,6.69,9.09,30.30,85.53
42,0.380554,0.000138,0.8212,100.00,6.87,4.23,4.52,29.31,85.53,87.18,0.863873,0.000462,0.6638,84.85,15.56,12.08,6.83,9.09,29.29,75.76
43,0.464171,0.000195,0.7798,100.00,8.18,4.31,6.20,20.81,70.81,83.33,0.927723,0.000514,0.6537,85.86,16.38,11.86,8.40,5.56,25.25,77.42
44,0.454513,0.000183,0.7940,100.00,8.30,6.66,3.70,26.40,71.32,85.66,0.928139,0.000544,0.6429,83.33,16.78,13.56,6.82,8.59,30.81,65.72
45,0.411409,0.000144,0.8101,100.00,7.34,4.47,4.97,27.16,80.58,85.84,0.868276,0.000449,0.6708,87.37,15.54,11.90,7.08,10.61,28.79,78.82
46,0.469866,0.000207,0.7849,100.00,8.24,5.28,5.41,19.67,71.45,86.07,0.964458,0.000561,0.6375,82.83,17.06,13.29,7.77,7.58,27.27,74.18
47,0.397364,0.000173,0.8027,100.00,6.94,4.86,3.94,36.17,82.36,82.32,0.882757,0.000491,0.6558,83.84,15.75,12.48,6.89,9.60,32.32,65.72
48,0.509475,0.000185,0.7925,100.00,8.88,4.59,6.84,17.39,64.72,86.21,0.965229,0.000525,0.6440,83.33,16.84,12.14,8.94,6.57,23.74,69.61
49,0.378197,0.000158,0.8069,100.00,6.77,3.93,4.75,31.73,85.79,85.80,0.895048,0.000491,0.6573,83.33,15.94,12.26,7.28,10.10,26.77,84.52
50,0.486401,0.000203,0.7604,100.00,8.55,5.70,5.26,18.40,68.91,87.50,0.902649,0.000514,0.6472,83.84,16.20,12.12,7.71,8.08,28.79,86.42
51,0.359794,0.000162,0.8082,100.00,6.47,3.85,4.45,36.55,88.58,82.91,0.860089,0.000492,0.6599,84.34,15.50,11.65,7.16,7.58,28.79,74.15
52,0.452355,0.000155,0.8112,100.00,7.94,5.64,4.59,27.79,72.84,81.71,0.939269,0.000503,0.6517,82.32,16.69,13.43,7.12,6.57,24.75,76.30
53,0.382149,0.000158,0.8138,100.00,6.92,4.79,4.02,33.12,81.85,79.60,0.848397,0.000486,0.6656,83.84,15.18,12.15,6.40,10.10,33.33,77.70
54,0.398046,0.000151,0.8079,100.00,7.13,4.01,5.07,31.22,82.49,84.15,0.869911,0.000456,0.6657,86.87,15.54,11.58,7.39,8.59,27.78,82.98
55,0.455935,0.000167,0.8009,100.00,8.08,3.91,6.46,23.35,72.72,85.16,0.951968,0.000503,0.6551,83.33,16.69,12.28,8.53,6.06,26.26,85.45
56,0.586460,0.000237,0.7549,100.00,10.11,4.90,8.19,9.01,52.92,86.37,1.006480,0.000561,0.6364,81.82,17.43,11.76,10.18,4.04,18.69,90.26
57,0.401827,0.000166,0.8061,100.00,7.20,4.34,4.90,29.31,80.71,83.85,0.857834,0.000486,0.6681,87.88,15.33,11.69,7.06,10.61,29.29,76.50
58,0.477841,0.000179,0.7934,100.00,8.36,4.90,5.90,17.01,70.05,87.21,0.948325,0.000531,0.6466,83.33,16.74,12.70,8.00,8.08,27.78,78.57
59,0.364103,0.000117,0.8336,100.00,6.55,3.90,4.51,36.68,85.66,82.17,0.862978,0.000430,0.6741,87.37,15.46,12.25,6.66,9.09,29.29,82.32
60,0.386725,0.000177,0.8015,100.00,6.93,4.13,4.74,29.82,84.26,85.38,0.879409,0.000502,0.6630,87.88,15.75,11.97,7.15,10.10,28.28,76.81
61,0.418429,0.000157,0.8108,100.00,7.54,4.05,5.53,26.78,78.30,87.71,0.924891,0.000491,0.6615,83.33,16.47,12.26,7.90,7.58,25.25,79.04
62,0.400543,0.000164,0.8087,100.00,7.16,4.24,4.94,30.84,80.33,83.93,0.894027,0.000489,0.6550,84.34,15.95,12.28,7.31,11.11,27.27,75.32
63,0.377947,0.000136,0.8167,100.00,6.80,4.29,4.44,35.41,83.76,84.52,0.871143,0.000460,0.6653,86.36,15.46,11.63,7.32,9.60,29.29,79.43
64,0.464150,0.000152,0.8023,100.00,8.16,4.18,6.34,22.46,71.45,86.66,0.943137,0.000469,0.6570,81.82,16.44,12.32,8.22,11.11,24.24,81.48
65,0.442169,0.000171,0.8033,100.00,7.77,4.74,5.31,27.41,73.48,84.44,0.953741,0.000518,0.6497,81.31,16.54,12.82,7.83,9.09,26.26,81.87
66,0.648780,0.000198,0.7437,99.62,11.67,9.84,4.71,15.23,43.15,81.27,0.950679,0.000472,0.6564,85.35,16.86,13.96,6.84,5.56,29.29,99.58
67,0.462830,0.000153,0.8123,100.00,8.25,5.68,4.84,24.87,70.18,83.67,0.919265,0.000489,0.6535,83.33,16.27,12.72,7.38,7.58,27.27,67.29
68,0.435043,0.000154,0.7935,99.87,7.97,6.20,3.73,30.84,70.81,82.58,0.878895,0.000487,0.6528,81.82,15.74,12.53,6.72,10.10,30.30,62.79
69,0.393804,0.000161,0.8097,100.00,7.06,4.25,4.78,30.84,82.74,85.56,0.869774,0.000496,0.6651,82.83,15.52,11.99,7.03,10.61,32.32,89.68
70,0.502325,0.000167,0.8006,100.00,8.97,3.93,7.45,15.23,63.96,86.16,0.972961,0.000521,0.6441,84.34,16.91,12.01,9.16,7.07,23.23,78.72
71,0.446794,0.000179,0.7999,100.00,7.93,4.89,5.29,22.21,74.24,83.90,0.928336,0.000523,0.6407,82.83,16.38,12.55,7.60,9.09,25.25,75.54
72,0.537170,0.000164,0.8067,100.00,9.41,6.06,5.95,15.10,60.53,88.09,0.954002,0.000494,0.6540,86.36,16.78,12.94,7.89,9.09,25.25,65.12
73,0.509603,0.000215,0.7717,100.00,8.91,4.40,7.07,14.47,66.24,85.93,0.937109,0.000542,0.6445,86.87,16.47,11.45,9.01,6.06,24.75,80.67
74,0.604895,0.000210,0.7766,100.00,10.58,7.41,6.10,15.23,52.92,85.66,1.003828,0.000565,0.6295,81.82,17.60,13.38,8.50,6.06,21.72,57.73
75,0.498280,0.000171,0.7870,100.00,8.71,5.35,5.95,16.24,70.81,89.47,0.915972,0.000496,0.6587,86.36,16.16,11.88,8.10,6.57,29.80,94.08
76,0.459051,0.000176,0.7986,100.00,8.05,4.49,5.90,19.67,74.11,88.57,0.934175,0.000518,0.6503,82.32,16.48,12.09,8.26,7.58,26.77,79.21
77,0.355941,0.000148,0.8152,100.00,6.42,4.09,4.09,38.96,86.93,81.62,0.843206,0.000455,0.6687,87.88,15.03,11.77,6.69,10.10,32.83,77.20
78,0.583877,0.000217,0.7616,100.00,9.97,6.47,6.60,14.47,56.73,87.50,1.004272,0.000584,0.6228,80.30,17.59,13.31,8.59,7.58,26.77,64.27
79,0.476128,0.000182,0.7901,100.00,8.35,4.84,5.96,18.15,71.32,87.80,0.919441,0.000495,0.6586,85.86,16.20,11.79,8.25,7.07,26.77,73.16
80,0.428851,0.000147,0.8139,100.00,7.55,4.40,5.28,22.46,80.46,87.73,0.908628,0.000480,0.6580,84.85,16.10,12.11,7.73,11.11,28.28,71.56
81,0.523632,0.000170,0.7981,100.00,9.27,4.66,7.19,15.99,61.29,86.67,0.957067,0.000518,0.6510,84.85,16.81,11.78,9.11,7.07,25.25,77.75
82,0.463670,0.000159,0.8049,100.00,8.17,4.50,6.02,22.84,71.32,86.45,0.914331,0.000478,0.6621,85.86,16.01,11.58,8.31,8.08,28.28,82.83
83,0.447983,0.000166,0.7984,100.00,7.95,5.53,4.63,27.28,73.10,81.10,0.900150,0.000481,0.6545,85.35,16.04,12.69,7.02,13.64,31.31,67.83
84,0.514900,0.000177,0.7890,100.00,8.93,4.79,6.84,13.71,63.83,87.18,0.990813,0.000506,0.6477,81.82,17.24,12.77,8.81,6.57,23.74,86.52
85,0.510927,0.000175,0.7856,100.00,8.93,5.22,6.34,17.64,66.12,87.95,0.942807,0.000512,0.6494,82.32,16.67,11.75,8.85,7.58,25.25,89.73
86,0.491289,0.000178,0.7893,100.00,8.69,3.91,7.22,15.48,66.75,87.68,0.981067,0.000527,0.6515,81.31,17.05,12.00,9.41,6.06,23.23,84.04
87,0.544721,0.000134,0.8015,100.00,9.59,7.39,4.86,17.77,60.03,80.18,0.960499,0.000458,0.6475,81.82,17.05,13.94,7.09,9.09,27.27,60.78
88,0.422011,0.000168,0.8050,100.00,7.39,4.60,5.00,28.17,78.43,83.63,0.931811,0.000506,0.6532,85.35,16.48,12.86,7.42,7.07,28.28,76.36
89,0.544154,0.000181,0.7759,100.00,9.72,7.96,4.20,16.37,56.85,82.44,0.909401,0.000472,0.6634,83.84,16.32,13.05,6.96,6.57,27.78,90.06
90,0.413318,0.000133,0.8095,100.00,7.52,5.19,4.28,28.55,76.65,84.38,0.855037,0.000441,0.6655,86.87,15.44,11.71,7.12,6.57,27.27,72.18
91,0.492030,0.000147,0.7956,100.00,8.84,6.88,4.28,22.59,65.23,83.98,0.904911,0.000486,0.6459,83.33,16.25,12.86,6.95,12.63,31.82,58.76
92,0.393403,0.000133,0.8255,100.00,7.09,4.71,4.30,33.63,82.23,82.18,0.864339,0.000443,0.6692,85.86,15.38,12.11,6.79,10.61,30.81,64.17
93,0.374719,0.000156,0.8137,100.00,6.66,4.13,4.47,34.52,84.01,84.82,0.883291,0.000501,0.6593,84.34,15.72,12.18,7.09,9.60,29.80,80.90
94,0.424173,0.000156,0.8030,100.00,7.55,4.41,5.25,25.76,79.82,88.23,0.899392,0.000476,0.6603,86.36,16.08,11.95,7.76,8.59,28.79,70.42
95,0.461330,0.000154,0.8075,100.00,8.21,5.72,4.77,22.21,71.45,84.15,0.939482,0.000497,0.6506,82.32,16.74,13.09,7.43,8.59,30.30,64.97
