Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
18,0.020421,0.001703,0.4975,53.93,34.77,29.28,13.88,3.30,10.15,263.82,0.010921,0.001045,0.5143,52.53,25.36,20.96,10.00,3.54,16.67,124.09
19,0.023671,0.002059,0.4824,52.16,35.44,29.64,13.99,3.68,12.06,224.36,0.011289,0.001117,0.5024,52.53,25.26,20.97,9.80,6.06,15.66,122.67
20,0.023294,0.001797,0.5003,54.44,37.56,31.37,15.15,1.90,7.87,268.66,0.011391,0.001073,0.5242,56.57,25.81,21.97,9.83,5.05,14.14,119.79
21,0.022416,0.001931,0.4963,55.46,35.20,29.31,14.03,2.16,9.39,248.66,0.010328,0.000954,0.5357,62.12,25.30,20.80,10.55,3.54,14.14,107.34
22,0.021792,0.001693,0.5194,58.63,35.24,28.76,14.84,3.55,12.18,230.94,0.010215,0.000980,0.5387,59.60,25.11,20.94,10.04,3.03,12.63,104.06
23,0.020744,0.001814,0.4993,54.31,34.27,27.57,14.92,2.54,10.66,189.92,0.010608,0.000985,0.5379,60.10,25.44,21.28,9.99,5.56,12.12,118.35
24,0.022804,0.001909,0.4955,55.46,35.73,30.35,13.36,3.68,13.32,207.08,0.011677,0.001089,0.5240,60.10,26.79,22.72,9.98,4.55,14.14,104.89
25,0.021592,0.001764,0.5008,55.58,35.81,30.24,13.83,1.78,8.50,214.62,0.011462,0.001002,0.5253,56.06,27.41,23.80,9.51,3.03,14.14,92.06
26,0.022166,0.001770,0.5118,57.23,35.54,29.25,14.93,2.79,10.66,221.47,0.010547,0.000982,0.5499,62.12,25.48,20.56,11.19,2.02,14.14,110.24
27,0.022784,0.001944,0.4943,53.68,35.95,29.00,15.78,2.41,10.53,236.06,0.010418,0.000942,0.5490,64.14,25.51,21.16,10.37,3.03,14.14,113.55
28,0.020736,0.001730,0.4927,52.66,35.36,28.82,15.25,2.16,9.90,200.96,0.011031,0.001043,0.5190,58.08,25.61,20.98,10.59,4.55,16.16,120.03
29,0.024653,0.002126,0.4808,51.65,35.83,29.25,15.23,2.28,10.79,248.60,0.010958,0.001092,0.5279,58.59,24.77,21.09,9.34,4.55,16.16,121.84
30,0.019409,0.001626,0.4968,52.79,34.09,28.62,13.28,3.81,10.53,185.32,0.012030,0.001082,0.5154,57.07,27.59,24.39,8.95,5.05,15.15,88.05
31,0.020764,0.001799,0.4882,52.16,34.38,28.71,13.40,2.41,11.29,209.89,0.010435,0.000999,0.5379,61.62,24.89,20.85,9.79,5.56,16.16,105.86
32,0.020869,0.001810,0.4877,51.27,35.25,27.97,15.79,2.16,9.26,167.26,0.010967,0.001081,0.5218,62.12,25.39,21.02,10.36,3.03,15.66,96.27
33,0.025062,0.002043,0.5009,55.96,37.06,29.96,16.07,1.90,8.50,266.65,0.011251,0.001039,0.5340,62.12,26.79,20.93,12.73,4.55,9.09,95.15
34,0.021577,0.001773,0.5036,55.71,35.20,29.04,14.31,3.81,10.15,251.14,0.009879,0.000880,0.5512,64.65,25.05,21.22,9.43,3.54,14.14,98.97
35,0.022848,0.001872,0.4969,53.68,35.93,28.99,15.72,2.79,8.76,214.77,0.011031,0.001005,0.5264,58.59,26.65,20.29,13.30,3.03,14.14,108.01
36,0.024139,0.001966,0.5023,55.46,36.50,28.82,16.47,3.81,10.66,248.33,0.010829,0.000971,0.5411,61.62,26.62,20.32,12.94,2.02,11.62,125.35
37,0.022933,0.001964,0.5059,57.49,34.21,28.54,13.53,2.41,13.20,294.74,0.009867,0.000906,0.5563,63.64,24.36,20.04,9.93,5.05,15.15,126.19
38,0.019847,0.001660,0.5108,55.46,33.03,27.93,12.63,3.55,16.12,218.42,0.009177,0.000862,0.5562,63.64,23.25,19.78,8.39,5.05,16.16,115.66
39,0.022993,0.002014,0.5028,56.09,34.30,28.05,14.49,3.43,12.44,223.56,0.009443,0.000854,0.5564,63.13,24.07,20.63,8.83,3.54,17.17,118.16
40,0.022749,0.001917,0.4880,53.05,35.96,28.84,16.00,2.41,10.79,262.40,0.011883,0.001107,0.5083,56.06,27.32,20.57,14.34,4.04,13.13,118.05
41,0.019779,0.001718,0.4895,52.54,33.56,27.14,14.64,3.43,11.55,204.77,0.010443,0.000994,0.5292,61.62,25.03,20.55,10.48,4.04,14.14,116.04
42,0.022927,0.001956,0.5026,56.47,35.44,28.52,16.06,1.90,10.03,342.28,0.010606,0.000993,0.5401,61.11,25.51,20.87,10.84,4.04,17.17,109.34
43,0.020999,0.001712,0.5072,55.96,35.74,27.99,16.88,1.14,7.87,245.66,0.010317,0.000943,0.5457,61.11,25.53,19.83,11.67,4.55,14.14,114.98
44,0.021596,0.001780,0.4942,53.43,34.49,28.36,14.44,3.17,11.93,246.92,0.009706,0.000971,0.5450,60.10,23.52,19.22,9.83,5.05,15.66,113.83
45,0.024542,0.002070,0.4689,49.49,37.53,31.15,15.37,2.16,8.88,222.72,0.012152,0.001105,0.5100,52.02,27.81,22.25,11.70,1.52,8.59,141.79
46,0.022304,0.001917,0.5041,57.99,35.35,28.70,15.15,1.90,7.87,223.25,0.010582,0.000968,0.5368,63.13,26.20,21.06,11.91,2.02,12.63,104.21
47,0.024598,0.001861,0.4909,50.38,38.96,31.41,17.64,1.27,5.71,252.11,0.012092,0.001071,0.5233,57.07,28.32,23.89,11.39,4.04,11.62,95.03
48,0.022892,0.001888,0.5170,57.87,34.22,28.60,13.34,3.05,12.82,265.31,0.009862,0.000910,0.5597,65.66,25.04,21.19,9.48,4.55,13.64,100.29
49,0.024259,0.002027,0.4947,54.82,36.26,30.60,13.97,4.19,14.47,257.02,0.009528,0.000906,0.5478,62.63,23.78,19.96,9.13,4.04,19.70,113.66
50,0.018638,0.001577,0.5178,59.26,32.10,26.25,13.64,4.31,11.93,215.42,0.009340,0.000875,0.5565,63.64,23.43,19.77,9.05,2.53,17.68,123.71
51,0.020246,0.001766,0.5161,57.49,33.13,26.79,14.18,3.43,13.58,292.70,0.009372,0.000907,0.5589,65.15,23.05,18.88,9.50,3.03,15.66,123.62
52,0.020030,0.001652,0.5349,62.18,32.74,27.52,12.47,2.41,11.93,241.78,0.008889,0.000790,0.5828,67.68,23.43,19.84,9.15,6.06,16.16,115.70
53,0.021141,0.001767,0.5009,55.71,33.82,28.86,12.72,3.68,15.36,247.91,0.009935,0.000919,0.5460,62.12,24.14,20.04,9.53,5.05,17.17,125.18
54,0.022653,0.001821,0.4927,54.31,36.32,28.51,16.82,2.28,8.63,258.41,0.010856,0.000990,0.5232,58.08,26.46,19.88,13.22,2.53,11.62,115.48
55,0.023859,0.001955,0.5012,55.84,36.43,30.25,14.58,2.41,10.91,235.39,0.009277,0.000854,0.5619,66.67,23.38,18.70,10.34,6.57,16.16,123.28
56,0.020308,0.001761,0.4974,53.55,33.93,27.82,14.45,2.16,10.15,238.60,0.009997,0.000907,0.5370,63.13,24.83,19.61,10.91,1.52,13.64,134.06
57,0.024788,0.002055,0.4839,51.52,37.53,31.09,15.37,1.90,8.76,244.40,0.011718,0.001058,0.5194,57.58,27.80,21.92,13.72,0.51,8.59,100.89
58,0.020959,0.001744,0.5240,59.52,33.27,27.40,13.69,2.79,10.66,246.76,0.009007,0.000836,0.5586,64.65,22.89,18.74,9.20,3.54,19.19,131.16
59,0.024168,0.001917,0.5112,58.12,35.93,29.37,14.88,3.55,12.06,269.04,0.009407,0.000844,0.5584,65.66,24.45,19.90,10.72,3.54,15.15,100.68
60,0.025068,0.002067,0.4943,54.82,36.85,29.40,16.42,1.65,7.99,297.73,0.010488,0.000985,0.5306,61.62,25.67,20.39,11.64,3.54,12.12,97.14
61,0.023457,0.001865,0.5021,55.46,35.08,29.68,13.48,4.44,12.69,246.59,0.009528,0.000861,0.5527,60.61,23.62,19.86,8.83,5.05,18.69,122.09
62,0.019935,0.001644,0.5207,60.66,33.91,27.74,14.15,2.16,10.28,220.17,0.010047,0.000919,0.5508,63.64,25.38,20.29,11.19,2.53,13.64,93.65
63,0.023789,0.002008,0.4929,53.68,35.92,29.81,14.26,2.92,11.29,275.59,0.009258,0.000843,0.5582,65.15,23.87,18.68,10.97,3.03,16.67,108.61
64,0.023075,0.001860,0.4930,54.82,36.50,30.33,14.96,3.05,9.52,253.58,0.009459,0.000893,0.5470,65.15,24.13,19.54,10.52,3.54,13.13,102.13
65,0.022278,0.001782,0.5077,56.98,35.36,28.04,16.16,2.16,8.63,335.21,0.010574,0.000959,0.5350,59.09,26.49,20.57,12.77,2.53,10.61,92.30
66,0.021087,0.001847,0.4947,54.31,34.30,26.95,15.94,2.16,9.52,251.54,0.010956,0.001046,0.5258,58.59,25.57,19.66,12.15,2.53,11.62,123.28
67,0.019238,0.001633,0.5184,57.36,32.39,27.42,12.13,3.55,13.32,212.73,0.009595,0.000877,0.5610,67.68,23.46,20.19,8.60,5.56,16.67,110.97
68,0.019964,0.001598,0.5088,55.84,34.34,27.23,15.75,3.05,9.52,197.83,0.010455,0.000882,0.5480,63.64,26.32,21.12,12.11,3.03,13.13,92.33
69,0.021468,0.001715,0.5211,59.52,34.10,28.40,13.56,3.81,13.32,214.05,0.008960,0.000803,0.5547,66.67,22.79,19.15,8.60,6.06,19.70,130.78
70,0.021447,0.001696,0.5159,57.36,35.25,28.66,14.86,2.41,9.14,247.02,0.009679,0.000890,0.5471,64.65,24.61,19.01,11.79,1.52,13.13,111.33
71,0.020191,0.001701,0.5206,57.87,32.41,26.76,13.18,3.17,12.06,216.34,0.010436,0.000970,0.5336,60.10,25.11,21.52,9.19,4.04,14.14,96.77
72,0.020559,0.001759,0.5059,55.08,34.36,28.56,13.84,2.54,10.28,205.86,0.010166,0.000928,0.5504,61.11,25.05,21.02,9.81,3.54,17.68,96.51
73,0.020178,0.001683,0.5084,56.73,33.21,28.34,12.38,3.93,13.32,211.44,0.009538,0.000872,0.5519,65.66,23.62,19.71,8.91,4.04,20.71,127.18
74,0.023961,0.001938,0.5120,57.99,35.21,28.72,15.00,4.19,11.68,281.70,0.010164,0.000914,0.5484,65.15,24.64,19.95,10.44,4.04,14.65,138.68
75,0.019194,0.001586,0.5165,58.50,33.50,26.94,14.79,3.68,10.91,202.11,0.009535,0.000870,0.5525,60.10,23.83,19.62,10.29,5.05,16.67,116.77
76,0.018259,0.001525,0.5160,56.35,32.43,26.26,14.21,2.28,10.41,231.55,0.009529,0.000885,0.5492,59.60,23.76,19.85,9.54,4.55,15.15,115.15
77,0.020498,0.001800,0.5122,57.23,33.42,27.87,13.61,3.05,12.06,206.45,0.009418,0.000893,0.5518,65.66,23.34,19.66,9.14,6.06,15.66,111.38
78,0.019512,0.001623,0.5217,59.52,34.24,27.87,14.83,1.78,9.64,234.87,0.009429,0.000841,0.5592,66.67,24.05,19.57,10.47,3.03,16.16,110.75
79,0.018935,0.001687,0.5081,56.98,32.56,25.55,15.17,3.68,12.69,193.32,0.009671,0.000922,0.5445,61.62,23.54,18.99,10.38,4.04,16.67,125.45
80,0.018409,0.001515,0.5296,60.79,33.09,27.58,13.10,3.17,11.17,174.22,0.009188,0.000823,0.5603,64.14,23.76,19.86,9.51,5.56,16.67,106.58
81,0.019924,0.001714,0.5042,55.46,33.65,27.46,14.38,2.54,11.42,212.58,0.009637,0.000917,0.5433,64.14,23.75,19.05,10.36,3.03,16.16,117.35
82,0.020858,0.001713,0.5146,55.96,33.46,27.76,13.49,3.81,12.06,207.82,0.009396,0.000876,0.5562,63.64,23.44,19.96,9.13,5.56,17.17,114.06
83,0.018820,0.001527,0.5234,60.03,33.02,26.65,14.36,2.66,10.28,224.44,0.009019,0.000836,0.5594,66.16,23.07,18.95,9.72,5.56,14.14,116.13
84,0.021020,0.001779,0.5115,57.36,32.78,27.23,13.53,4.19,13.83,219.55,0.009051,0.000858,0.5488,63.64,22.78,19.23,8.66,4.04,18.69,118.39
85,0.020112,0.001673,0.5152,57.61,33.29,27.08,14.26,2.92,11.42,211.64,0.009198,0.000881,0.5531,65.66,22.96,18.90,9.51,3.54,17.68,118.13
86,0.023150,0.001876,0.5041,55.96,36.12,29.24,15.39,2.54,8.63,266.22,0.009967,0.000930,0.5415,65.15,24.60,19.70,10.94,5.56,15.15,111.31
87,0.018308,0.001524,0.5287,58.50,31.39,24.91,14.30,3.93,12.82,233.60,0.008987,0.000830,0.5608,68.69,23.13,18.67,9.99,4.55,17.17,115.34
88,0.020922,0.001782,0.5066,54.57,34.60,27.72,15.36,2.54,9.39,196.73,0.009641,0.000865,0.5638,67.68,24.16,19.47,10.28,4.55,12.12,131.40
89,0.017834,0.001419,0.5410,61.29,32.42,27.33,12.75,3.30,11.93,223.59,0.009513,0.000822,0.5666,65.15,24.50,21.07,8.96,5.05,16.67,103.12
90,0.018070,0.001591,0.5390,63.20,30.73,25.40,12.76,3.30,14.09,250.53,0.009049,0.000861,0.5695,68.18,22.85,18.74,9.73,4.04,17.17,114.40
91,0.019423,0.001622,0.5259,59.14,32.55,27.22,12.89,3.81,12.94,264.69,0.009275,0.000842,0.5591,66.67,23.65,19.54,9.42,4.04,16.67,120.65
92,0.020744,0.001822,0.5055,57.87,34.21,27.54,14.69,3.17,9.90,217.74,0.009406,0.000838,0.5555,66.67,24.39,19.55,10.60,2.53,17.68,117.49
93,0.018171,0.001505,0.5215,58.12,32.65,26.68,13.68,3.30,11.93,215.26,0.010282,0.000964,0.5453,61.62,24.83,20.27,10.77,5.05,17.17,108.50
94,0.020149,0.001700,0.5107,57.74,34.54,27.93,15.19,2.41,8.25,207.66,0.010526,0.000905,0.5419,64.14,26.76,20.61,13.07,2.02,9.60,108.71
95,0.019568,0.001704,0.5140,56.35,33.85,26.21,16.15,1.90,8.76,218.82,0.010047,0.000952,0.5435,60.61,24.79,18.95,12.34,2.02,13.13,107.90
96,0.017932,0.001570,0.5200,58.25,31.73,25.98,13.53,2.16,12.31,182.78,0.009404,0.000850,0.5627,68.18,24.13,19.97,9.65,4.04,14.65,116.34
97,0.021076,0.001857,0.5100,58.76,32.76,27.15,13.54,3.43,11.80,232.86,0.009198,0.000880,0.5484,62.12,23.29,18.78,10.24,3.03,16.16,111.40
98,0.019990,0.001644,0.5180,59.77,33.38,28.11,12.97,3.05,13.45,258.21,0.009650,0.000839,0.5591,65.66,24.67,20.50,9.40,7.07,15.15,132.68
99,0.021884,0.001832,0.5237,58.76,33.24,26.81,14.51,2.54,11.55,211.96,0.009159,0.000855,0.5536,64.65,23.34,19.29,9.53,3.03,16.16,114.38
100,0.019004,0.001599,0.5205,61.68,32.83,27.65,12.86,2.66,11.80,195.61,0.010341,0.000883,0.5510,62.63,25.43,21.71,8.89,4.04,14.14,147.40
101,0.019513,0.001674,0.5295,60.66,31.85,26.23,12.94,3.93,15.74,203.18,0.008990,0.000815,0.5667,67.68,23.21,19.08,9.56,7.07,16.16,111.79
102,0.018401,0.001587,0.5354,61.93,31.40,25.36,13.45,3.55,12.82,283.34,0.008909,0.000803,0.5667,68.18,23.21,19.07,9.64,4.55,17.17,119.30
103,0.017563,0.001536,0.5373,62.06,30.42,25.32,11.95,5.84,15.99,239.87,0.008612,0.000777,0.5750,68.69,22.45,19.00,8.42,8.08,17.17,126.94
104,0.019246,0.001622,0.5107,57.36,33.70,26.69,15.76,2.28,9.90,286.00,0.010040,0.000920,0.5460,66.16,24.96,18.97,12.47,2.02,11.62,126.27
105,0.018830,0.001574,0.5217,59.14,32.10,26.26,13.74,5.46,15.48,233.45,0.009356,0.000842,0.5625,67.68,23.65,19.07,9.88,5.05,19.19,125.49
106,0.017768,0.001533,0.5235,58.76,32.37,25.12,15.55,2.16,9.77,215.37,0.009468,0.000832,0.5589,68.18,24.53,19.45,11.22,2.53,17.68,107.23
107,0.017856,0.001545,0.5275,60.15,31.17,25.57,13.06,2.41,13.07,246.04,0.009260,0.000822,0.5606,66.16,24.19,20.07,9.60,5.05,14.65,113.35
108,0.020624,0.001722,0.5132,57.11,34.28,28.21,14.20,3.30,11.93,189.98,0.009982,0.000928,0.5421,62.12,24.44,20.38,9.91,5.05,17.68,107.11
109,0.020738,0.001674,0.5031,54.95,35.38,29.33,14.43,1.90,8.63,206.45,0.010228,0.000915,0.5475,62.63,25.14,20.88,9.68,3.54,14.65,129.49
110,0.017771,0.001565,0.5231,58.12,31.24,24.71,14.43,3.93,13.32,190.53,0.008738,0.000788,0.5761,69.70,22.93,18.50,9.79,5.56,20.20,114.09
111,0.019354,0.001597,0.5273,60.15,33.53,27.75,13.76,1.90,9.64,204.79,0.008778,0.000791,0.5731,66.67,22.97,19.67,8.40,6.06,16.67,104.07
112,0.017756,0.001504,0.5218,59.39,32.41,25.86,14.84,3.43,12.18,195.83,0.010143,0.000950,0.5471,65.15,24.80,19.34,12.24,3.54,13.13,103.15
113,0.017845,0.001524,0.5437,63.45,31.06,25.99,12.54,3.81,12.31,236.25,0.008317,0.000769,0.5805,69.70,22.03,18.44,8.51,4.55,19.70,117.24
114,0.020097,0.001670,0.5222,58.63,33.55,26.08,16.20,2.54,10.03,220.01,0.009042,0.000785,0.5703,66.67,24.01,18.47,11.72,4.04,12.12,125.62
115,0.020078,0.001664,0.5232,60.28,32.58,27.17,12.69,2.92,13.32,258.15,0.008781,0.000833,0.5605,65.15,22.76,18.99,9.19,4.04,16.16,103.27
116,0.022880,0.001924,0.5088,56.98,33.67,27.07,15.05,1.78,10.79,221.07,0.009310,0.000837,0.5515,63.64,24.31,18.91,11.48,3.54,13.64,104.89
117,0.020743,0.001737,0.5228,59.14,33.53,27.60,14.17,4.19,12.69,216.88,0.008938,0.000798,0.5683,69.70,23.36,18.67,10.20,3.54,16.16,122.92
118,0.018400,0.001589,0.5172,59.14,31.88,25.67,13.95,3.17,11.17,213.20,0.009387,0.000869,0.5545,64.14,23.55,19.38,9.89,5.05,16.67,108.27
119,0.017422,0.001487,0.5288,59.90,31.48,25.04,14.25,3.68,14.21,184.95,0.008954,0.000814,0.5736,67.17,23.18,18.38,10.58,3.03,16.16,127.81
120,0.019306,0.001629,0.5240,60.03,33.43,26.65,14.79,2.54,10.79,231.50,0.010290,0.000948,0.5439,61.62,25.39,20.54,11.53,1.52,14.65,99.01
121,0.018332,0.001502,0.5305,61.29,32.76,25.08,15.80,2.41,9.77,189.08,0.009340,0.000830,0.5670,70.20,24.49,18.68,12.17,2.53,13.64,113.68
122,0.019445,0.001646,0.5229,59.26,32.64,27.01,13.30,3.30,13.58,203.03,0.009050,0.000872,0.5698,70.20,22.48,18.46,9.54,4.55,20.71,114.49
123,0.018738,0.001455,0.5336,62.44,33.33,27.02,14.54,1.78,11.42,201.01,0.008936,0.000795,0.5720,68.18,23.25,18.68,9.98,4.55,17.17,126.59
124,0.018542,0.001567,0.5259,62.94,31.22,24.55,14.48,3.05,11.68,266.29,0.009708,0.000937,0.5429,63.13,24.06,18.49,11.64,3.54,13.13,110.52
125,0.017084,0.001472,0.5305,59.01,30.10,24.96,12.43,3.30,14.85,175.60,0.008638,0.000804,0.5653,64.65,22.52,18.94,8.73,6.06,17.68,110.55
126,0.018853,0.001575,0.5198,58.38,33.43,26.82,14.65,2.66,10.28,212.75,0.009865,0.000852,0.5466,60.61,25.31,20.24,10.81,4.04,10.61,134.77
127,0.019194,0.001586,0.5197,58.88,32.76,26.38,14.51,3.68,13.45,220.03,0.010030,0.000953,0.5365,60.10,24.34,19.64,10.18,5.05,16.16,121.91
128,0.020561,0.001699,0.5089,57.61,33.12,28.41,12.08,4.44,11.55,244.07,0.009560,0.000932,0.5537,63.13,23.25,20.00,8.39,7.07,16.16,97.54
129,0.016341,0.001412,0.5322,59.14,31.41,24.77,14.40,3.68,12.56,167.31,0.009473,0.000890,0.5422,60.61,23.66,19.07,10.14,6.06,17.68,119.86
130,0.017467,0.001428,0.5499,64.59,31.17,25.66,12.87,3.93,15.10,235.93,0.008301,0.000747,0.5785,70.71,22.36,18.78,8.63,6.57,19.70,106.51
131,0.018705,0.001581,0.5089,56.09,32.73,25.61,15.13,2.41,10.91,267.88,0.010375,0.000921,0.5436,62.12,26.34,20.43,12.87,2.53,11.62,95.60
132,0.019162,0.001631,0.5089,55.71,33.87,26.75,15.66,2.66,9.26,188.59,0.009684,0.000897,0.5557,66.67,24.68,19.20,11.63,4.04,16.16,106.95
133,0.019438,0.001698,0.5148,57.23,32.73,26.49,14.02,4.06,12.69,221.87,0.009397,0.000878,0.5580,65.66,23.72,18.26,11.54,4.04,16.16,111.55
134,0.015957,0.001406,0.5407,62.18,30.22,24.99,12.53,3.68,13.32,169.95,0.008928,0.000841,0.5758,69.70,22.85,18.77,9.51,5.05,16.16,114.05
135,0.019351,0.001576,0.5237,58.63,32.20,26.33,13.52,3.05,13.20,213.29,0.009290,0.000871,0.5607,67.17,23.12,18.98,9.25,6.57,17.68,128.92
136,0.017183,0.001514,0.5373,61.80,29.76,24.25,12.68,3.93,16.50,212.33,0.008269,0.000772,0.5771,70.71,21.91,18.24,8.76,5.05,17.68,121.43
137,0.018648,0.001531,0.5274,60.66,32.89,27.49,13.37,3.55,12.18,266.61,0.008909,0.000810,0.5643,62.63,23.39,19.87,9.03,3.54,16.67,104.27
138,0.020537,0.001739,0.5395,63.32,31.95,26.28,13.14,4.44,14.59,293.79,0.008052,0.000738,0.5851,71.72,21.98,18.33,8.51,4.55,20.20,116.88
139,0.017511,0.001431,0.5351,62.94,31.17,25.15,13.34,2.92,13.32,202.69,0.008450,0.000762,0.5791,68.69,22.37,18.25,9.16,6.06,18.69,130.59
140,0.018329,0.001488,0.5251,59.01,32.83,26.05,14.71,2.66,10.41,200.06,0.009252,0.000853,0.5631,66.67,23.92,19.30,10.48,3.54,16.16,98.62
141,0.017717,0.001446,0.5297,58.88,31.82,26.01,13.86,3.05,11.80,259.01,0.008565,0.000785,0.5772,70.20,22.49,18.24,9.69,5.56,18.69,114.21
142,0.019209,0.001652,0.5079,54.44,32.91,26.97,14.04,3.05,10.79,266.82,0.009414,0.000883,0.5489,62.12,23.90,19.82,9.79,4.55,17.17,106.74
143,0.020837,0.001694,0.4942,53.93,35.53,28.76,15.56,2.16,8.63,234.14,0.010188,0.000922,0.5455,61.62,25.41,21.33,10.16,3.54,14.65,95.08
144,0.018169,0.001503,0.5208,58.25,31.88,25.95,13.98,2.66,12.18,186.46,0.008861,0.000820,0.5623,64.65,22.54,18.69,8.69,6.06,18.69,130.35
145,0.017060,0.001485,0.5355,63.32,30.84,25.24,13.01,4.06,14.72,160.13,0.008636,0.000792,0.5779,70.20,22.67,18.87,8.93,6.06,19.19,113.42
146,0.018425,0.001564,0.5082,56.22,32.86,27.63,12.92,2.92,12.18,201.00,0.009709,0.000880,0.5509,60.10,24.19,20.37,8.73,3.54,17.68,133.31
147,0.018387,0.001574,0.5346,62.94,31.27,25.75,13.21,3.55,13.45,245.94,0.008628,0.000822,0.5772,70.20,22.07,18.50,8.54,6.57,20.20,123.99
148,0.019847,0.001743,0.5072,55.71,33.86,27.26,14.78,1.78,9.52,209.82,0.009829,0.000936,0.5434,63.13,24.09,19.76,10.05,3.03,17.17,109.10
149,0.019993,0.001605,0.5380,61.55,32.32,26.35,13.14,5.08,14.85,242.00,0.008656,0.000797,0.5758,69.19,22.68,18.93,9.14,6.57,19.70,106.89
150,0.019987,0.001675,0.5315,62.94,32.22,26.84,12.52,4.19,12.69,312.62,0.008677,0.000802,0.5664,69.70,22.75,19.14,8.80,6.06,19.70,105.92
151,0.015595,0.001346,0.5400,63.32,30.34,24.25,13.80,3.17,11.17,206.25,0.009093,0.000826,0.5617,68.18,24.08,18.43,11.88,3.03,14.14,113.04
152,0.019162,0.001604,0.5454,64.34,31.66,24.85,14.94,2.92,14.34,220.60,0.008473,0.000749,0.5776,70.20,23.11,18.83,9.71,4.55,19.70,107.05
153,0.018707,0.001660,0.5238,58.25,31.90,25.15,14.70,3.05,12.31,196.24,0.009299,0.000859,0.5556,65.66,23.92,18.57,11.51,3.54,15.66,115.38
154,0.017789,0.001546,0.5316,60.15,31.12,25.88,12.55,4.31,15.10,248.06,0.008508,0.000806,0.5700,67.17,22.05,18.71,8.09,7.07,22.73,113.96
