Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
39,0.511581,0.000338,0.7255,98.60,13.39,9.39,7.60,11.55,38.58,101.89,0.799604,0.000811,0.5891,73.23,21.48,16.88,9.37,5.56,17.68,100.44
40,0.541762,0.000317,0.7284,98.10,14.06,9.05,8.89,7.87,31.60,101.15,0.826954,0.000769,0.5882,71.21,22.20,16.96,10.29,4.55,14.65,96.46
41,0.512556,0.000334,0.7271,97.84,13.29,8.79,8.16,9.90,36.93,104.60,0.820204,0.000813,0.5930,73.23,21.60,16.30,10.55,3.54,15.66,117.17
42,0.583339,0.000435,0.6887,96.19,15.12,10.00,9.27,7.36,26.65,106.52,0.853977,0.000909,0.5690,69.19,22.80,16.82,11.20,4.55,16.67,91.15
43,0.669861,0.000418,0.6900,95.18,17.12,11.30,10.73,5.84,22.08,106.91,0.920723,0.000890,0.5734,69.19,23.81,17.55,12.43,2.53,13.13,73.79
44,0.512816,0.000354,0.7176,98.35,13.43,8.43,8.60,10.41,36.55,97.53,0.797049,0.000822,0.5908,73.23,20.93,15.43,10.47,2.53,13.64,92.82
45,0.617464,0.000393,0.6918,95.81,16.13,11.63,8.88,6.60,25.38,101.42,0.869405,0.000914,0.5613,66.16,23.17,17.74,10.88,3.54,15.66,77.67
46,0.615235,0.000444,0.6762,93.15,16.01,12.81,7.53,6.85,25.76,101.52,0.869369,0.000924,0.5559,65.15,22.99,18.49,9.89,8.59,18.18,78.63
47,0.484945,0.000298,0.7360,98.60,12.71,8.09,8.04,11.17,35.53,97.84,0.768097,0.000751,0.5915,73.23,20.59,15.63,9.63,5.05,20.20,86.49
48,0.541440,0.000308,0.7337,98.86,14.22,10.24,7.80,9.52,30.46,95.63,0.841829,0.000802,0.5871,72.73,22.51,17.96,9.73,4.55,16.16,89.43
49,0.459507,0.000318,0.7354,99.24,12.05,7.75,7.61,13.20,39.21,98.53,0.765300,0.000793,0.5935,74.75,20.27,15.27,9.74,5.05,15.66,95.66
50,0.553634,0.000320,0.7166,96.95,14.67,11.53,6.79,12.31,33.50,94.11,0.807270,0.000780,0.5993,74.24,21.37,16.77,9.51,3.54,15.15,133.76
51,0.464477,0.000311,0.7329,98.73,12.28,9.19,6.32,11.80,43.15,96.24,0.762217,0.000771,0.5847,71.72,20.34,16.21,8.84,5.05,23.23,93.83
52,0.492451,0.000281,0.7367,99.62,12.82,8.31,8.05,9.64,35.28,99.65,0.771181,0.000718,0.6048,75.76,20.18,15.12,10.06,4.55,16.67,105.38
53,0.584868,0.000348,0.6998,97.08,15.07,10.07,9.30,6.35,26.14,99.01,0.866741,0.000847,0.5717,69.19,22.47,16.99,11.34,4.55,16.16,84.34
54,0.491699,0.000343,0.7250,98.60,12.88,8.06,8.38,10.15,38.20,96.55,0.784698,0.000802,0.5905,74.24,20.78,15.52,10.12,4.04,14.65,109.91
55,0.506154,0.000325,0.7291,98.48,13.05,8.73,8.04,10.03,36.80,98.05,0.800734,0.000789,0.5947,71.72,21.16,16.15,10.12,3.03,16.16,96.66
56,0.464412,0.000279,0.7448,99.62,12.03,7.78,7.63,11.93,42.39,97.13,0.774359,0.000729,0.6092,74.75,20.74,15.90,9.53,1.52,15.15,104.77
57,0.442632,0.000260,0.7592,99.62,11.66,7.52,7.37,13.20,43.78,102.32,0.770843,0.000734,0.6043,74.75,20.67,15.66,9.68,4.55,19.70,96.32
58,0.470718,0.000271,0.7503,99.87,12.26,8.45,7.17,10.66,39.85,95.74,0.765704,0.000717,0.6083,75.25,20.27,15.85,9.34,3.54,22.73,103.52
59,0.416775,0.000224,0.7736,100.00,10.93,7.33,6.63,13.32,50.00,97.16,0.750096,0.000677,0.6186,75.25,19.85,15.32,9.25,2.53,20.71,96.04
60,0.439462,0.000279,0.7484,99.87,11.58,7.44,7.24,12.44,43.65,96.84,0.756593,0.000732,0.6082,74.75,20.24,15.17,9.67,3.03,17.68,105.10
61,0.440499,0.000300,0.7399,98.86,11.63,7.60,7.14,14.47,44.42,98.16,0.751738,0.000756,0.5943,74.24,20.10,15.59,9.07,5.05,20.20,91.29
62,0.458777,0.000288,0.7399,99.49,12.10,7.95,7.37,11.68,42.01,97.24,0.731422,0.000730,0.6027,74.24,19.91,15.29,8.72,6.06,20.71,123.79
63,0.430673,0.000273,0.7515,100.00,11.27,7.51,6.81,12.82,49.75,99.12,0.735224,0.000728,0.6049,75.25,19.92,15.20,9.06,3.03,20.71,112.85
64,0.473184,0.000317,0.7333,99.62,12.18,7.32,8.39,9.26,38.45,102.06,0.769567,0.000782,0.5889,73.74,20.33,14.77,10.49,4.55,18.69,106.62
65,0.423839,0.000294,0.7437,98.98,11.13,8.03,6.13,15.23,48.73,92.58,0.711816,0.000721,0.6122,79.29,19.08,14.99,8.39,6.57,21.21,126.29
66,0.473557,0.000266,0.7525,99.49,12.23,8.60,7.14,15.10,43.02,92.33,0.729663,0.000717,0.6088,77.27,19.62,15.28,8.67,4.55,20.71,108.05
67,0.466668,0.000233,0.7564,99.37,12.38,9.67,5.85,12.82,43.15,93.45,0.796100,0.000682,0.5988,73.74,21.18,17.24,8.79,6.06,17.68,92.81
68,0.467197,0.000303,0.7325,98.86,12.66,9.83,5.80,13.20,40.74,98.75,0.762588,0.000722,0.5983,73.74,20.24,16.30,8.63,2.53,21.72,83.43
69,0.459162,0.000360,0.7238,99.37,11.93,7.32,7.92,14.21,42.13,94.14,0.749602,0.000772,0.5985,74.75,19.73,14.91,9.61,2.02,17.68,117.49
70,0.476617,0.000271,0.7451,99.49,12.48,7.47,8.39,11.68,37.06,95.94,0.769909,0.000696,0.6029,75.25,20.23,14.50,10.72,2.53,15.15,118.49
71,0.379586,0.000249,0.7612,99.49,10.14,7.22,5.58,18.27,54.57,91.61,0.712717,0.000667,0.6177,80.30,18.92,14.96,8.19,5.56,21.21,127.68
72,0.426805,0.000230,0.7661,99.87,11.15,7.63,6.54,13.45,47.08,93.94,0.715763,0.000636,0.6224,81.31,18.90,14.44,8.95,5.05,24.24,109.64
73,0.398884,0.000269,0.7578,99.24,10.57,7.03,6.34,15.10,51.27,94.81,0.701596,0.000664,0.6213,81.31,18.58,14.07,8.74,5.05,23.23,105.12
74,0.454325,0.000272,0.7504,100.00,11.80,7.19,7.96,11.68,41.62,97.85,0.750755,0.000691,0.6053,79.29,19.62,14.67,9.86,5.05,19.19,101.80
75,0.418138,0.000238,0.7669,99.87,10.99,7.03,6.95,13.96,48.48,98.02,0.721995,0.000626,0.6273,80.81,19.19,14.77,8.73,4.55,21.72,94.08
76,0.407762,0.000313,0.7324,99.49,10.73,6.94,6.79,14.72,51.40,96.17,0.720784,0.000767,0.5936,73.23,18.86,13.96,9.54,7.07,18.18,115.19
77,0.475430,0.000260,0.7485,99.75,12.47,8.91,6.95,9.77,40.86,96.96,0.769547,0.000670,0.6045,75.76,20.30,15.80,9.44,2.53,16.16,80.38
78,0.490663,0.000279,0.7260,98.73,12.77,8.14,8.25,9.77,36.93,94.17,0.749313,0.000656,0.6104,79.29,19.71,14.52,9.90,6.06,16.16,113.08
79,0.464937,0.000274,0.7576,99.87,12.07,6.50,9.05,9.64,37.82,97.75,0.753069,0.000694,0.6083,77.27,19.56,14.03,10.53,3.54,19.70,96.05
80,0.491608,0.000273,0.7372,99.24,12.70,8.49,7.81,8.63,35.28,95.81,0.768192,0.000738,0.5891,73.23,20.23,15.60,9.61,6.06,21.72,84.93
81,0.407747,0.000295,0.7433,99.62,10.70,7.43,6.23,14.59,50.51,93.81,0.693242,0.000735,0.6151,75.76,18.49,14.22,8.48,5.56,21.72,113.44
82,0.427047,0.000261,0.7568,99.75,11.29,8.35,5.99,15.61,48.98,96.29,0.694786,0.000671,0.6224,78.79,18.28,14.24,8.34,8.59,22.22,109.49
83,0.436953,0.000271,0.7408,98.48,11.48,8.26,6.26,15.36,45.30,96.89,0.687046,0.000627,0.6274,81.82,18.41,14.13,8.31,6.06,21.21,110.50
84,0.377690,0.000218,0.7713,100.00,9.94,6.77,5.92,16.62,56.60,91.21,0.657802,0.000613,0.6230,77.27,17.49,13.93,7.73,5.56,25.76,100.37
85,0.500007,0.000312,0.7358,98.48,13.03,9.24,7.44,10.91,41.12,95.97,0.751393,0.000707,0.6127,77.78,19.77,14.81,9.85,3.03,18.18,110.79
86,0.380898,0.000263,0.7537,99.24,10.00,6.49,6.24,15.61,55.96,96.99,0.686296,0.000666,0.6168,76.26,18.07,13.58,8.91,7.07,21.72,100.85
87,0.506409,0.000261,0.7419,99.11,13.32,10.83,6.00,13.32,40.74,91.52,0.761071,0.000675,0.6001,77.27,20.45,17.13,7.96,8.08,21.72,78.22
88,0.368744,0.000190,0.7751,99.62,9.76,6.74,5.64,17.77,57.87,93.33,0.672959,0.000567,0.6286,82.32,18.08,13.73,8.49,5.56,25.25,92.99
89,0.356585,0.000260,0.7628,100.00,9.50,6.00,6.00,18.02,58.50,95.13,0.676687,0.000667,0.6194,77.78,17.99,13.58,8.62,5.56,24.75,87.48
90,0.350690,0.000241,0.7688,100.00,9.39,6.07,5.79,18.91,60.28,92.48,0.670427,0.000622,0.6217,79.29,17.98,13.56,8.53,5.56,25.25,83.88
91,0.410088,0.000215,0.7650,99.49,10.68,7.37,6.33,14.21,50.25,89.49,0.678964,0.000572,0.6355,82.32,18.09,14.08,8.12,6.06,24.24,96.29
92,0.410859,0.000259,0.7560,99.87,10.82,7.05,6.73,12.82,48.60,89.94,0.716871,0.000649,0.6151,79.80,19.12,14.46,9.12,5.56,19.70,77.88
93,0.350058,0.000192,0.7895,100.00,9.31,6.52,5.36,20.30,60.91,87.07,0.653625,0.000555,0.6341,81.31,17.28,13.89,7.39,8.08,25.76,93.64
94,0.383998,0.000222,0.7704,100.00,10.26,6.72,6.25,15.36,51.90,93.78,0.702555,0.000632,0.6166,76.26,18.67,13.90,9.16,6.06,20.71,89.84
95,0.545348,0.000270,0.7296,99.49,14.04,10.38,7.63,6.22,28.93,93.91,0.805606,0.000689,0.5930,74.75,20.90,16.31,9.93,6.57,20.20,71.76
96,0.433146,0.000238,0.7682,100.00,11.36,6.10,8.26,10.79,42.01,97.45,0.738729,0.000651,0.6168,77.78,19.29,13.91,10.16,4.04,20.71,80.10
97,0.404056,0.000216,0.7704,99.24,10.54,6.42,7.19,14.34,49.11,91.07,0.672395,0.000569,0.6412,80.81,17.58,13.09,8.88,7.58,25.25,88.99
98,0.409854,0.000251,0.7516,99.37,10.68,6.84,6.93,12.31,48.86,92.96,0.756589,0.000640,0.6131,77.78,19.48,14.86,9.72,5.05,19.70,88.73
99,0.409525,0.000209,0.7696,99.75,10.84,7.45,6.32,13.83,48.48,94.22,0.659467,0.000569,0.6412,80.30,17.67,13.03,8.73,6.06,24.75,107.88
100,0.384946,0.000260,0.7535,100.00,10.13,5.74,7.20,13.71,54.19,95.23,0.694397,0.000655,0.6118,79.29,18.18,13.29,9.69,4.04,19.70,93.32
101,0.511043,0.000271,0.7399,99.49,13.26,9.97,7.09,9.52,37.44,95.43,0.769693,0.000654,0.6189,78.28,20.10,15.99,9.23,10.61,23.23,76.04
102,0.382929,0.000214,0.7753,99.75,10.14,6.45,6.47,14.47,54.95,91.39,0.632718,0.000597,0.6382,80.30,16.97,12.75,8.10,10.10,27.78,115.61
103,0.373918,0.000235,0.7669,99.75,9.88,6.29,6.30,15.23,56.22,94.35,0.659227,0.000603,0.6410,85.35,17.71,13.59,8.10,9.09,30.30,95.58
104,0.473040,0.000251,0.7558,99.37,12.19,8.15,7.63,11.17,40.36,93.90,0.745808,0.000632,0.6226,79.80,19.40,14.89,9.41,6.06,21.72,89.95
105,0.410100,0.000264,0.7586,99.62,10.60,6.91,6.88,16.62,51.27,93.86,0.743138,0.000639,0.6273,83.33,19.35,14.41,9.80,6.06,20.20,99.71
106,0.396916,0.000219,0.7721,99.75,10.52,6.51,6.83,12.06,51.40,94.03,0.686747,0.000570,0.6402,82.32,18.35,13.17,9.36,6.57,22.22,86.97
107,0.385351,0.000226,0.7771,99.87,10.20,6.32,6.73,16.37,55.20,90.27,0.645795,0.000587,0.6374,79.80,17.31,13.23,8.12,7.58,27.78,97.82
108,0.392324,0.000220,0.7717,99.87,10.35,6.77,6.50,13.96,51.78,93.01,0.676377,0.000580,0.6340,81.82,17.96,13.66,8.55,8.08,24.24,83.23
109,0.407380,0.000236,0.7571,99.87,10.47,7.10,6.43,17.77,52.41,94.23,0.665068,0.000616,0.6307,79.80,17.69,13.26,8.63,6.06,22.73,103.13
110,0.550660,0.000263,0.7293,99.49,13.81,9.46,8.75,7.11,28.93,96.75,0.812867,0.000691,0.5955,77.27,21.05,16.06,10.60,6.06,19.70,75.03
111,0.334809,0.000241,0.7712,100.00,8.80,5.69,5.56,20.69,65.74,92.53,0.646599,0.000642,0.6272,78.28,17.28,13.55,7.69,10.10,27.27,94.23
112,0.371651,0.000225,0.7719,99.75,9.77,6.07,6.51,18.78,55.08,91.32,0.697124,0.000610,0.6319,80.81,18.46,14.08,8.88,5.56,23.23,90.38
113,0.321994,0.000186,0.7922,100.00,8.58,5.91,5.11,24.87,66.50,86.22,0.613048,0.000539,0.6469,79.80,16.43,12.89,7.35,9.09,26.77,97.96
114,0.398908,0.000224,0.7612,99.75,10.41,5.85,7.42,14.09,51.90,91.95,0.654385,0.000579,0.6305,77.27,17.42,12.54,8.90,6.06,24.24,95.99
115,0.457429,0.000263,0.7412,99.49,12.13,8.48,6.76,9.14,40.74,91.31,0.716481,0.000612,0.6210,78.28,18.98,14.31,9.18,6.57,22.22,74.26
116,0.398859,0.000257,0.7632,99.75,10.43,5.96,7.36,15.74,52.16,91.33,0.676653,0.000610,0.6386,82.32,17.87,13.11,9.04,5.56,21.72,86.99
117,0.372208,0.000205,0.7851,100.00,9.82,6.39,6.12,17.26,55.08,88.51,0.655143,0.000564,0.6471,82.32,17.48,13.26,8.22,4.04,23.23,98.89
118,0.405097,0.000253,0.7664,99.87,10.56,6.10,7.51,12.82,49.24,92.58,0.666172,0.000597,0.6383,82.32,17.71,12.55,9.37,4.55,22.22,98.18
119,0.532420,0.000275,0.7297,98.73,13.67,10.43,7.17,8.63,34.64,90.49,0.800829,0.000667,0.6074,75.25,20.83,16.63,9.43,4.55,18.18,80.39
120,0.541011,0.000248,0.7493,99.75,13.78,8.23,9.72,8.25,31.09,97.75,0.814962,0.000618,0.6150,77.78,20.93,14.95,11.57,6.57,20.20,71.92
121,0.388534,0.000201,0.7783,100.00,10.20,6.13,6.97,13.20,51.90,91.34,0.703210,0.000556,0.6374,77.27,18.50,13.63,9.37,3.03,20.71,89.17
122,0.401531,0.000180,0.7768,99.49,10.57,7.56,5.95,13.71,50.13,89.94,0.723396,0.000548,0.6271,80.30,18.58,14.63,8.91,7.58,24.24,82.13
123,0.395987,0.000249,0.7345,99.87,10.57,8.32,5.06,15.23,53.05,91.36,0.670617,0.000567,0.6337,82.32,17.60,13.80,8.11,6.57,22.22,103.95
124,0.377459,0.000220,0.7778,100.00,10.08,7.59,5.11,17.39,55.46,85.87,0.640802,0.000562,0.6411,84.85,17.14,13.42,7.62,6.57,28.28,74.29
125,0.402962,0.000213,0.7725,99.49,10.67,7.33,6.08,15.86,51.27,89.23,0.704397,0.000557,0.6328,79.29,18.41,14.48,8.52,7.07,22.73,62.62
126,0.403045,0.000205,0.7810,100.00,10.58,6.36,7.17,11.93,49.37,90.09,0.669282,0.000550,0.6441,81.82,17.50,13.00,8.77,7.58,24.75,78.37
127,0.344857,0.000197,0.7828,99.87,9.32,6.76,4.95,20.05,61.29,88.19,0.636307,0.000536,0.6480,82.83,16.86,13.45,7.47,9.60,28.28,84.03
128,0.394500,0.000210,0.7711,99.62,10.60,8.36,4.91,19.04,55.58,89.90,0.727202,0.000581,0.6276,80.30,19.36,15.89,7.84,3.54,21.72,83.42
129,0.363667,0.000199,0.7711,100.00,9.66,5.83,6.47,15.36,58.25,93.49,0.667233,0.000551,0.6396,82.83,17.79,12.51,9.38,6.57,20.20,100.44
130,0.362409,0.000171,0.8028,99.87,9.51,6.41,5.80,22.46,58.88,85.94,0.641531,0.000518,0.6540,81.82,17.14,13.36,7.71,9.09,27.27,103.43
131,0.392173,0.000206,0.7848,99.87,10.24,6.67,6.39,17.01,52.41,91.18,0.713552,0.000562,0.6379,80.30,18.60,14.43,8.84,5.05,22.73,84.66
132,0.445003,0.000233,0.7626,99.37,11.49,7.87,7.02,8.88,43.27,89.26,0.755708,0.000586,0.6263,79.29,19.43,15.24,9.33,4.55,20.71,82.21
133,0.350054,0.000202,0.7862,99.87,9.27,4.97,6.85,19.04,59.14,87.73,0.679209,0.000539,0.6478,85.86,17.78,12.92,9.28,5.56,19.70,87.61
134,0.406505,0.000206,0.7729,99.87,10.65,5.70,7.96,11.93,46.83,89.85,0.694846,0.000572,0.6227,78.28,17.85,12.72,9.89,7.07,24.75,84.66
135,0.382610,0.000223,0.7761,99.87,9.99,6.71,6.12,17.01,56.85,88.31,0.675355,0.000599,0.6296,80.30,17.64,13.30,8.74,6.06,26.26,77.37
136,0.319590,0.000165,0.8017,100.00,8.55,6.13,4.73,22.72,67.13,86.69,0.614607,0.000516,0.6467,82.83,16.43,13.00,7.16,8.08,27.27,79.87
137,0.327604,0.000187,0.7899,100.00,8.64,5.77,5.26,22.97,66.12,84.87,0.594009,0.000515,0.6532,83.84,15.92,12.45,7.01,6.57,28.79,95.60
138,0.329872,0.000167,0.8037,100.00,8.94,6.50,4.63,25.13,62.82,84.20,0.619651,0.000517,0.6526,82.32,16.62,13.65,6.60,8.08,28.79,78.12
139,0.338027,0.000201,0.7872,100.00,8.93,4.72,6.70,18.53,64.09,89.52,0.648418,0.000553,0.6437,81.31,16.90,12.42,8.75,6.57,26.77,86.26
140,0.303020,0.000157,0.8115,100.00,8.17,5.40,4.98,24.62,70.56,88.80,0.624022,0.000495,0.6575,84.85,16.47,12.88,7.41,7.58,26.77,98.92
141,0.277493,0.000159,0.8042,100.00,7.57,5.57,3.95,29.70,74.49,85.87,0.621349,0.000503,0.6460,83.33,16.71,13.52,6.87,8.59,25.76,87.99
142,0.359137,0.000200,0.7689,99.75,9.57,7.04,5.08,17.89,57.49,85.86,0.646966,0.000572,0.6283,79.80,17.40,13.99,7.31,9.60,26.77,81.87
143,0.365854,0.000185,0.7914,100.00,9.58,6.11,6.23,14.97,59.77,88.58,0.675841,0.000564,0.6356,81.82,17.71,13.67,8.46,7.58,22.73,83.82
144,0.277691,0.000161,0.8108,100.00,7.44,4.83,4.66,29.44,77.16,86.47,0.602934,0.000504,0.6529,84.34,16.14,12.58,7.28,6.57,24.24,88.43
145,0.341507,0.000165,0.8013,99.87,9.23,6.87,4.74,21.32,61.80,83.38,0.624927,0.000498,0.6492,82.83,16.91,13.92,6.74,9.09,26.26,67.14
146,0.369207,0.000199,0.7806,99.87,9.84,6.68,5.83,14.21,56.98,87.19,0.672137,0.000537,0.6376,83.84,17.91,13.95,8.13,5.56,24.24,72.26
147,0.312569,0.000162,0.8009,100.00,8.42,5.83,4.78,24.11,69.42,82.06,0.581812,0.000472,0.6590,86.36,15.70,12.02,7.16,8.08,30.30,76.80
148,0.358378,0.000171,0.7873,100.00,9.44,6.82,5.21,17.13,59.52,87.60,0.652003,0.000524,0.6406,81.31,17.21,13.59,7.75,6.57,24.75,78.71
149,0.395344,0.000214,0.7636,100.00,10.17,6.49,6.78,11.93,52.28,87.34,0.651666,0.000542,0.6423,81.31,17.11,12.08,9.18,4.55,24.75,94.65
150,0.413844,0.000231,0.7571,100.00,10.97,4.91,8.90,10.03,47.21,94.45,0.714561,0.000580,0.6256,81.82,18.50,12.00,11.24,4.55,19.19,93.90
151,0.336886,0.000187,0.7900,100.00,8.86,5.13,6.25,20.69,64.21,84.35,0.640546,0.000542,0.6392,81.82,16.83,12.60,8.33,6.06,23.23,88.78
152,0.367989,0.000219,0.7778,100.00,9.73,6.32,6.11,14.85,56.98,86.00,0.667279,0.000571,0.6381,82.83,17.30,13.00,8.82,9.09,25.25,81.51
153,0.401672,0.000212,0.7661,99.87,10.79,8.79,4.61,19.16,53.43,83.97,0.677047,0.000594,0.6214,76.77,18.33,15.21,7.07,6.57,22.73,63.72
154,0.302309,0.000158,0.8090,100.00,8.05,5.58,4.76,26.14,71.07,85.30,0.640410,0.000514,0.6468,83.33,16.97,13.32,7.62,7.07,23.23,76.17
