Epoch,Train_MSE_Loss,Train_Box_Loss,Train_Mean_IoU,Train_Box_Hit_Rate,Train_MPE,Train_X_MAE,Train_Y_MAE,Train_PCK@5px,Train_PCK@10px,Train_Max_Error,Val_MSE_Loss,Val_Box_Loss,Val_Mean_IoU,Val_Box_Hit_Rate,Val_MPE,Val_X_MAE,Val_Y_MAE,Val_PCK@5px,Val_PCK@10px,Val_Max_Error
11,5580.794740,0.696893,0.5913,86.89,22.45,13.79,14.98,4.29,14.34,96.22,7739.713542,0.962923,0.4279,42.19,42.46,32.97,19.85,1.56,5.73,200.28
12,6203.624076,0.774647,0.5526,74.26,26.35,14.47,18.83,2.57,9.93,102.27,8242.095032,1.025753,0.4125,31.77,44.06,32.66,23.63,0.52,4.69,212.34
13,5943.951296,0.742271,0.5739,80.02,23.55,13.79,16.07,3.19,12.87,97.32,8191.319967,1.019539,0.4165,34.90,42.14,31.91,21.12,1.04,3.12,215.26
14,6026.561495,0.752626,0.5688,80.51,24.89,13.55,18.02,1.47,9.31,101.01,8239.621297,1.025594,0.4151,34.90,42.97,32.10,22.62,0.00,4.17,209.61
15,5670.329714,0.707946,0.5877,83.58,24.21,14.81,15.90,2.94,12.75,94.30,7773.376343,0.967369,0.4328,41.15,41.79,31.93,20.54,2.08,5.73,207.18
16,5861.267794,0.731777,0.5768,83.46,25.98,14.83,18.03,2.45,10.42,102.16,8164.174683,1.016301,0.4157,36.46,42.52,31.58,22.69,0.00,3.65,208.90
17,5834.897858,0.728546,0.5853,85.42,24.33,14.53,16.42,3.31,11.40,98.57,8046.068563,1.001296,0.4317,38.54,42.34,32.35,21.30,0.52,2.60,208.14
18,5960.827402,0.744179,0.5599,74.51,27.26,15.93,19.05,1.59,7.84,97.86,8170.918660,1.017024,0.4082,32.29,44.04,31.97,24.01,0.52,3.65,199.99
19,5438.634967,0.679145,0.5938,85.78,24.67,13.33,17.97,3.92,10.42,103.92,7664.871195,0.953918,0.4297,39.06,42.40,31.16,23.24,1.04,5.21,204.15
20,5510.396264,0.688099,0.5910,83.82,23.91,13.66,16.88,3.06,12.50,95.28,7789.236165,0.969463,0.4235,39.58,41.86,31.31,21.76,1.04,4.17,204.79
21,6087.118274,0.760000,0.5598,74.26,25.42,15.50,17.03,3.19,11.15,95.03,8258.423747,1.027930,0.4061,32.81,42.98,31.82,22.20,0.52,3.65,191.60
22,5854.075262,0.730994,0.5814,84.93,25.94,14.40,18.65,2.45,9.44,100.41,8064.481527,1.003938,0.4237,38.54,42.97,31.37,23.64,2.60,4.69,201.33
23,5706.022719,0.712508,0.5825,81.74,23.59,13.94,16.00,2.94,12.99,101.23,7801.275920,0.970987,0.4338,38.54,40.84,30.90,20.67,0.00,6.25,207.79
24,5514.032811,0.688520,0.5848,82.23,24.82,13.89,17.77,3.92,12.01,103.44,7662.658244,0.953623,0.4334,39.58,42.33,31.37,22.38,0.52,5.21,204.17
25,6067.980507,0.757701,0.5644,78.06,25.79,14.32,18.29,1.84,10.66,100.79,8117.771993,1.010421,0.4255,35.42,42.89,31.70,23.06,0.52,5.21,202.44
26,6020.011393,0.751614,0.5715,80.39,25.55,15.53,17.23,2.45,10.78,102.05,8160.704224,1.015750,0.4213,36.46,42.82,32.40,21.48,0.00,4.17,185.58
27,5695.947481,0.711255,0.5905,86.52,24.65,14.02,17.57,2.45,11.76,96.54,8001.424866,0.996018,0.4224,36.46,42.73,31.71,22.42,1.04,4.17,181.70
28,5883.008473,0.734511,0.5731,78.80,24.78,15.54,16.31,3.19,10.66,100.80,8008.900675,0.996812,0.4199,36.98,42.52,32.09,21.35,0.52,1.56,201.79
29,5845.024041,0.729893,0.5696,80.02,26.35,14.08,19.51,1.47,9.31,96.03,7985.690877,0.994054,0.4205,36.98,43.76,31.70,24.09,0.00,2.60,193.03
30,5711.573572,0.713197,0.5665,78.55,25.14,14.27,17.82,2.94,9.56,101.51,7707.860331,0.959175,0.4280,35.94,42.39,31.35,22.31,0.00,5.73,205.45
31,5753.117848,0.718529,0.5862,85.54,21.34,12.80,14.56,4.78,16.05,93.19,7982.714681,0.993578,0.4303,41.15,41.12,31.77,19.43,0.52,4.69,199.47
32,6162.308637,0.769599,0.5569,74.88,25.26,13.54,18.67,3.19,10.78,102.08,8430.069458,1.049349,0.4027,29.69,43.98,32.41,23.22,1.04,4.17,180.74
33,5744.909692,0.717264,0.5808,79.41,25.19,15.29,16.80,2.08,10.17,102.58,7795.562541,0.970238,0.4343,39.06,41.76,31.61,21.69,1.56,7.29,199.45
34,5986.182138,0.747659,0.5643,79.53,25.21,12.80,19.23,2.94,10.91,100.63,8208.739441,1.021989,0.4141,32.29,42.88,30.68,23.98,1.04,6.25,196.97
35,5672.159472,0.708270,0.5872,85.91,23.99,14.20,16.33,3.31,12.13,99.90,7826.312683,0.974234,0.4318,39.58,40.87,30.58,21.35,1.56,5.21,196.79
36,6123.142329,0.764575,0.5494,71.81,24.72,14.75,16.74,2.33,9.93,103.79,8135.513611,1.012899,0.4150,31.25,40.85,30.49,21.41,2.08,6.77,209.76
37,5834.936648,0.728493,0.5799,81.50,25.66,15.28,17.49,2.70,10.17,101.49,8120.522420,1.010723,0.4197,36.98,43.03,31.89,22.08,2.60,5.21,177.70
38,5625.713489,0.702354,0.5855,83.09,23.67,14.94,14.92,3.80,13.36,96.32,7649.676127,0.952082,0.4460,43.23,40.26,31.01,19.65,0.52,4.69,210.44
39,5708.840528,0.713009,0.5853,84.07,24.54,12.64,18.54,2.45,12.13,102.74,7925.695190,0.986565,0.4319,41.15,42.56,31.17,23.25,1.04,3.65,195.35
40,6024.315774,0.752248,0.5606,76.23,25.67,14.56,18.06,3.19,10.78,92.83,8069.000529,1.004512,0.4211,35.94,41.57,30.76,22.43,2.08,8.33,208.98
41,5839.700124,0.729350,0.5717,81.74,26.27,12.91,20.47,2.33,8.82,102.56,8076.097839,1.005463,0.4174,36.98,43.40,30.93,24.62,0.52,3.65,185.96
42,5434.491991,0.678587,0.6018,87.50,24.70,14.09,17.40,1.35,10.78,100.04,7610.761353,0.947352,0.4429,43.23,40.98,30.27,21.66,1.04,5.73,191.91
43,5751.845291,0.718287,0.5731,80.51,23.96,13.70,16.97,3.55,12.62,96.45,7948.069661,0.989447,0.4155,35.94,41.24,30.83,21.40,1.56,4.69,191.79
44,5712.941129,0.713521,0.6006,89.58,21.58,12.60,15.00,5.51,15.81,95.88,7962.792643,0.991290,0.4389,42.71,39.63,30.75,19.32,2.60,5.21,199.57
45,5704.539062,0.712558,0.5976,88.60,20.64,11.56,14.65,3.06,16.18,96.26,7983.876444,0.993828,0.4373,41.67,40.19,31.29,19.02,1.04,6.25,192.92
46,5745.367049,0.717556,0.5863,86.27,23.45,12.81,17.02,2.45,11.64,100.88,7874.670105,0.980335,0.4371,40.62,41.04,30.38,21.87,1.04,5.73,187.99
47,5652.803462,0.705946,0.5805,83.46,24.62,13.23,18.04,2.57,11.76,96.39,7817.260457,0.973091,0.4289,38.54,41.70,30.68,22.41,0.52,7.29,196.21
48,5639.352453,0.704178,0.5911,84.44,24.98,14.27,17.61,2.70,10.54,95.37,7684.581278,0.956569,0.4449,44.27,41.60,30.43,22.32,0.52,5.73,199.69
49,5759.385153,0.719290,0.5768,84.68,24.13,13.17,17.72,3.19,11.64,100.66,7999.428284,0.995875,0.4257,36.46,42.19,30.68,22.39,1.56,4.17,184.07
50,5638.730201,0.704197,0.5862,85.66,23.54,13.24,16.87,3.06,13.48,98.78,7920.038513,0.985898,0.4270,37.50,41.62,31.12,21.54,0.52,4.69,198.22
51,5471.586218,0.683285,0.6034,89.34,22.74,13.13,15.68,3.19,14.22,92.07,7639.087097,0.950733,0.4438,44.27,40.44,31.15,19.89,1.04,4.17,201.32
52,5860.548852,0.731945,0.5785,82.48,22.96,13.07,16.26,3.55,11.76,96.26,8027.888184,0.999475,0.4314,37.50,41.03,30.52,21.16,0.52,4.69,188.35
53,5895.343085,0.736312,0.5750,82.35,24.34,12.72,18.28,2.82,12.13,97.70,8094.134338,1.007682,0.4232,39.06,41.87,30.25,22.89,1.04,3.65,196.89
54,6310.743877,0.787951,0.5604,76.10,25.43,15.75,16.97,2.45,9.80,95.58,8391.530070,1.044461,0.4167,36.98,43.42,32.92,21.74,0.52,3.12,169.06
55,5595.892339,0.698909,0.5854,84.31,21.84,12.44,15.55,3.92,16.18,100.00,7791.051249,0.969761,0.4245,35.94,40.37,30.34,20.46,1.56,5.21,188.02
56,5745.419702,0.717414,0.5808,80.64,23.17,14.18,15.25,3.68,12.99,87.67,7703.723490,0.958962,0.4400,43.23,39.75,30.05,20.31,2.60,6.25,203.49
57,5738.833735,0.716723,0.5950,89.34,23.20,13.21,16.55,2.94,12.75,98.14,7953.672750,0.990268,0.4392,40.10,41.05,30.41,21.65,1.04,7.29,177.51
58,5943.567081,0.742256,0.5680,79.17,24.90,13.51,18.06,2.33,10.17,104.58,7959.862569,0.990741,0.4274,40.62,42.79,31.71,22.92,1.56,5.21,196.40
59,5723.434810,0.714861,0.5924,88.36,23.16,12.32,17.14,3.55,13.97,93.46,7887.395833,0.981861,0.4395,41.67,41.86,31.06,22.20,0.00,2.08,186.50
60,5814.500776,0.726150,0.5828,85.91,24.08,13.48,17.38,3.31,11.03,99.95,7995.446330,0.995294,0.4297,36.98,41.99,30.66,21.98,1.04,5.21,187.35
61,5566.079863,0.695106,0.5914,87.13,23.68,13.31,16.88,3.43,12.13,96.78,7662.823120,0.953842,0.4410,43.23,41.16,30.40,21.60,1.56,5.73,192.40
62,5572.931842,0.696008,0.5934,87.50,23.94,12.78,17.63,3.31,12.25,105.31,7704.337341,0.959019,0.4418,43.23,41.36,30.28,22.23,1.56,6.77,198.08
63,5942.573003,0.742057,0.5728,82.35,25.05,14.27,17.57,2.70,10.54,97.79,8067.028951,1.004405,0.4315,39.06,41.31,30.28,22.33,2.08,5.73,199.82
64,5634.353879,0.703614,0.5930,86.64,21.65,13.39,14.08,3.92,15.81,96.72,7710.709778,0.959739,0.4455,45.31,39.79,30.87,19.25,1.04,3.65,212.66
65,5836.060293,0.728772,0.5789,83.21,24.59,14.24,17.21,2.21,9.56,93.75,7825.869873,0.974165,0.4380,42.19,41.67,30.48,22.13,1.04,4.69,201.62
66,5980.517645,0.746732,0.5594,73.90,27.26,14.85,19.73,1.96,7.48,100.99,7778.185832,0.967908,0.4334,39.58,43.83,31.80,24.29,1.04,4.17,207.94
67,5516.849930,0.689003,0.5987,88.48,22.29,12.68,15.67,5.15,14.09,99.74,7709.166931,0.959545,0.4440,43.23,40.91,30.78,20.49,0.52,4.69,196.89
68,5491.953647,0.685794,0.6002,88.11,23.33,13.62,15.92,3.55,12.75,103.17,7572.869446,0.942479,0.4523,46.35,40.43,30.58,20.36,2.60,4.69,209.44
69,5775.845177,0.721349,0.5787,84.68,23.04,13.05,16.48,2.94,13.60,101.17,8010.948364,0.997196,0.4245,35.42,41.32,30.83,21.43,2.60,4.69,200.20
70,5734.729267,0.716093,0.5844,83.58,24.59,14.16,17.16,2.82,11.64,100.57,7807.878011,0.971677,0.4356,41.67,41.87,31.42,21.85,1.56,5.73,204.97
71,5802.132875,0.724488,0.5835,84.19,22.57,14.61,14.42,3.19,14.71,102.47,8036.699361,1.000147,0.4224,36.46,41.63,32.68,19.03,1.04,3.65,177.64
72,5749.246601,0.718036,0.5834,86.52,22.80,12.91,16.24,3.19,12.62,95.97,7886.687236,0.981747,0.4328,40.62,40.87,30.63,20.83,1.04,5.73,199.90
73,5547.800872,0.692948,0.5926,88.36,21.73,11.83,15.87,3.55,14.22,102.60,7845.887187,0.976579,0.4302,40.62,40.63,30.64,20.66,0.52,4.17,194.61
74,6002.242412,0.749647,0.5717,83.21,22.28,13.06,15.29,3.55,13.60,97.10,7983.060181,0.993813,0.4328,38.54,40.48,30.87,20.21,0.52,6.25,194.52
75,5728.444049,0.715435,0.5835,84.56,24.45,12.64,18.20,4.41,11.64,99.13,7794.924886,0.970220,0.4368,42.71,42.26,31.22,23.04,0.52,3.65,203.06
76,5653.682519,0.705997,0.5878,86.03,22.63,13.55,14.93,3.55,14.46,99.75,7600.645142,0.945810,0.4483,44.79,40.55,31.39,19.49,2.08,6.77,197.28
77,5642.192368,0.704683,0.5924,87.50,23.66,12.32,17.54,3.06,12.75,98.56,7755.110474,0.965427,0.4400,42.19,40.89,30.14,22.07,1.04,6.77,205.84
78,5572.170109,0.695850,0.5794,81.00,23.29,13.31,16.18,2.94,12.38,99.41,7563.989136,0.941550,0.4415,41.15,40.40,30.25,21.23,0.52,5.73,197.84
79,5324.208506,0.664929,0.6104,91.30,22.31,12.50,15.76,3.68,14.46,98.44,7539.190613,0.938388,0.4504,45.31,39.99,30.23,20.39,0.52,5.21,208.21
80,5595.586162,0.698779,0.5910,85.42,23.07,13.64,15.91,3.31,13.60,96.36,7776.910299,0.968083,0.4352,38.02,40.63,30.31,20.76,1.04,4.17,184.10
81,5691.137542,0.710754,0.5791,83.33,24.66,13.11,18.27,2.94,9.68,101.63,7785.190125,0.969205,0.4277,39.06,41.63,30.32,22.89,0.52,4.69,198.96
